seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_4734	1039	No terminal repeats	1	11	0.6723	NA	0	0.0000	NA	NA
k127_6701	2526	No terminal repeats	6	11	0.6720	NA	0	0.0000	NA	NA
k127_5026	1134	No terminal repeats	2	11	0.6655	NA	0	0.0000	NA	NA
k127_1634	1800	No terminal repeats	3	11	0.6650	NA	0	0.2848	NA	NA
k127_8085	2445	No terminal repeats	3	11	0.6640	NA	0	0.5390	NA	NA
k127_2057	1680	No terminal repeats	3	11	0.6600	NA	0	0.9020	NA	NA
k127_2932	775	No terminal repeats	2	11	0.6596	NA	0	0.0000	NA	NA
k127_2922	414	No terminal repeats	1	11	0.6581	NA	0	0.5431	NA	NA
k127_6163	1125	No terminal repeats	2	11	0.6580	NA	0	0.0000	NA	NA
k127_955	1989	No terminal repeats	2	11	0.6568	NA	0	0.0000	NA	NA
k127_460	1151	No terminal repeats	2	11	0.6549	NA	0	0.9184	NA	NA
k127_4853	2182	No terminal repeats	5	11	0.6497	NA	0	0.0000	NA	NA
k127_1622	297	No terminal repeats	1	11	0.6478	NA	0	0.0000	NA	NA
k127_3884	906	No terminal repeats	2	11	0.6468	NA	0	0.9798	NA	NA
k127_1883	1999	No terminal repeats	4	11	0.6431	NA	0	0.0000	NA	NA
k127_1243	1456	No terminal repeats	1	11	0.6424	NA	0	0.0000	NA	NA
k127_793	1032	No terminal repeats	3	11	0.6415	NA	0	0.0000	NA	NA
k127_5348	296	No terminal repeats	1	11	0.6377	NA	0	0.0000	NA	NA
k127_3764	1053	No terminal repeats	3	11	0.6360	NA	0	0.3077	NA	NA
k127_1770	1247	No terminal repeats	3	11	0.6328	NA	0	0.0000	NA	NA
k127_1296	527	No terminal repeats	1	11	0.6325	NA	0	0.8684	NA	NA
k127_6185	593	No terminal repeats	2	11	0.6323	NA	0	1.1904	NA	NA
k127_6477	1848	No terminal repeats	2	11	0.6312	NA	0	0.7879	NA	NA
k127_2615	297	No terminal repeats	1	11	0.6305	NA	0	0.0000	NA	NA
k127_2372	1686	No terminal repeats	4	11	0.6278	NA	0	0.0000	NA	NA
k127_6957	526	No terminal repeats	1	11	0.6260	NA	0	0.0000	NA	NA
k127_8544	1002	No terminal repeats	2	11	0.6247	NA	0	0.7359	NA	NA
k127_5141	1520	No terminal repeats	1	11	0.6244	NA	0	0.0000	NA	NA
k127_5144	1419	No terminal repeats	2	11	0.6238	NA	0	0.7832	NA	NA
k127_8741	298	No terminal repeats	1	11	0.6211	NA	0	0.0000	NA	NA
k127_762	1205	No terminal repeats	1	11	0.6183	NA	0	0.7068	NA	NA
k127_7222	1556	No terminal repeats	4	11	0.6163	NA	0	0.0000	NA	NA
k127_1635	333	No terminal repeats	1	11	0.6153	NA	0	0.5227	NA	NA
k127_3787	2592	No terminal repeats	4	11	0.6140	NA	0	1.5542	NA	NA
k127_209	300	No terminal repeats	1	11	0.6133	NA	0	0.0000	NA	NA
k127_5132	2270	No terminal repeats	3	11	0.6131	NA	0	0.0000	NA	NA
k127_2660	301	No terminal repeats	2	11	0.6131	NA	0	0.0000	NA	NA
k127_969	947	No terminal repeats	2	11	0.6130	NA	0	1.0481	NA	NA
k127_1126	429	No terminal repeats	1	11	0.6126	NA	0	0.4928	NA	NA
k127_8924	1820	No terminal repeats	2	11	0.6120	NA	0	0.6337	NA	NA
k127_7771	1019	No terminal repeats	1	11	0.6117	NA	0	0.6068	NA	NA
k127_6460	1611	No terminal repeats	2	11	0.6094	NA	0	0.0000	NA	NA
k127_2524	1300	No terminal repeats	3	11	0.6091	NA	0	0.9819	NA	NA
k127_5874	845	No terminal repeats	2	11	0.6090	NA	0	1.4349	NA	NA
k127_7742	1229	No terminal repeats	2	11	0.6086	NA	0	0.3695	NA	NA
k127_3767	356	No terminal repeats	2	11	0.6082	NA	0	1.0062	NA	NA
k127_5403	898	No terminal repeats	1	11	0.6071	NA	0	0.0000	NA	NA
k127_4386	703	No terminal repeats	1	11	0.6068	NA	0	0.8360	NA	NA
k127_8430	353	No terminal repeats	1	11	0.6064	NA	0	0.9048	NA	NA
k127_1248	1215	No terminal repeats	2	11	0.6056	NA	0	0.0000	NA	NA
k127_2798	1481	No terminal repeats	1	11	0.6033	NA	0	0.0000	NA	NA
k127_3593	897	No terminal repeats	3	11	0.6025	NA	0	0.0000	NA	NA
k127_2342	406	No terminal repeats	1	11	0.5976	NA	0	0.0000	NA	NA
k127_8000	349	No terminal repeats	1	11	0.5950	NA	0	0.7183	NA	NA
k127_6459	1158	No terminal repeats	2	11	0.5937	NA	0	0.4428	NA	NA
k127_7184	1808	No terminal repeats	2	11	0.5932	NA	0	0.0000	NA	NA
k127_4317	897	No terminal repeats	2	11	0.5923	NA	0	0.5553	NA	NA
k127_1456	736	No terminal repeats	1	11	0.5903	NA	0	0.2301	NA	NA
k127_7905	295	No terminal repeats	1	11	0.5903	NA	0	0.0000	NA	NA
k127_8346	1996	No terminal repeats	3	11	0.5879	NA	0	0.0000	NA	NA
k127_1684	1163	No terminal repeats	2	11	0.5875	NA	0	0.3885	NA	NA
k127_991	2185	No terminal repeats	3	11	0.5841	NA	0	1.6539	NA	NA
k127_5186	968	No terminal repeats	1	11	0.5811	NA	0	0.0000	NA	NA
k127_6442	2389	No terminal repeats	4	11	0.5806	NA	0	0.0000	NA	NA
k127_230	2134	No terminal repeats	2	11	0.5793	NA	0	0.3205	NA	NA
k127_8407	456	No terminal repeats	2	11	0.5789	NA	0	0.0000	NA	NA
k127_5966	242	No terminal repeats	1	11	0.5781	NA	0	0.3637	NA	NA
k127_3700	1829	No terminal repeats	2	11	0.5754	NA	0	0.8686	NA	NA
k127_3665	731	No terminal repeats	1	11	0.5741	NA	0	0.0000	NA	NA
k127_836	1764	No terminal repeats	3	11	0.5715	NA	0	0.6858	NA	NA
k127_7105	1028	No terminal repeats	2	11	0.5714	NA	0	0.0000	NA	NA
k127_7726	883	No terminal repeats	2	11	0.5712	NA	0	0.0000	NA	NA
k127_6348	1997	No terminal repeats	3	11	0.5663	NA	0	0.0000	NA	NA
k127_6131	1786	No terminal repeats	2	11	0.5650	NA	0	0.6179	NA	NA
k127_5536	2030	No terminal repeats	3	11	0.5649	NA	0	0.3945	NA	NA
k127_3870	1047	No terminal repeats	1	11	0.5647	NA	0	0.3137	NA	NA
k127_5049	1408	No terminal repeats	4	11	0.5641	NA	0	0.0000	NA	NA
k127_2995	834	No terminal repeats	2	11	0.5635	NA	0	0.0000	NA	NA
k127_982	774	No terminal repeats	2	11	0.5619	NA	0	0.0000	NA	NA
k127_3152	276	No terminal repeats	1	11	0.5605	NA	0	0.6245	NA	NA
k127_2068	1455	No terminal repeats	1	11	0.5584	NA	0	0.0000	NA	NA
k127_4588	718	No terminal repeats	1	11	0.5563	NA	0	0.0000	NA	NA
k127_3183	1066	No terminal repeats	2	11	0.5553	NA	0	0.0000	NA	NA
k127_6454	298	No terminal repeats	1	11	0.5546	NA	0	0.0000	NA	NA
k127_6488	627	No terminal repeats	2	11	0.5544	NA	0	0.4205	NA	NA
k127_6255	1097	No terminal repeats	2	11	0.5535	NA	0	0.0000	NA	NA
k127_4831	712	No terminal repeats	2	11	0.5534	NA	0	0.0000	NA	NA
k127_2367	1469	No terminal repeats	2	11	0.5524	NA	0	0.1534	NA	NA
k127_5780	1546	No terminal repeats	2	11	0.5523	NA	0	0.4426	NA	NA
k127_4870	1220	No terminal repeats	2	11	0.5523	NA	0	0.8176	NA	NA
k127_4301	399	No terminal repeats	1	11	0.5516	NA	0	0.7027	NA	NA
k127_5778	535	No terminal repeats	2	11	0.5516	NA	0	0.7393	NA	NA
k127_2311	1531	No terminal repeats	1	11	0.5506	NA	0	0.0000	NA	NA
k127_2857	274	No terminal repeats	1	11	0.5504	NA	0	0.6199	NA	NA
k127_2449	683	No terminal repeats	1	11	0.5498	NA	0	0.0000	NA	NA
k127_1628	548	No terminal repeats	1	11	0.5466	NA	0	0.3946	NA	NA
k127_6317	881	No terminal repeats	1	11	0.5447	NA	0	0.0000	NA	NA
k127_4032	811	No terminal repeats	2	11	0.5413	NA	0	0.0000	NA	NA
k127_8654	583	No terminal repeats	1	11	0.5409	NA	0	0.6641	NA	NA
k127_5246	515	No terminal repeats	2	11	0.5404	NA	0	0.0000	NA	NA
k127_5381	844	No terminal repeats	2	11	0.5402	NA	0	0.0000	NA	NA
k127_2801	646	No terminal repeats	2	11	0.5394	NA	0	0.0000	NA	NA
k127_1761	638	No terminal repeats	2	11	0.5384	NA	0	0.5029	NA	NA
k127_7573	334	No terminal repeats	1	11	0.5384	NA	0	0.7114	NA	NA
k127_3030	1261	No terminal repeats	3	11	0.5380	NA	0	0.0000	NA	NA
k127_547	1044	No terminal repeats	1	11	0.5370	NA	0	0.7997	NA	NA
k127_7081	855	No terminal repeats	2	11	0.5364	NA	0	0.6649	NA	NA
k127_8842	875	No terminal repeats	4	11	0.5363	NA	0	0.2072	NA	NA
k127_3919	1469	No terminal repeats	4	11	0.5350	NA	0	0.1789	NA	NA
k127_1744	626	No terminal repeats	1	11	0.5349	NA	0	0.3027	NA	NA
k127_8834	930	No terminal repeats	1	11	0.5345	NA	0	0.0000	NA	NA
k127_2347	1188	No terminal repeats	2	11	0.5333	NA	0	0.1706	NA	NA
k127_7208	825	No terminal repeats	2	11	0.5326	NA	0	0.5597	NA	NA
k127_3365	253	No terminal repeats	1	11	0.5320	NA	0	1.0695	NA	NA
k127_4852	958	No terminal repeats	2	11	0.5312	NA	0	0.0000	NA	NA
k127_3347	1181	No terminal repeats	3	11	0.5308	NA	0	0.0000	NA	NA
k127_3971	1093	No terminal repeats	3	11	0.5305	NA	0	0.0000	NA	NA
k127_7147	688	No terminal repeats	1	11	0.5304	NA	0	0.0000	NA	NA
