seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_3971	279	No terminal repeats	1	11	0.3711	NA	0	0.0000	NA	NA
k127_10008	718	No terminal repeats	2	11	0.3656	NA	0	0.0000	NA	NA
k127_1187	300	No terminal repeats	2	11	0.3650	NA	0	0.0000	NA	NA
k127_10648	299	No terminal repeats	1	15	0.3619	NA	0	0.0000	NA	NA
k127_8384	300	No terminal repeats	2	15	0.3613	NA	0	0.0000	NA	NA
k127_2253	282	No terminal repeats	2	11	0.3611	NA	0	0.0000	NA	NA
k127_1288	301	No terminal repeats	1	11	0.3597	NA	0	0.0000	NA	NA
k127_7762	292	No terminal repeats	1	11	0.3583	NA	0	0.0000	NA	NA
k127_649	296	No terminal repeats	1	11	0.3551	NA	0	0.0000	NA	NA
k127_7928	296	No terminal repeats	1	11	0.3532	NA	0	0.0000	NA	NA
k127_10928	301	No terminal repeats	1	11	0.3444	NA	0	0.0000	NA	NA
