seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_49289	562	No terminal repeats	1	11	0.6116	NA	0	0.0000	NA	NA
k127_63401	331	No terminal repeats	2	11	0.6108	NA	0	0.6380	NA	NA
k127_80433	295	No terminal repeats	1	11	0.6077	NA	0	1.0664	NA	NA
k127_23834	298	No terminal repeats	1	11	0.6075	NA	0	0.0000	NA	NA
k127_35720	785	No terminal repeats	2	11	0.6072	NA	0	0.0000	NA	NA
k127_45662	532	No terminal repeats	2	11	0.6056	NA	0	0.0000	NA	NA
k127_2740	301	No terminal repeats	2	11	0.6056	NA	1	0.9974	I_traK	NA
k127_19708	985	No terminal repeats	2	11	0.6020	NA	0	0.0000	NA	NA
k127_3161	913	No terminal repeats	2	11	0.6019	NA	0	0.0000	NA	NA
k127_16376	560	No terminal repeats	1	11	0.6008	NA	0	0.0000	NA	NA
k127_61866	644	No terminal repeats	3	11	0.5984	NA	0	0.0000	NA	NA
k127_39632	405	No terminal repeats	1	11	0.5974	NA	0	0.6154	NA	NA
k127_36457	1068	No terminal repeats	1	11	0.5931	NA	0	0.0000	NA	NA
k127_5585	294	No terminal repeats	1	11	0.5854	NA	0	0.8180	NA	NA
k127_24576	985	No terminal repeats	2	11	0.5841	NA	0	0.0000	NA	NA
k127_46181	729	No terminal repeats	2	11	0.5827	NA	0	0.0000	NA	NA
k127_72471	881	No terminal repeats	4	11	0.5819	NA	0	0.0000	NA	NA
k127_83833	710	No terminal repeats	2	11	0.5791	NA	0	0.0000	NA	NA
k127_43268	454	No terminal repeats	1	11	0.5778	NA	0	0.0000	NA	NA
k127_84602	839	No terminal repeats	2	11	0.5777	NA	0	0.0000	NA	NA
k127_29077	280	No terminal repeats	1	11	0.5754	NA	0	0.6856	NA	NA
k127_72936	300	No terminal repeats	1	11	0.5748	NA	0	0.7176	NA	NA
k127_75707	292	No terminal repeats	1	11	0.5744	NA	0	0.4231	NA	NA
k127_20111	300	No terminal repeats	1	11	0.5701	NA	0	0.7327	NA	NA
k127_84910	564	No terminal repeats	2	11	0.5692	NA	0	0.0000	NA	NA
k127_52656	425	No terminal repeats	1	11	0.5679	NA	0	0.0000	NA	NA
k127_36692	528	No terminal repeats	1	11	0.5669	NA	0	0.6649	NA	NA
k127_17289	678	No terminal repeats	2	11	0.5651	NA	0	0.0000	NA	NA
k127_60656	611	No terminal repeats	2	11	0.5641	NA	0	0.7155	NA	NA
k127_76861	536	No terminal repeats	1	11	0.5620	NA	0	0.0000	NA	NA
k127_41015	691	No terminal repeats	3	11	0.5619	NA	0	0.0000	NA	NA
k127_62327	942	No terminal repeats	2	11	0.5606	NA	0	0.0000	NA	NA
k127_21577	1092	No terminal repeats	2	11	0.5597	NA	0	0.0000	NA	NA
k127_79012	550	No terminal repeats	1	11	0.5580	NA	0	0.0000	NA	NA
k127_45194	292	No terminal repeats	1	11	0.5542	NA	0	0.2848	NA	NA
k127_66906	1054	No terminal repeats	4	11	0.5535	NA	0	0.0000	NA	NA
k127_76075	675	No terminal repeats	3	11	0.5526	NA	0	0.0000	NA	NA
k127_44090	1400	No terminal repeats	1	11	0.5519	NA	0	0.0000	NA	NA
k127_56963	501	No terminal repeats	1	11	0.5518	NA	0	0.8448	NA	NA
k127_80070	555	No terminal repeats	2	11	0.5495	NA	0	0.5227	NA	NA
k127_58282	733	No terminal repeats	2	11	0.5489	NA	0	0.0000	NA	NA
k127_30236	579	No terminal repeats	1	11	0.5489	NA	0	0.0000	NA	NA
k127_22562	1012	No terminal repeats	4	11	0.5485	NA	0	0.0000	NA	NA
k127_54612	301	No terminal repeats	1	11	0.5479	NA	0	0.7327	NA	NA
k127_19222	506	No terminal repeats	2	11	0.5478	NA	0	0.0000	NA	NA
k127_5139	426	No terminal repeats	1	11	0.5466	NA	0	0.0000	NA	NA
k127_42114	493	No terminal repeats	1	11	0.5466	NA	0	0.7754	NA	NA
k127_70096	909	No terminal repeats	3	11	0.5451	NA	0	0.0000	NA	NA
k127_45056	1002	No terminal repeats	1	11	0.5433	NA	0	0.0000	NA	NA
k127_2051	300	No terminal repeats	1	11	0.5429	NA	0	0.6234	NA	NA
k127_79437	317	No terminal repeats	1	11	0.5426	NA	0	0.3641	NA	NA
k127_85339	557	No terminal repeats	1	11	0.5412	NA	0	0.0000	NA	NA
k127_32978	521	No terminal repeats	3	11	0.5410	NA	0	0.0000	NA	NA
k127_26389	544	No terminal repeats	2	11	0.5409	NA	0	0.0000	NA	NA
k127_84466	301	No terminal repeats	1	11	0.5385	NA	0	0.8047	NA	NA
k127_11949	606	No terminal repeats	2	11	0.5354	NA	0	0.0000	NA	NA
k127_75690	301	No terminal repeats	1	11	0.5347	NA	0	0.3679	NA	NA
k127_68261	477	No terminal repeats	3	11	0.5343	NA	0	0.6554	NA	NA
k127_17876	1076	No terminal repeats	4	11	0.5325	NA	0	0.0000	NA	NA
k127_55009	1037	No terminal repeats	3	11	0.5309	NA	0	0.0000	NA	NA
k127_63248	552	No terminal repeats	2	11	0.5309	NA	0	0.0000	NA	NA
k127_25182	381	No terminal repeats	1	11	0.5288	NA	0	0.0000	NA	NA
k127_48827	474	No terminal repeats	3	11	0.5280	NA	0	0.0000	NA	NA
k127_12372	657	No terminal repeats	2	11	0.5278	NA	0	0.0000	NA	NA
k127_1450	972	No terminal repeats	4	11	0.5270	NA	0	0.0000	NA	NA
k127_48188	679	No terminal repeats	1	11	0.5269	NA	0	0.0000	NA	NA
k127_79248	941	No terminal repeats	3	11	0.5269	NA	0	0.0000	NA	NA
k127_76217	1633	No terminal repeats	1	11	0.5264	NA	0	0.0000	NA	NA
k127_25523	803	No terminal repeats	2	11	0.5260	NA	0	0.0000	NA	NA
k127_7440	1261	No terminal repeats	2	11	0.5243	NA	0	0.0000	NA	NA
k127_61755	464	No terminal repeats	1	11	0.5209	NA	0	0.0000	NA	NA
k127_47191	301	No terminal repeats	1	11	0.5202	NA	0	0.7135	NA	NA
k127_19045	559	No terminal repeats	2	11	0.5199	NA	0	0.0000	NA	NA
k127_18080	2177	No terminal repeats	4	11	0.5199	NA	0	0.0000	NA	NA
k127_55605	671	No terminal repeats	2	11	0.5193	NA	0	0.0000	NA	NA
k127_67350	924	No terminal repeats	3	11	0.5152	NA	0	0.0000	NA	NA
k127_238	299	No terminal repeats	1	11	0.5127	NA	0	0.3701	NA	NA
k127_12345	359	No terminal repeats	1	11	0.5121	NA	0	0.0000	NA	NA
k127_25159	924	No terminal repeats	3	11	0.5120	NA	0	0.0000	NA	NA
k127_65567	290	No terminal repeats	1	11	0.5114	NA	0	0.6584	NA	NA
k127_78578	1045	No terminal repeats	2	11	0.5114	NA	0	0.0000	NA	NA
k127_51994	300	No terminal repeats	2	11	0.5107	NA	0	0.2489	NA	NA
k127_4707	569	No terminal repeats	3	11	0.5083	NA	0	0.0000	NA	NA
k127_55992	347	No terminal repeats	1	11	0.5071	NA	0	0.9178	NA	NA
k127_60334	444	No terminal repeats	1	11	0.5064	NA	0	0.1547	NA	NA
k127_10169	984	No terminal repeats	1	11	0.5059	NA	0	0.0000	NA	NA
k127_9137	295	No terminal repeats	1	11	0.5058	NA	0	0.0000	NA	NA
k127_57252	513	No terminal repeats	1	11	0.5050	NA	0	0.7591	NA	NA
k127_18786	508	No terminal repeats	1	11	0.5037	NA	0	0.0000	NA	NA
k127_8594	913	No terminal repeats	2	11	0.5029	NA	0	0.0000	NA	NA
k127_22529	752	No terminal repeats	2	11	0.5027	NA	0	0.0000	NA	NA
k127_21060	300	No terminal repeats	1	4	0.5026	NA	0	0.0000	NA	NA
k127_34764	480	No terminal repeats	2	11	0.5025	NA	0	0.0000	NA	NA
k127_58936	932	No terminal repeats	1	11	0.5009	NA	0	0.0000	NA	NA
k127_3741	465	No terminal repeats	2	11	0.5009	NA	0	0.0000	NA	NA
k127_5945	397	No terminal repeats	1	11	0.5007	NA	0	0.0000	NA	NA
k127_20361	1022	No terminal repeats	3	11	0.5004	NA	0	0.0000	NA	NA
k127_49614	532	No terminal repeats	2	11	0.5003	NA	0	0.0000	NA	NA
k127_66542	1088	No terminal repeats	4	11	0.4997	NA	0	0.0000	NA	NA
k127_66823	613	No terminal repeats	1	11	0.4994	NA	0	0.0000	NA	NA
k127_47383	643	No terminal repeats	1	11	0.4994	NA	0	0.0000	NA	NA
k127_50382	452	No terminal repeats	1	11	0.4985	NA	0	0.0000	NA	NA
k127_1738	324	No terminal repeats	1	11	0.4948	NA	0	0.6008	NA	NA
k127_47804	663	No terminal repeats	1	11	0.4946	NA	0	0.0000	NA	NA
k127_16646	883	No terminal repeats	1	11	0.4943	NA	0	0.0000	NA	NA
k127_48726	509	No terminal repeats	2	11	0.4935	NA	0	0.0000	NA	NA
k127_10691	850	No terminal repeats	1	11	0.4934	NA	0	0.0000	NA	NA
k127_74120	418	No terminal repeats	2	11	0.4932	NA	0	0.0000	NA	NA
k127_3191	801	No terminal repeats	2	11	0.4927	NA	0	0.0000	NA	NA
k127_3055	482	No terminal repeats	1	11	0.4927	NA	0	0.3825	NA	NA
k127_41897	776	No terminal repeats	2	11	0.4926	NA	0	0.0000	NA	NA
k127_17219	1523	No terminal repeats	2	11	0.4911	NA	0	0.0000	NA	NA
k127_30238	1519	No terminal repeats	4	11	0.4908	NA	0	0.0000	NA	NA
k127_9766	414	No terminal repeats	1	11	0.4905	NA	0	0.0000	NA	NA
k127_71370	465	No terminal repeats	3	11	0.4903	NA	0	0.0000	NA	NA
k127_5504	295	No terminal repeats	1	11	0.4902	NA	0	0.0000	NA	NA
k127_13799	682	No terminal repeats	3	11	0.4898	NA	0	0.0000	NA	NA
k127_13827	579	No terminal repeats	2	11	0.4896	NA	0	0.0000	NA	NA
k127_63944	543	No terminal repeats	2	11	0.4895	NA	0	0.0000	NA	NA
k127_34146	438	No terminal repeats	2	11	0.4894	NA	0	0.0000	NA	NA
k127_24901	591	No terminal repeats	2	11	0.4890	NA	0	0.0000	NA	NA
k127_58539	450	No terminal repeats	1	11	0.4888	NA	0	0.0000	NA	NA
k127_662	301	No terminal repeats	1	11	0.4887	NA	0	0.0000	NA	NA
k127_34867	528	No terminal repeats	3	11	0.4884	NA	0	0.0000	NA	NA
k127_11921	535	No terminal repeats	1	11	0.4880	NA	0	0.0000	NA	NA
k127_14153	301	No terminal repeats	1	11	0.4873	NA	0	0.0000	NA	NA
k127_56445	1879	No terminal repeats	3	11	0.4869	NA	0	0.0000	NA	NA
k127_14553	498	No terminal repeats	2	11	0.4851	NA	0	0.0000	NA	NA
k127_47849	502	No terminal repeats	2	11	0.4848	NA	0	0.0000	NA	NA
k127_37415	1007	No terminal repeats	4	11	0.4847	NA	0	0.0000	NA	NA
k127_56431	466	No terminal repeats	3	11	0.4840	NA	0	0.0000	NA	NA
k127_2133	478	No terminal repeats	3	11	0.4837	NA	0	0.0000	NA	NA
k127_75081	369	No terminal repeats	1	11	0.4828	NA	0	0.0000	NA	NA
k127_13172	614	No terminal repeats	3	11	0.4818	NA	0	0.0000	NA	NA
k127_47433	591	No terminal repeats	2	11	0.4817	NA	0	0.0000	NA	NA
k127_81813	515	No terminal repeats	1	11	0.4813	NA	0	0.0000	NA	NA
k127_28014	1271	No terminal repeats	2	11	0.4811	NA	0	0.0000	NA	NA
k127_71247	517	No terminal repeats	2	11	0.4807	NA	0	0.0000	NA	NA
k127_43334	366	No terminal repeats	1	11	0.4801	NA	0	0.0000	NA	NA
k127_65891	547	No terminal repeats	2	11	0.4799	NA	0	0.0000	NA	NA
k127_73026	887	No terminal repeats	3	11	0.4797	NA	0	0.0000	NA	NA
k127_11059	905	No terminal repeats	3	11	0.4796	NA	0	0.0000	NA	NA
k127_45736	520	No terminal repeats	2	11	0.4796	NA	0	0.0000	NA	NA
k127_34528	704	No terminal repeats	1	11	0.4796	NA	0	0.0000	NA	NA
k127_52854	521	No terminal repeats	2	11	0.4796	NA	0	0.0000	NA	NA
k127_75276	366	No terminal repeats	1	11	0.4795	NA	0	0.5534	NA	NA
k127_84680	483	No terminal repeats	1	11	0.4794	NA	0	0.0000	NA	NA
k127_1031	525	No terminal repeats	2	11	0.4793	NA	0	0.0000	NA	NA
k127_29006	638	No terminal repeats	2	11	0.4791	NA	0	0.0000	NA	NA
k127_37186	419	No terminal repeats	1	11	0.4789	NA	0	0.0000	NA	NA
k127_69552	300	No terminal repeats	1	11	0.4785	NA	0	0.0000	NA	NA
k127_53492	301	No terminal repeats	1	11	0.4777	NA	0	0.0000	NA	NA
k127_11711	447	No terminal repeats	2	11	0.4772	NA	0	0.0000	NA	NA
k127_46448	615	No terminal repeats	3	11	0.4769	NA	0	0.0000	NA	NA
k127_61222	758	No terminal repeats	3	11	0.4767	NA	0	0.0000	NA	NA
k127_52320	402	No terminal repeats	1	11	0.4766	NA	0	0.3159	NA	NA
k127_56209	785	No terminal repeats	3	11	0.4758	NA	0	0.0000	NA	NA
k127_21552	301	No terminal repeats	1	11	0.4751	NA	0	0.0000	NA	NA
k127_9965	301	No terminal repeats	1	11	0.4750	NA	0	0.0000	NA	NA
k127_18306	474	No terminal repeats	2	11	0.4736	NA	0	0.0000	NA	NA
k127_54028	724	No terminal repeats	2	11	0.4735	NA	0	0.0000	NA	NA
k127_33081	497	No terminal repeats	2	11	0.4734	NA	0	0.0000	NA	NA
k127_13147	403	No terminal repeats	1	11	0.4731	NA	0	0.6209	NA	NA
k127_45230	318	No terminal repeats	1	11	0.4726	NA	0	0.0000	NA	NA
k127_66835	472	No terminal repeats	1	11	0.4723	NA	0	0.0000	NA	NA
k127_24527	510	No terminal repeats	1	11	0.4723	NA	0	0.0000	NA	NA
k127_26155	516	No terminal repeats	2	11	0.4718	NA	0	0.0000	NA	NA
k127_3701	1197	No terminal repeats	1	11	0.4715	NA	0	0.0000	NA	NA
k127_59448	1223	No terminal repeats	4	11	0.4706	NA	0	0.0000	NA	NA
k127_6355	300	No terminal repeats	1	11	0.4705	NA	0	0.0000	NA	NA
k127_3070	614	No terminal repeats	2	11	0.4700	NA	0	0.0000	NA	NA
k127_42259	461	No terminal repeats	2	11	0.4682	NA	0	0.0000	NA	NA
k127_82553	535	No terminal repeats	1	11	0.4679	NA	0	0.0000	NA	NA
k127_64905	496	No terminal repeats	2	11	0.4674	NA	0	0.0000	NA	NA
k127_27899	300	No terminal repeats	1	11	0.4671	NA	0	0.3968	NA	NA
k127_14057	298	No terminal repeats	1	11	0.4663	NA	0	0.3578	NA	NA
k127_82963	550	No terminal repeats	1	11	0.4662	NA	0	0.0000	NA	NA
k127_14331	492	No terminal repeats	1	11	0.4661	NA	0	0.0000	NA	NA
k127_26293	709	No terminal repeats	2	11	0.4658	NA	0	0.0000	NA	NA
k127_81186	625	No terminal repeats	1	11	0.4657	NA	0	0.0000	NA	NA
k127_5128	509	No terminal repeats	1	11	0.4657	NA	0	0.0000	NA	NA
k127_85428	473	No terminal repeats	1	11	0.4656	NA	0	0.0000	NA	NA
k127_47880	358	No terminal repeats	1	11	0.4651	NA	0	0.0000	NA	NA
k127_19466	301	No terminal repeats	1	11	0.4645	NA	0	0.3137	NA	NA
k127_81939	763	No terminal repeats	1	11	0.4645	NA	0	0.0000	NA	NA
k127_63779	554	No terminal repeats	2	11	0.4636	NA	0	0.0000	NA	NA
k127_57598	526	No terminal repeats	2	11	0.4636	NA	0	0.0000	NA	NA
