seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_59905	301	No terminal repeats	1	11	0.9515	NA	0	1.5781	NA	NA
k127_85754	368	No terminal repeats	2	11	0.9508	NA	1	1.7183	T_virB3	NA
k127_45503	300	No terminal repeats	1	11	0.9480	NA	0	0.9094	NA	NA
k127_160898	300	No terminal repeats	1	11	0.9472	NA	0	1.6655	NA	NA
k127_111393	318	No terminal repeats	1	11	0.9470	NA	0	1.5828	NA	NA
k127_109365	329	No terminal repeats	1	11	0.9441	NA	0	1.6693	NA	NA
k127_153645	300	No terminal repeats	1	11	0.9434	NA	0	1.7129	NA	NA
k127_89465	458	No terminal repeats	2	11	0.9425	NA	0	0.5836	NA	NA
k127_174823	450	No terminal repeats	2	11	0.9405	NA	0	1.7183	NA	NA
k127_35807	445	No terminal repeats	1	11	0.9389	NA	0	0.5424	NA	NA
k127_170048	383	No terminal repeats	1	11	0.9385	NA	0	0.8746	NA	NA
k127_44015	395	No terminal repeats	1	11	0.9361	NA	0	1.3837	NA	NA
k127_11478	298	No terminal repeats	1	11	0.9349	NA	0	1.6624	NA	NA
k127_168015	2660	No terminal repeats	6	11	0.9327	NA	0	1.7183	NA	NA
k127_87055	2114	No terminal repeats	3	11	0.9295	NA	0	0.1780	NA	NA
k127_110531	277	No terminal repeats	1	11	0.9248	NA	0	1.4710	NA	NA
k127_99444	294	No terminal repeats	1	11	0.9246	NA	0	1.7129	NA	NA
k127_20116	388	No terminal repeats	1	11	0.9238	NA	0	1.7129	NA	NA
k127_51554	490	No terminal repeats	1	11	0.9237	NA	0	0.8746	NA	NA
k127_129202	454	No terminal repeats	1	11	0.9213	NA	0	1.5037	NA	NA
k127_86677	226	No terminal repeats	1	11	0.9209	NA	0	1.7129	NA	NA
k127_140130	298	No terminal repeats	2	11	0.9195	NA	0	1.7183	NA	NA
k127_25474	301	No terminal repeats	1	11	0.9158	NA	0	0.8268	NA	NA
k127_151998	233	No terminal repeats	1	11	0.9127	NA	0	0.5769	NA	NA
k127_49453	301	No terminal repeats	1	11	0.9122	NA	0	0.5941	NA	NA
k127_2951	499	No terminal repeats	3	11	0.9117	NA	0	1.7183	NA	NA
k127_128035	519	No terminal repeats	2	11	0.9108	NA	0	0.5836	NA	NA
k127_40310	1591	No terminal repeats	4	11	0.9107	NA	0	1.7170	NA	NA
k127_110449	461	No terminal repeats	1	11	0.9097	NA	0	1.5127	NA	NA
k127_3133	337	No terminal repeats	1	11	0.9093	NA	0	0.2489	NA	NA
k127_11292	300	No terminal repeats	1	11	0.9090	NA	0	0.5910	NA	NA
k127_64771	437	No terminal repeats	2	11	0.9082	NA	0	1.6618	NA	NA
k127_34099	520	No terminal repeats	1	11	0.9065	NA	0	1.4933	NA	NA
k127_92940	446	No terminal repeats	1	11	0.8919	NA	0	1.0635	NA	NA
k127_2934	229	No terminal repeats	1	11	0.8884	NA	0	1.1535	NA	NA
k127_93912	488	No terminal repeats	1	11	0.8832	NA	0	1.3492	NA	NA
k127_146291	297	No terminal repeats	1	11	0.8788	NA	0	1.2661	NA	NA
k127_107301	369	No terminal repeats	1	11	0.8774	NA	0	1.3633	NA	NA
k127_52850	530	No terminal repeats	1	11	0.8766	NA	0	0.2854	NA	NA
k127_100983	301	No terminal repeats	1	11	0.8754	NA	0	0.9613	NA	NA
k127_1836	1811	No terminal repeats	3	11	0.8743	NA	0	0.0000	NA	NA
k127_94736	675	No terminal repeats	2	11	0.8714	NA	0	0.8746	NA	NA
k127_133299	293	No terminal repeats	1	11	0.8688	NA	0	0.8886	NA	NA
k127_41530	1238	No terminal repeats	2	11	0.8680	NA	0	0.0000	NA	NA
k127_11493	301	No terminal repeats	1	11	0.8652	NA	0	0.4357	NA	NA
k127_123888	300	No terminal repeats	1	11	0.8630	NA	0	1.2661	NA	NA
k127_150628	1104	No terminal repeats	2	11	0.8624	NA	0	0.0000	NA	NA
k127_39527	900	No terminal repeats	2	11	0.8603	NA	0	0.1945	NA	NA
k127_147567	436	No terminal repeats	1	11	0.8586	NA	0	0.2872	NA	NA
k127_18987	335	No terminal repeats	1	11	0.8577	NA	0	1.2661	NA	NA
k127_75381	385	No terminal repeats	2	11	0.8566	NA	0	1.7129	NA	NA
k127_116462	737	No terminal repeats	2	11	0.8559	NA	0	1.1619	NA	NA
k127_34625	425	No terminal repeats	2	11	0.8464	NA	0	1.2314	NA	NA
k127_87326	3440	No terminal repeats	5	11	0.8424	NA	0	0.0000	NA	NA
k127_140805	297	No terminal repeats	1	11	0.8420	NA	1	1.0106	NA	NA
k127_17529	299	No terminal repeats	1	11	0.8404	NA	0	1.2661	NA	NA
k127_38382	300	No terminal repeats	1	11	0.8401	NA	0	1.2661	NA	NA
k127_108609	490	No terminal repeats	1	11	0.8394	NA	0	1.7113	NA	NA
k127_153269	301	No terminal repeats	1	11	0.8394	NA	0	1.2661	NA	NA
k127_176150	1325	DTR	3	11	0.8363	NA	0	0.0000	NA	NA
k127_91987	385	No terminal repeats	1	11	0.8354	NA	0	1.2661	NA	NA
k127_142572	1962	No terminal repeats	4	11	0.8342	NA	0	0.0000	NA	NA
k127_64533	297	No terminal repeats	1	11	0.8316	NA	0	1.1992	NA	NA
k127_55583	460	No terminal repeats	1	11	0.8316	NA	0	1.0186	NA	NA
k127_101926	298	No terminal repeats	1	11	0.8272	NA	0	0.7254	NA	NA
k127_108055	338	No terminal repeats	2	11	0.8270	NA	0	1.5379	NA	NA
k127_131350	594	No terminal repeats	2	11	0.8248	NA	0	0.1206	NA	NA
k127_63726	2465	No terminal repeats	4	11	0.8233	NA	0	0.0000	NA	NA
k127_76679	767	No terminal repeats	1	11	0.8194	NA	0	0.3739	NA	NA
k127_115700	433	No terminal repeats	2	11	0.8188	NA	0	1.7162	NA	NA
k127_127832	301	No terminal repeats	1	11	0.8161	NA	0	1.3742	NA	NA
k127_166219	373	No terminal repeats	1	11	0.8125	NA	0	0.3276	NA	NA
k127_35776	301	No terminal repeats	1	11	0.8116	NA	0	1.2661	NA	NA
k127_129539	300	No terminal repeats	1	11	0.8015	NA	1	1.2855	T_virB9	NA
k127_103346	263	No terminal repeats	2	11	0.7976	NA	0	1.5336	NA	NA
k127_402	442	No terminal repeats	2	11	0.7976	NA	0	0.8886	NA	NA
k127_152363	1032	No terminal repeats	2	11	0.7918	NA	0	0.0000	NA	NA
k127_46098	1790	No terminal repeats	6	11	0.7910	NA	0	0.0000	NA	NA
k127_167118	301	No terminal repeats	1	11	0.7900	NA	0	1.1760	NA	NA
k127_48486	1342	No terminal repeats	4	11	0.7877	NA	0	0.0000	NA	NA
k127_151487	301	No terminal repeats	1	11	0.7824	NA	0	1.0778	NA	NA
k127_92459	1185	No terminal repeats	2	11	0.7780	NA	0	0.0000	NA	NA
k127_10847	300	No terminal repeats	1	11	0.7688	NA	0	1.0117	NA	NA
k127_9073	308	No terminal repeats	2	11	0.7671	NA	0	1.7129	NA	NA
k127_113287	1210	No terminal repeats	4	11	0.7660	NA	0	0.0000	NA	NA
k127_125443	260	No terminal repeats	1	11	0.7660	NA	0	0.3691	NA	NA
k127_162767	390	No terminal repeats	2	11	0.7656	NA	0	1.7129	NA	NA
k127_117497	1246	No terminal repeats	3	11	0.7646	NA	0	0.0000	NA	NA
k127_128430	319	No terminal repeats	1	11	0.7629	NA	0	1.2661	NA	NA
k127_94774	273	No terminal repeats	1	11	0.7615	NA	0	1.4346	NA	NA
k127_162566	251	No terminal repeats	1	11	0.7569	NA	0	0.9595	NA	NA
k127_99838	518	No terminal repeats	1	11	0.7562	NA	0	1.2661	NA	NA
k127_141835	300	No terminal repeats	1	11	0.7559	NA	0	1.0812	NA	NA
k127_155378	301	No terminal repeats	1	11	0.7541	NA	0	1.0015	NA	NA
k127_106101	842	No terminal repeats	2	11	0.7540	NA	0	0.0000	NA	NA
k127_97115	1384	No terminal repeats	3	11	0.7534	NA	0	0.0000	NA	NA
k127_113815	375	No terminal repeats	1	11	0.7502	NA	0	1.2984	NA	NA
k127_103546	766	No terminal repeats	3	11	0.7440	NA	0	1.6772	NA	NA
k127_52174	292	No terminal repeats	1	11	0.7439	NA	0	1.1088	NA	NA
k127_125486	301	No terminal repeats	1	11	0.7403	NA	0	1.0932	NA	NA
k127_146745	295	No terminal repeats	1	11	0.7388	NA	1	0.9769	T_virB9	NA
k127_121000	509	No terminal repeats	2	11	0.7363	NA	0	1.3514	NA	NA
k127_30799	1196	No terminal repeats	3	11	0.7359	NA	0	0.0000	NA	NA
k127_123577	1120	No terminal repeats	3	11	0.7338	NA	0	0.0000	NA	NA
k127_78009	550	No terminal repeats	2	11	0.7274	NA	0	0.0000	NA	NA
k127_148602	1536	No terminal repeats	4	11	0.7268	NA	0	0.0000	NA	NA
k127_50438	1189	No terminal repeats	4	11	0.7236	NA	0	0.0000	NA	NA
k127_63392	1211	No terminal repeats	2	11	0.7224	NA	0	0.0000	NA	NA
k127_11078	300	No terminal repeats	1	11	0.7159	NA	0	0.9071	NA	NA
k127_28133	999	No terminal repeats	3	11	0.7144	NA	0	0.0000	NA	NA
k127_158928	1653	No terminal repeats	2	11	0.7109	NA	0	0.0000	NA	NA
k127_139753	1567	No terminal repeats	3	11	0.7093	NA	0	0.0000	NA	NA
k127_14339	544	No terminal repeats	2	11	0.7026	NA	0	0.7375	NA	NA
k127_76813	721	No terminal repeats	2	11	0.7007	NA	0	0.0000	NA	NA
k127_151788	281	No terminal repeats	1	11	0.7002	NA	0	1.0354	NA	NA
k127_103527	1102	No terminal repeats	2	11	0.6997	NA	0	0.0000	NA	NA
k127_85909	979	No terminal repeats	3	11	0.6978	NA	0	0.0000	NA	NA
k127_82200	1909	No terminal repeats	1	11	0.6952	NA	0	0.0000	NA	NA
k127_153721	300	No terminal repeats	1	11	0.6929	NA	0	0.1714	NA	NA
k127_85991	546	No terminal repeats	2	11	0.6906	NA	0	0.0000	NA	NA
k127_85717	684	No terminal repeats	3	11	0.6900	NA	0	0.0000	NA	NA
k127_77666	1449	No terminal repeats	4	11	0.6898	NA	0	0.0000	NA	NA
k127_7448	1056	No terminal repeats	3	11	0.6885	NA	0	0.1738	NA	NA
k127_31409	760	No terminal repeats	2	11	0.6874	NA	0	0.0000	NA	NA
k127_78022	825	No terminal repeats	2	11	0.6865	NA	0	0.0000	NA	NA
k127_136368	1042	No terminal repeats	2	11	0.6853	NA	0	0.0000	NA	NA
k127_162112	1199	No terminal repeats	4	11	0.6823	NA	0	0.1708	NA	NA
k127_22733	955	No terminal repeats	3	11	0.6814	NA	0	0.0000	NA	NA
k127_143833	1071	No terminal repeats	3	11	0.6798	NA	0	0.0000	NA	NA
k127_8075	1112	No terminal repeats	3	11	0.6797	NA	0	0.0000	NA	NA
k127_154131	421	No terminal repeats	1	11	0.6786	NA	0	1.0774	NA	NA
k127_100128	300	No terminal repeats	1	11	0.6785	NA	0	0.9509	NA	NA
k127_94997	299	No terminal repeats	1	11	0.6768	NA	0	0.9567	NA	NA
k127_78365	1164	No terminal repeats	3	11	0.6764	NA	0	0.0000	NA	NA
k127_151200	1024	No terminal repeats	1	11	0.6745	NA	0	0.0000	NA	NA
k127_119617	658	No terminal repeats	2	11	0.6737	NA	0	0.0000	NA	NA
k127_4315	1201	No terminal repeats	3	11	0.6717	NA	0	0.0000	NA	NA
k127_15266	518	No terminal repeats	2	11	0.6702	NA	0	0.3322	NA	NA
k127_158612	826	No terminal repeats	3	11	0.6689	NA	0	0.0000	NA	NA
k127_106079	773	No terminal repeats	2	11	0.6682	NA	0	0.0000	NA	NA
k127_125296	792	No terminal repeats	3	11	0.6681	NA	0	0.0000	NA	NA
k127_3237	1043	No terminal repeats	5	11	0.6663	NA	0	0.0000	NA	NA
k127_114132	453	No terminal repeats	1	11	0.6655	NA	0	0.3026	NA	NA
k127_130962	1630	No terminal repeats	3	11	0.6649	NA	0	0.0000	NA	NA
k127_168739	756	No terminal repeats	2	11	0.6630	NA	0	0.0000	NA	NA
k127_136719	635	No terminal repeats	2	11	0.6616	NA	0	0.0000	NA	NA
k127_84918	1048	No terminal repeats	3	11	0.6600	NA	0	0.0000	NA	NA
k127_135761	1011	No terminal repeats	3	11	0.6588	NA	0	0.0000	NA	NA
k127_30295	731	No terminal repeats	2	11	0.6575	NA	0	0.0000	NA	NA
k127_93306	398	No terminal repeats	1	11	0.6570	NA	0	0.2973	NA	NA
k127_19019	795	No terminal repeats	2	11	0.6569	NA	0	0.0000	NA	NA
k127_73995	306	No terminal repeats	1	11	0.6568	NA	0	0.0000	NA	NA
k127_49353	595	No terminal repeats	1	11	0.6566	NA	0	0.0000	NA	NA
k127_114888	983	No terminal repeats	4	11	0.6564	NA	0	0.0000	NA	NA
k127_46497	614	No terminal repeats	2	11	0.6562	NA	0	0.0000	NA	NA
k127_5870	921	No terminal repeats	2	11	0.6553	NA	0	0.0000	NA	NA
k127_11639	1239	No terminal repeats	3	11	0.6549	NA	0	0.0000	NA	NA
k127_172384	863	No terminal repeats	2	11	0.6524	NA	0	0.0000	NA	NA
k127_16355	570	No terminal repeats	1	11	0.6514	NA	0	0.0000	NA	NA
k127_12758	994	No terminal repeats	1	11	0.6514	NA	0	0.0000	NA	NA
k127_2859	707	No terminal repeats	1	11	0.6509	NA	0	0.0000	NA	NA
k127_44855	1163	No terminal repeats	4	11	0.6502	NA	0	0.2084	NA	NA
k127_40409	489	No terminal repeats	2	11	0.6494	NA	0	1.3147	NA	NA
k127_48245	470	No terminal repeats	1	11	0.6492	NA	0	0.1591	NA	NA
k127_86865	1670	No terminal repeats	5	11	0.6483	NA	0	0.0000	NA	NA
k127_26687	506	No terminal repeats	2	11	0.6472	NA	0	0.0000	NA	NA
k127_163659	766	No terminal repeats	3	11	0.6468	NA	0	0.0000	NA	NA
k127_99811	451	No terminal repeats	1	11	0.6467	NA	0	0.6181	NA	NA
k127_173574	295	No terminal repeats	1	11	0.6467	NA	0	0.0000	NA	NA
k127_126541	1019	No terminal repeats	3	11	0.6466	NA	0	0.0000	NA	NA
k127_29331	291	No terminal repeats	1	11	0.6457	NA	0	0.9509	NA	NA
k127_66503	1875	No terminal repeats	4	11	0.6440	NA	0	0.0000	NA	NA
k127_55587	298	No terminal repeats	1	11	0.6429	NA	0	0.6428	NA	NA
k127_159237	291	No terminal repeats	1	11	0.6427	NA	0	0.6380	NA	NA
k127_162528	905	No terminal repeats	3	11	0.6423	NA	0	0.0000	NA	NA
k127_72822	544	No terminal repeats	2	11	0.6417	NA	0	1.2194	NA	NA
k127_49051	2270	No terminal repeats	2	11	0.6408	NA	0	0.0000	NA	NA
k127_118814	421	No terminal repeats	2	11	0.6395	NA	0	0.0000	NA	NA
k127_43539	843	No terminal repeats	5	11	0.6381	NA	0	0.0000	NA	NA
k127_51674	1212	No terminal repeats	3	11	0.6379	NA	0	0.0000	NA	NA
k127_59411	935	No terminal repeats	4	11	0.6369	NA	0	0.0000	NA	NA
k127_176155	1682	DTR	4	11	0.6367	NA	0	0.0000	NA	NA
k127_32105	495	No terminal repeats	1	11	0.6359	NA	0	0.0000	NA	NA
k127_18831	999	No terminal repeats	4	11	0.6358	NA	0	0.0000	NA	NA
k127_155691	364	No terminal repeats	1	11	0.6350	NA	0	1.3147	NA	NA
k127_99608	510	No terminal repeats	1	11	0.6342	NA	0	0.9276	NA	NA
k127_39485	283	No terminal repeats	1	11	0.6337	NA	0	0.9787	NA	NA
k127_111225	300	No terminal repeats	1	11	0.6329	NA	0	0.7327	NA	NA
k127_39131	913	No terminal repeats	4	11	0.6327	NA	0	0.0000	NA	NA
k127_32162	623	No terminal repeats	1	11	0.6306	NA	0	0.0000	NA	NA
k127_8249	1280	No terminal repeats	3	11	0.6280	NA	0	0.0000	NA	NA
k127_112466	794	No terminal repeats	1	11	0.6270	NA	0	0.0000	NA	NA
k127_34823	426	No terminal repeats	1	11	0.6261	NA	0	0.0000	NA	NA
k127_137250	521	No terminal repeats	2	11	0.6255	NA	0	0.0000	NA	NA
k127_96960	1016	No terminal repeats	2	11	0.6254	NA	0	0.0000	NA	NA
k127_76073	457	No terminal repeats	2	11	0.6244	NA	0	1.2661	NA	NA
k127_150768	1983	No terminal repeats	4	11	0.6233	NA	0	0.0000	NA	NA
k127_126366	256	No terminal repeats	1	11	0.6223	NA	0	0.3863	NA	NA
k127_26123	446	No terminal repeats	2	11	0.6217	NA	0	0.0000	NA	NA
k127_79964	2144	No terminal repeats	8	11	0.6216	NA	0	0.0000	NA	NA
k127_139856	300	No terminal repeats	1	11	0.6205	NA	0	0.7927	NA	NA
k127_63972	958	No terminal repeats	3	11	0.6202	NA	0	0.0000	NA	NA
k127_133206	506	No terminal repeats	2	11	0.6201	NA	0	0.0000	NA	NA
k127_170012	1589	No terminal repeats	3	11	0.6192	NA	0	0.0000	NA	NA
k127_86728	423	No terminal repeats	1	11	0.6190	NA	0	0.0000	NA	NA
k127_15691	606	No terminal repeats	3	11	0.6184	NA	0	0.0000	NA	NA
k127_20763	503	No terminal repeats	1	11	0.6178	NA	0	0.0000	NA	NA
k127_87123	301	No terminal repeats	1	11	0.6175	NA	0	1.0935	NA	NA
k127_88859	790	No terminal repeats	3	11	0.6171	NA	0	0.0000	NA	NA
k127_77482	511	No terminal repeats	2	11	0.6150	NA	0	0.0000	NA	NA
k127_37203	813	No terminal repeats	2	11	0.6146	NA	0	0.0000	NA	NA
k127_115190	1007	No terminal repeats	2	11	0.6144	NA	0	0.0000	NA	NA
k127_140918	452	No terminal repeats	2	11	0.6129	NA	0	0.0000	NA	NA
k127_118694	785	No terminal repeats	3	11	0.6129	NA	0	0.0000	NA	NA
k127_81857	503	No terminal repeats	1	11	0.6119	NA	0	0.0000	NA	NA
k127_101452	507	No terminal repeats	2	11	0.6110	NA	0	0.0000	NA	NA
k127_78758	497	No terminal repeats	2	11	0.6109	NA	0	0.0000	NA	NA
k127_82296	1216	No terminal repeats	3	11	0.6104	NA	0	0.0000	NA	NA
k127_51526	1789	No terminal repeats	7	11	0.6085	NA	0	0.0000	NA	NA
k127_165298	747	No terminal repeats	2	11	0.6075	NA	0	0.0000	NA	NA
k127_125569	324	No terminal repeats	1	11	0.6069	NA	0	0.4926	NA	NA
k127_60421	413	No terminal repeats	2	11	0.6062	NA	1	1.0039	T_virB9	NA
k127_77740	1729	No terminal repeats	3	11	0.6060	NA	0	0.0000	NA	NA
k127_37886	779	No terminal repeats	3	11	0.6046	NA	0	0.0000	NA	NA
k127_161035	301	No terminal repeats	1	11	0.6038	NA	0	0.7270	NA	NA
k127_103308	998	No terminal repeats	1	11	0.6036	NA	0	0.0000	NA	NA
k127_137779	825	No terminal repeats	3	11	0.6006	NA	0	0.0000	NA	NA
k127_95390	448	No terminal repeats	1	11	0.5999	NA	0	0.0000	NA	NA
k127_128863	228	No terminal repeats	1	11	0.5995	NA	0	0.4956	NA	NA
k127_75225	461	No terminal repeats	3	11	0.5991	NA	0	0.0000	NA	NA
k127_57756	299	No terminal repeats	1	11	0.5986	NA	0	0.0000	NA	NA
k127_147085	300	No terminal repeats	1	11	0.5979	NA	0	0.2948	NA	NA
k127_126245	521	No terminal repeats	2	11	0.5974	NA	0	0.0000	NA	NA
k127_97335	301	No terminal repeats	1	11	0.5973	NA	0	0.9787	NA	NA
k127_23849	461	No terminal repeats	1	11	0.5970	NA	0	0.0000	NA	NA
k127_109155	585	No terminal repeats	1	11	0.5961	NA	0	0.0000	NA	NA
k127_30855	1453	No terminal repeats	4	11	0.5961	NA	0	0.0000	NA	NA
k127_36955	1206	No terminal repeats	2	11	0.5961	NA	0	0.0000	NA	NA
k127_170981	1434	No terminal repeats	3	11	0.5958	NA	0	0.1780	NA	NA
k127_154595	985	No terminal repeats	3	11	0.5957	NA	0	0.0000	NA	NA
k127_59683	774	No terminal repeats	1	11	0.5956	NA	0	0.0000	NA	NA
k127_118929	867	No terminal repeats	1	11	0.5952	NA	0	0.0000	NA	NA
k127_154594	721	No terminal repeats	1	11	0.5951	NA	0	0.7754	NA	NA
k127_137369	300	No terminal repeats	2	11	0.5944	NA	0	0.6380	NA	NA
k127_102988	1394	No terminal repeats	5	11	0.5944	NA	0	0.0000	NA	NA
k127_109985	301	No terminal repeats	1	11	0.5930	NA	0	0.7258	NA	NA
k127_119072	1252	No terminal repeats	2	11	0.5925	NA	0	0.0000	NA	NA
k127_55861	1079	No terminal repeats	3	11	0.5919	NA	0	0.0000	NA	NA
k127_113551	1340	No terminal repeats	4	11	0.5918	NA	0	1.0836	NA	NA
k127_136769	892	No terminal repeats	4	11	0.5918	NA	0	0.0000	NA	NA
k127_43040	478	No terminal repeats	2	11	0.5918	NA	0	0.0000	NA	NA
k127_61444	1616	No terminal repeats	4	11	0.5916	NA	0	0.0000	NA	NA
k127_31814	780	No terminal repeats	3	11	0.5896	NA	0	0.0000	NA	NA
k127_157993	2282	No terminal repeats	8	11	0.5894	NA	0	0.0000	NA	NA
k127_15897	572	No terminal repeats	1	11	0.5893	NA	0	0.0000	NA	NA
k127_130387	709	No terminal repeats	2	11	0.5892	NA	0	0.0000	NA	NA
k127_71153	651	No terminal repeats	2	11	0.5883	NA	0	0.0000	NA	NA
k127_131000	1184	No terminal repeats	1	11	0.5883	NA	0	0.0000	NA	NA
k127_33681	609	No terminal repeats	1	11	0.5875	NA	0	0.0000	NA	NA
k127_80769	510	No terminal repeats	2	11	0.5871	NA	0	0.0000	NA	NA
k127_167712	509	No terminal repeats	1	11	0.5871	NA	0	0.0000	NA	NA
k127_21073	1390	No terminal repeats	3	11	0.5866	NA	0	0.0000	NA	NA
k127_124497	668	No terminal repeats	3	11	0.5859	NA	0	0.0000	NA	NA
k127_43540	467	No terminal repeats	1	11	0.5857	NA	0	0.0000	NA	NA
k127_31172	1038	No terminal repeats	3	11	0.5854	NA	0	0.0000	NA	NA
k127_112448	512	No terminal repeats	3	11	0.5852	NA	0	0.0000	NA	NA
k127_105979	300	No terminal repeats	1	11	0.5851	NA	0	0.6064	NA	NA
k127_153666	297	No terminal repeats	2	11	0.5849	NA	1	1.0862	NA	NA
k127_131324	671	No terminal repeats	2	11	0.5841	NA	0	0.0000	NA	NA
k127_165711	726	No terminal repeats	2	11	0.5830	NA	0	0.0000	NA	NA
k127_2539	1446	No terminal repeats	3	11	0.5817	NA	0	0.0000	NA	NA
k127_145652	977	No terminal repeats	2	11	0.5808	NA	0	0.0000	NA	NA
k127_109096	509	No terminal repeats	2	11	0.5808	NA	0	0.0000	NA	NA
k127_145545	1031	No terminal repeats	2	11	0.5807	NA	0	0.0000	NA	NA
k127_95460	1406	No terminal repeats	3	11	0.5806	NA	0	0.0000	NA	NA
k127_105859	1230	No terminal repeats	3	11	0.5803	NA	0	0.0000	NA	NA
k127_105831	571	No terminal repeats	3	11	0.5802	NA	0	0.0000	NA	NA
k127_56806	852	No terminal repeats	2	11	0.5801	NA	0	0.0000	NA	NA
k127_63620	733	No terminal repeats	1	11	0.5800	NA	0	0.0000	NA	NA
k127_4372	529	No terminal repeats	2	11	0.5799	NA	0	0.0000	NA	NA
k127_80857	869	No terminal repeats	3	11	0.5788	NA	0	0.0000	NA	NA
k127_118578	1071	No terminal repeats	2	11	0.5785	NA	0	0.0000	NA	NA
k127_46321	1833	No terminal repeats	2	11	0.5784	NA	0	0.0000	NA	NA
k127_151922	756	No terminal repeats	2	11	0.5769	NA	0	0.0000	NA	NA
k127_49224	554	No terminal repeats	2	11	0.5766	NA	0	0.0000	NA	NA
k127_169926	420	No terminal repeats	1	11	0.5765	NA	0	0.0000	NA	NA
k127_21572	594	No terminal repeats	1	11	0.5760	NA	0	0.0000	NA	NA
k127_81838	637	No terminal repeats	2	11	0.5759	NA	0	0.0000	NA	NA
k127_167103	655	No terminal repeats	1	11	0.5759	NA	0	0.0000	NA	NA
k127_169773	1144	No terminal repeats	2	11	0.5755	NA	0	0.0000	NA	NA
k127_71293	586	No terminal repeats	1	11	0.5750	NA	0	0.0000	NA	NA
k127_1422	464	No terminal repeats	1	11	0.5749	NA	0	0.7911	NA	NA
k127_170891	939	No terminal repeats	2	11	0.5747	NA	0	0.0000	NA	NA
k127_145750	637	No terminal repeats	1	11	0.5740	NA	0	0.0000	NA	NA
k127_78556	299	No terminal repeats	1	11	0.5734	NA	0	0.0000	NA	NA
k127_95867	715	No terminal repeats	2	11	0.5731	NA	0	0.0000	NA	NA
k127_44340	301	No terminal repeats	1	11	0.5723	NA	0	0.7820	NA	NA
k127_144685	868	No terminal repeats	3	11	0.5722	NA	0	0.0000	NA	NA
k127_61638	494	No terminal repeats	2	11	0.5716	NA	0	0.0000	NA	NA
k127_27709	677	No terminal repeats	2	11	0.5712	NA	0	0.0000	NA	NA
k127_42545	866	No terminal repeats	1	11	0.5707	NA	0	0.0000	NA	NA
k127_119788	1352	No terminal repeats	3	11	0.5697	NA	0	0.0000	NA	NA
k127_134751	580	No terminal repeats	1	11	0.5696	NA	0	0.0000	NA	NA
k127_101764	1505	No terminal repeats	3	11	0.5689	NA	0	0.0000	NA	NA
k127_98698	661	No terminal repeats	2	11	0.5682	NA	0	0.0000	NA	NA
k127_15964	1088	No terminal repeats	2	11	0.5675	NA	0	0.0000	NA	NA
k127_19736	301	No terminal repeats	2	11	0.5666	NA	0	0.8334	NA	NA
