seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_6874	652	No terminal repeats	2	11	0.9809	NA	0	1.7183	NA	NA
k127_2038	1071	No terminal repeats	2	11	0.9794	NA	0	0.6033	NA	NA
k127_8370	1122	No terminal repeats	2	11	0.9773	NA	0	1.7183	NA	NA
k127_329	834	No terminal repeats	2	11	0.9773	NA	0	1.7183	NA	NA
k127_7649	434	No terminal repeats	1	11	0.9767	NA	0	0.9809	NA	NA
k127_945	670	No terminal repeats	1	11	0.9764	NA	0	1.7183	NA	NA
k127_14915	383	No terminal repeats	1	11	0.9762	NA	0	1.2466	NA	NA
k127_10029	505	No terminal repeats	1	11	0.9754	NA	0	1.5504	NA	NA
k127_17191	2012	No terminal repeats	4	11	0.9739	NA	0	1.3125	NA	NA
k127_10441	845	No terminal repeats	1	11	0.9729	NA	0	1.3250	NA	NA
k127_15966	335	No terminal repeats	1	11	0.9729	NA	0	1.5068	NA	NA
k127_4264	648	No terminal repeats	2	11	0.9723	NA	0	1.7183	NA	NA
k127_15316	2368	No terminal repeats	2	11	0.9722	NA	0	1.7183	NA	NA
k127_2664	737	No terminal repeats	2	11	0.9720	NA	0	1.7183	NA	NA
k127_13937	1656	No terminal repeats	3	11	0.9714	NA	0	1.7183	NA	NA
k127_4967	1227	No terminal repeats	2	11	0.9681	NA	0	0.8896	NA	NA
k127_7577	2792	No terminal repeats	3	11	0.9679	NA	0	0.3655	NA	NA
k127_8243	353	No terminal repeats	2	11	0.9675	NA	0	1.7183	NA	NA
k127_13420	1670	No terminal repeats	3	11	0.9672	NA	1	1.0515	NA	NA
k127_13793	903	No terminal repeats	2	11	0.9668	NA	0	2.3487	T_virB10	NA
k127_11069	2117	No terminal repeats	2	11	0.9667	NA	0	1.7183	NA	NA
k127_12350	5269	No terminal repeats	6	11	0.9662	NA	0	2.0481	NA	NA
k127_4636	1423	No terminal repeats	1	11	0.9656	NA	1	1.6000	NA	NA
k127_7128	277	No terminal repeats	1	11	0.9648	NA	0	1.4803	NA	NA
k127_3034	1244	No terminal repeats	3	11	0.9645	NA	0	1.7183	NA	NA
k127_7779	666	No terminal repeats	2	11	0.9642	NA	0	1.7183	NA	NA
k127_7116	271	No terminal repeats	1	11	0.9631	NA	0	1.4803	NA	NA
k127_8155	779	No terminal repeats	1	11	0.9631	NA	0	1.5504	NA	NA
k127_1744	349	No terminal repeats	2	11	0.9631	NA	0	1.7183	NA	NA
k127_17775	2819	No terminal repeats	6	11	0.9630	NA	0	3.3519	NA	NA
k127_14578	430	No terminal repeats	1	11	0.9619	NA	0	1.5838	NA	NA
k127_3915	560	No terminal repeats	2	11	0.9598	NA	0	1.7183	NA	NA
k127_16672	3438	No terminal repeats	7	11	0.9588	NA	0	1.3323	NA	NA
k127_8899	389	No terminal repeats	2	11	0.9587	NA	0	1.7183	NA	NA
k127_5927	556	No terminal repeats	2	11	0.9587	NA	0	1.7183	NA	NA
k127_3752	790	No terminal repeats	2	11	0.9584	NA	0	1.4504	NA	NA
k127_9597	798	No terminal repeats	2	11	0.9575	NA	0	1.7183	NA	NA
k127_5785	416	No terminal repeats	2	11	0.9572	NA	0	1.7183	NA	NA
k127_3948	227	No terminal repeats	1	11	0.9567	NA	0	1.6979	NA	NA
k127_10579	324	No terminal repeats	1	11	0.9544	NA	0	1.2006	NA	NA
k127_7596	3255	No terminal repeats	7	11	0.9541	NA	0	3.2769	NA	NF033476
k127_973	479	No terminal repeats	1	11	0.9528	NA	0	1.5625	NA	NA
k127_2371	301	No terminal repeats	1	11	0.9520	NA	0	0.3981	NA	NA
k127_14865	371	No terminal repeats	1	11	0.9518	NA	0	1.6695	NA	NA
k127_4918	677	No terminal repeats	1	11	0.9513	NA	0	1.5625	NA	NA
k127_7134	2722	No terminal repeats	4	11	0.9510	NA	0	1.7183	NA	NA
k127_4507	276	No terminal repeats	1	11	0.9504	NA	0	1.6836	NA	NA
k127_13740	495	No terminal repeats	1	11	0.9498	NA	0	1.6931	NA	NA
k127_14120	2822	No terminal repeats	3	11	0.9498	NA	0	0.7904	NA	NA
k127_14014	4733	No terminal repeats	6	11	0.9488	NA	0	1.4841	NA	NA
k127_14941	894	No terminal repeats	2	11	0.9485	NA	0	0.9446	NA	NA
k127_8823	2576	No terminal repeats	2	11	0.9472	NA	0	1.3135	NA	NA
k127_9559	515	No terminal repeats	2	11	0.9463	NA	0	1.0908	NA	NA
k127_12566	599	No terminal repeats	1	11	0.9438	NA	0	1.2972	NA	NA
k127_8627	338	No terminal repeats	1	11	0.9437	NA	0	1.3498	NA	NA
k127_10636	450	No terminal repeats	1	11	0.9436	NA	0	0.8817	NA	NA
k127_13004	1719	No terminal repeats	5	11	0.9421	NA	0	0.3986	NA	NA
k127_8365	1311	No terminal repeats	4	11	0.9414	NA	0	1.7183	NA	NA
k127_2782	595	No terminal repeats	2	11	0.9409	NA	0	1.4538	NA	NA
k127_11230	747	No terminal repeats	1	11	0.9408	NA	0	1.6931	NA	NA
k127_17777	2343	No terminal repeats	3	11	0.9406	NA	0	2.2004	NA	NA
k127_7472	4016	No terminal repeats	9	11	0.9383	NA	0	1.3972	NA	NA
k127_12464	251	No terminal repeats	1	11	0.9366	NA	0	1.0663	NA	NA
k127_12451	251	No terminal repeats	1	11	0.9361	NA	0	1.0663	NA	NA
k127_15485	856	No terminal repeats	2	11	0.9345	NA	0	1.4740	NA	NA
k127_7266	1901	No terminal repeats	4	11	0.9341	NA	0	1.1477	NA	NA
k127_8897	297	No terminal repeats	1	11	0.9341	NA	0	1.4594	NA	NA
k127_10184	681	No terminal repeats	1	11	0.9332	NA	1	1.0515	NA	NA
k127_10729	484	No terminal repeats	1	11	0.9324	NA	0	1.3472	NA	NA
k127_16381	436	No terminal repeats	1	11	0.9314	NA	0	1.6931	NA	NA
k127_3365	3344	No terminal repeats	4	11	0.9308	NA	0	1.0354	NA	NA
k127_16336	293	No terminal repeats	1	11	0.9298	NA	0	1.3711	NA	NA
k127_14790	1620	No terminal repeats	2	11	0.9294	NA	0	1.2518	NA	NA
k127_15357	5624	No terminal repeats	10	11	0.9273	NA	0	2.6069	NA	NA
k127_14026	1556	No terminal repeats	2	11	0.9249	NA	0	1.4719	NA	NA
k127_13642	725	No terminal repeats	2	11	0.9237	NA	0	1.7036	NA	NA
k127_6243	1412	No terminal repeats	3	11	0.9130	NA	0	1.3508	NA	NA
k127_14133	582	No terminal repeats	2	11	0.9124	NA	0	0.9664	NA	NA
k127_3173	3703	No terminal repeats	4	11	0.9114	NA	1	1.7102	NA	NA
k127_17779	1056	No terminal repeats	2	11	0.9106	NA	0	1.7042	NA	NA
k127_852	968	No terminal repeats	3	11	0.9060	NA	0	1.3426	NA	NA
k127_4369	1924	No terminal repeats	3	11	0.9031	NA	0	1.4566	NA	NA
k127_9239	588	No terminal repeats	2	11	0.9029	NA	0	1.5803	NA	NA
k127_8074	345	No terminal repeats	1	11	0.9011	NA	0	1.7129	NA	NA
k127_17116	1745	No terminal repeats	2	11	0.9011	NA	0	1.3484	NA	NA
k127_16112	1484	No terminal repeats	2	11	0.8976	NA	1	1.2668	NA	NA
k127_13034	376	No terminal repeats	1	11	0.8945	NA	0	0.6289	NA	NA
k127_7792	1952	No terminal repeats	6	11	0.8941	NA	0	1.4330	NA	NA
k127_592	2238	No terminal repeats	5	11	0.8904	NA	0	0.9600	NA	NA
k127_618	1515	No terminal repeats	3	11	0.8870	NA	0	1.6970	NA	NA
k127_7808	333	No terminal repeats	1	11	0.8847	NA	0	1.6931	NA	NA
k127_873	1629	No terminal repeats	4	11	0.8776	NA	0	1.1121	NA	NA
k127_12724	624	No terminal repeats	1	11	0.8704	NA	0	0.6847	NA	NA
k127_13771	1072	No terminal repeats	2	11	0.8702	NA	1	1.1720	NA	NA
k127_4947	1379	No terminal repeats	2	11	0.8699	NA	0	2.2237	NA	NA
k127_489	725	No terminal repeats	2	11	0.8686	NA	0	1.2460	NA	NA
k127_6077	469	No terminal repeats	1	11	0.8680	NA	0	1.5788	NA	NA
k127_10324	904	No terminal repeats	1	11	0.8673	NA	0	1.7054	NA	NA
k127_189	811	No terminal repeats	1	11	0.8660	NA	0	1.3498	NA	NA
k127_17981	2722	No terminal repeats	5	11	0.8651	NA	0	0.1937	NA	NA
k127_14418	1148	No terminal repeats	2	11	0.8582	NA	0	1.1682	NA	NA
k127_6064	3319	No terminal repeats	5	11	0.8547	NA	0	2.8528	NA	NA
k127_4457	551	No terminal repeats	2	11	0.8543	NA	0	1.6038	G_tfc7	NA
k127_11986	2071	No terminal repeats	3	11	0.8537	NA	0	0.7252	NA	NA
k127_13086	720	No terminal repeats	1	11	0.8511	NA	0	1.6931	NA	NA
k127_1592	617	No terminal repeats	1	11	0.8494	NA	0	1.3957	NA	NA
k127_17488	291	No terminal repeats	1	11	0.8472	NA	0	1.2460	NA	NA
k127_11648	1736	No terminal repeats	2	11	0.8446	NA	1	1.2138	T_virB6	NA
k127_5556	1695	No terminal repeats	2	11	0.8377	NA	0	1.4636	NA	NA
k127_17236	450	No terminal repeats	1	11	0.8354	NA	0	1.4245	NA	NA
k127_10837	520	No terminal repeats	1	11	0.8343	NA	0	1.2850	NA	NA
k127_13458	573	No terminal repeats	2	11	0.8340	NA	0	1.1904	NA	NA
k127_5436	1958	No terminal repeats	2	11	0.8302	NA	0	1.3476	NA	NA
k127_12069	1989	No terminal repeats	2	11	0.8293	NA	1	1.3109	MOBH	NA
k127_5524	2462	No terminal repeats	5	11	0.8284	NA	1	1.0313	T_virB9	NA
k127_12066	308	No terminal repeats	2	11	0.8255	NA	0	1.1904	NA	NA
k127_1137	1277	No terminal repeats	2	11	0.8232	NA	0	1.1976	NA	NA
k127_8465	1761	No terminal repeats	2	11	0.8152	NA	0	0.0000	NA	NA
k127_9599	1129	No terminal repeats	2	11	0.8049	NA	0	1.7101	NA	NA
k127_8788	2472	No terminal repeats	2	11	0.8033	NA	0	0.0000	NA	NA
k127_5903	1715	No terminal repeats	3	11	0.8004	NA	0	0.0000	NA	NA
k127_10390	1014	No terminal repeats	2	11	0.7975	NA	1	1.0515	NA	NA
k127_2732	318	No terminal repeats	1	11	0.7969	NA	0	1.0206	NA	NA
k127_15834	219	No terminal repeats	1	11	0.7965	NA	0	1.0481	NA	NA
k127_13990	926	No terminal repeats	2	11	0.7955	NA	0	1.2756	NA	NA
k127_4873	357	No terminal repeats	2	11	0.7954	NA	0	1.0062	NA	NA
k127_17285	871	No terminal repeats	2	11	0.7934	NA	0	1.6165	NA	NA
k127_5786	926	No terminal repeats	2	11	0.7932	NA	0	0.0000	NA	NA
k127_5468	1284	No terminal repeats	2	11	0.7929	NA	0	0.4589	NA	NA
k127_10157	357	No terminal repeats	1	11	0.7924	NA	0	1.1904	NA	NA
k127_4034	633	No terminal repeats	1	11	0.7913	NA	0	1.2322	NA	NA
k127_16939	2158	No terminal repeats	3	11	0.7894	NA	0	1.2460	NA	NA
k127_10532	330	No terminal repeats	1	11	0.7890	NA	0	0.8814	NA	NA
k127_12403	1623	No terminal repeats	2	11	0.7827	NA	0	0.4378	NA	NA
k127_5623	1018	No terminal repeats	2	11	0.7761	NA	0	0.9927	NA	NA
k127_12246	3279	No terminal repeats	3	11	0.7754	NA	0	0.0000	NA	NA
k127_11304	1812	No terminal repeats	1	11	0.7702	NA	0	0.0000	NA	NA
k127_4407	1655	No terminal repeats	2	11	0.7671	NA	0	0.9798	NA	NA
k127_4400	2200	No terminal repeats	4	11	0.7665	NA	0	0.0000	NA	NA
k127_5058	1165	No terminal repeats	1	11	0.7611	NA	1	1.0670	t4cp1	NA
k127_12244	286	No terminal repeats	1	11	0.7544	NA	0	0.0000	NA	NA
k127_9797	1599	No terminal repeats	2	11	0.7520	NA	0	1.5803	NA	NA
k127_12946	1236	No terminal repeats	3	11	0.7510	NA	0	0.0000	NA	NA
k127_12591	2482	No terminal repeats	3	11	0.7508	NA	0	0.3482	NA	NF000025
k127_2220	381	No terminal repeats	1	11	0.7499	NA	1	1.0039	T_virB9	NA
k127_12815	1358	No terminal repeats	3	11	0.7492	NA	0	0.0000	NA	NA
k127_1465	793	No terminal repeats	1	11	0.7479	NA	0	0.1660	NA	NA
k127_8443	516	No terminal repeats	2	11	0.7455	NA	0	1.4538	NA	NA
k127_10828	1040	No terminal repeats	2	11	0.7428	NA	0	0.6259	NA	NA
k127_8900	265	No terminal repeats	2	11	0.7380	NA	0	0.0000	NA	NA
k127_922	1112	No terminal repeats	2	11	0.7363	NA	0	0.0000	NA	NA
k127_6917	1548	No terminal repeats	2	11	0.7318	NA	0	0.5039	NA	NA
k127_16549	1255	No terminal repeats	1	11	0.7264	NA	0	0.8360	NA	NA
k127_6193	1303	No terminal repeats	3	11	0.7207	NA	0	1.7698	NA	NA
k127_13451	1708	No terminal repeats	4	11	0.7198	NA	0	0.3514	NA	NA
k127_9955	1940	No terminal repeats	3	11	0.7171	NA	0	1.6847	NA	NA
k127_2489	1147	No terminal repeats	2	11	0.7102	NA	0	0.0000	NA	NA
k127_15186	392	No terminal repeats	2	11	0.7096	NA	0	0.7231	NA	NA
k127_13558	299	No terminal repeats	1	11	0.7093	NA	0	0.0000	NA	NA
k127_14386	300	No terminal repeats	1	11	0.7070	NA	0	0.0000	NA	NA
k127_2729	258	No terminal repeats	1	11	0.7063	NA	0	1.0898	NA	NA
k127_4876	1842	No terminal repeats	3	11	0.7005	NA	0	0.0000	NA	NA
k127_11806	627	No terminal repeats	2	11	0.7001	NA	0	0.5049	NA	NA
k127_15873	840	No terminal repeats	2	11	0.6995	NA	0	0.6179	NA	NA
k127_15407	2318	No terminal repeats	3	11	0.6980	NA	0	0.9405	NA	NA
k127_16388	968	No terminal repeats	2	11	0.6944	NA	0	0.7068	NA	NA
k127_13547	656	No terminal repeats	2	11	0.6930	NA	0	0.0000	NA	NA
k127_14242	1312	No terminal repeats	3	11	0.6927	NA	0	0.0000	NA	NA
k127_1292	300	No terminal repeats	1	11	0.6913	NA	0	0.0000	NA	NA
k127_7172	305	No terminal repeats	1	11	0.6912	NA	0	1.0846	NA	NA
k127_7064	3923	No terminal repeats	5	11	0.6907	NA	0	0.5120	NA	NA
k127_10534	334	No terminal repeats	1	11	0.6874	NA	0	0.0000	NA	NA
k127_5874	1938	No terminal repeats	3	11	0.6871	NA	0	0.5597	NA	NA
k127_10015	301	No terminal repeats	1	11	0.6852	NA	0	0.0000	NA	NA
k127_15317	1248	No terminal repeats	2	11	0.6824	NA	0	0.0000	NA	NA
k127_12185	1153	No terminal repeats	4	11	0.6821	NA	0	0.0000	NA	NA
k127_28	298	No terminal repeats	1	11	0.6797	NA	0	1.0535	NA	NA
k127_8298	263	No terminal repeats	1	11	0.6769	NA	0	1.1140	NA	NA
k127_10798	242	No terminal repeats	1	11	0.6768	NA	0	0.9239	NA	NA
k127_11416	2856	No terminal repeats	3	11	0.6757	NA	0	0.5479	NA	NA
k127_14208	1068	No terminal repeats	2	11	0.6747	NA	0	0.0000	NA	NA
k127_12639	299	No terminal repeats	1	11	0.6722	NA	0	0.0000	NA	NA
k127_13759	721	No terminal repeats	1	11	0.6704	NA	0	1.2066	NA	NA
k127_1506	808	No terminal repeats	3	11	0.6703	NA	0	0.0000	NA	NA
k127_9650	1705	No terminal repeats	2	11	0.6687	NA	0	0.0000	NA	NA
k127_6455	484	No terminal repeats	1	11	0.6665	NA	0	1.0491	NA	NA
k127_13012	1029	No terminal repeats	1	11	0.6614	NA	0	0.0000	NA	NA
k127_5433	1538	No terminal repeats	3	11	0.6612	NA	0	0.0000	NA	NA
k127_14175	2389	No terminal repeats	2	11	0.6610	NA	0	0.0000	NA	NA
k127_3868	1148	No terminal repeats	2	11	0.6590	NA	0	0.4142	NA	NA
k127_6208	496	No terminal repeats	1	11	0.6574	NA	0	0.1504	NA	NA
k127_10659	1048	No terminal repeats	1	11	0.6574	NA	0	0.7862	NA	NA
k127_4988	301	No terminal repeats	1	11	0.6546	NA	0	0.0000	NA	NA
k127_9736	523	No terminal repeats	1	11	0.6524	NA	0	0.8116	NA	NA
k127_740	2171	No terminal repeats	5	11	0.6507	NA	0	0.0000	NA	NA
k127_16642	2796	No terminal repeats	8	11	0.6496	NA	0	0.0000	NA	NA
k127_13725	2238	No terminal repeats	3	11	0.6493	NA	0	0.6337	NA	NA
k127_2010	300	No terminal repeats	2	11	0.6473	NA	0	0.0000	NA	NA
k127_16574	1027	No terminal repeats	2	11	0.6457	NA	0	0.7832	NA	NA
k127_11529	478	No terminal repeats	1	11	0.6452	NA	0	0.6139	NA	NA
k127_1134	1051	No terminal repeats	2	11	0.6433	NA	0	0.6748	NA	NA
k127_17184	228	No terminal repeats	1	11	0.6432	NA	0	0.8165	NA	NA
k127_3780	608	No terminal repeats	1	11	0.6417	NA	0	0.7790	NA	NA
k127_15836	1429	No terminal repeats	3	11	0.6400	NA	0	0.0000	NA	NA
k127_14204	285	No terminal repeats	2	11	0.6375	NA	0	1.0062	NA	NA
k127_14605	2045	No terminal repeats	3	11	0.6366	NA	0	0.0000	NA	NA
k127_10096	1610	No terminal repeats	3	11	0.6351	NA	0	0.2606	NA	NA
k127_8053	1005	No terminal repeats	1	11	0.6315	NA	0	0.8684	NA	NA
k127_4509	417	No terminal repeats	1	11	0.6313	NA	0	0.2031	NA	NA
k127_3470	2149	No terminal repeats	2	11	0.6300	NA	0	0.1443	NA	NA
k127_5155	326	No terminal repeats	1	11	0.6300	NA	0	1.1008	NA	NA
k127_9478	537	No terminal repeats	2	11	0.6296	NA	0	0.0000	NA	NA
k127_3622	679	No terminal repeats	1	11	0.6289	NA	0	0.2822	NA	NA
k127_11082	722	No terminal repeats	1	11	0.6237	NA	0	0.0000	NA	NA
k127_15786	1006	No terminal repeats	1	11	0.6236	NA	0	0.0000	NA	NA
k127_11012	1638	No terminal repeats	2	11	0.6235	NA	0	0.3205	NA	NA
k127_509	234	No terminal repeats	1	11	0.6229	NA	0	0.0000	NA	NA
k127_2627	289	No terminal repeats	1	11	0.6217	NA	0	0.0000	NA	NA
k127_9061	1566	No terminal repeats	1	11	0.6203	NA	0	0.0000	NA	NA
k127_16669	381	No terminal repeats	1	11	0.6192	NA	0	0.7051	NA	NA
k127_6186	289	No terminal repeats	1	11	0.6180	NA	0	0.0000	NA	NA
k127_9554	725	No terminal repeats	2	11	0.6161	NA	0	0.7879	NA	NA
k127_14721	840	No terminal repeats	1	11	0.6136	NA	0	0.0000	NA	NA
k127_3523	901	No terminal repeats	2	11	0.6104	NA	0	0.0000	NA	NA
k127_3530	2541	No terminal repeats	3	11	0.6101	NA	0	1.1712	NA	NA
k127_733	1179	No terminal repeats	1	11	0.6092	NA	0	0.0000	NA	NA
k127_16837	478	No terminal repeats	1	11	0.6078	NA	0	1.0577	NA	NA
k127_13748	711	No terminal repeats	1	11	0.6052	NA	0	0.0000	NA	NA
k127_8304	986	No terminal repeats	1	11	0.6052	NA	0	0.0000	NA	NA
k127_1769	300	No terminal repeats	1	11	0.6037	NA	0	0.3322	NA	NA
k127_9482	679	No terminal repeats	2	11	0.6018	NA	0	0.0000	NA	NA
k127_11255	284	No terminal repeats	1	11	0.5996	NA	1	0.9935	T_virB9	NA
k127_14991	271	No terminal repeats	1	11	0.5992	NA	0	0.6125	NA	NA
k127_5431	1259	No terminal repeats	3	11	0.5979	NA	0	0.3596	NA	NA
k127_6606	1081	No terminal repeats	2	11	0.5961	NA	0	0.0000	NA	NA
k127_15488	564	No terminal repeats	2	11	0.5961	NA	0	0.9664	NA	NA
k127_12677	3639	No terminal repeats	3	11	0.5942	NA	0	0.0000	NA	NA
k127_11597	234	No terminal repeats	1	11	0.5933	NA	0	0.7231	NA	NA
k127_4022	1527	No terminal repeats	2	11	0.5926	NA	0	0.2342	NA	NA
k127_7574	299	No terminal repeats	1	11	0.5925	NA	0	0.0000	NA	NA
k127_2508	324	No terminal repeats	1	11	0.5921	NA	0	1.0491	NA	NA
k127_4928	881	No terminal repeats	2	11	0.5916	NA	0	0.1811	NA	NA
k127_3927	906	No terminal repeats	1	11	0.5912	NA	0	0.0000	NA	NA
k127_853	765	No terminal repeats	2	11	0.5905	NA	0	1.1904	NA	NA
k127_15479	297	No terminal repeats	1	11	0.5902	NA	0	0.0000	NA	NA
k127_833	1028	No terminal repeats	2	11	0.5897	NA	0	0.0000	NA	NA
k127_10923	2079	No terminal repeats	2	11	0.5879	NA	0	0.0000	NA	NA
k127_14890	1794	No terminal repeats	2	11	0.5876	NA	0	0.4062	NA	NA
k127_13938	1231	No terminal repeats	1	11	0.5872	NA	0	0.0000	NA	NA
k127_9379	707	No terminal repeats	1	11	0.5861	NA	0	1.0481	NA	NA
k127_7408	1184	No terminal repeats	2	11	0.5853	NA	0	0.0000	NA	NA
k127_7736	423	No terminal repeats	1	11	0.5852	NA	0	0.6727	NA	NA
k127_2125	360	No terminal repeats	1	11	0.5814	NA	0	0.8047	NA	NA
k127_6206	300	No terminal repeats	1	11	0.5801	NA	0	0.0000	NA	NA
k127_1252	1729	No terminal repeats	3	11	0.5787	NA	0	0.5750	NA	NA
k127_3104	1066	No terminal repeats	4	11	0.5781	NA	0	0.0000	NA	NA
k127_7516	789	No terminal repeats	2	11	0.5766	NA	0	0.7661	NA	NA
k127_13440	1487	No terminal repeats	3	11	0.5744	NA	0	0.0000	NA	NA
k127_10786	244	No terminal repeats	1	11	0.5728	NA	0	1.0695	NA	NA
k127_4420	488	No terminal repeats	1	11	0.5724	NA	0	0.2304	NA	NA
k127_7693	1893	No terminal repeats	2	11	0.5723	NA	0	0.2233	NA	NA
k127_9570	298	No terminal repeats	1	11	0.5722	NA	0	0.0000	NA	NA
k127_5940	414	No terminal repeats	1	11	0.5712	NA	0	0.9873	NA	NA
k127_1102	556	No terminal repeats	1	11	0.5708	NA	0	0.4792	NA	NA
k127_13160	896	No terminal repeats	2	11	0.5700	NA	0	0.8311	NA	NA
k127_17665	747	No terminal repeats	2	11	0.5699	NA	0	0.0000	NA	NA
k127_14465	1030	No terminal repeats	3	11	0.5698	NA	0	0.0000	NA	NA
k127_5722	516	No terminal repeats	2	11	0.5697	NA	0	0.0000	NA	NA
k127_12869	1053	No terminal repeats	3	11	0.5688	NA	0	0.0000	NA	NA
k127_5580	298	No terminal repeats	1	11	0.5684	NA	0	0.0000	NA	NA
k127_1909	1050	No terminal repeats	2	11	0.5682	NA	0	0.0000	NA	NA
k127_15875	1222	No terminal repeats	2	11	0.5680	NA	0	0.2483	NA	NA
k127_113	910	No terminal repeats	1	11	0.5678	NA	0	0.0000	NA	NA
k127_11335	836	No terminal repeats	2	11	0.5669	NA	0	0.4206	NA	NA
k127_16486	758	No terminal repeats	2	11	0.5662	NA	0	1.4349	NA	NA
k127_2442	829	No terminal repeats	1	11	0.5660	NA	0	0.0000	NA	NA
k127_2540	766	No terminal repeats	3	11	0.5654	NA	0	0.0000	NA	NA
k127_13838	1281	No terminal repeats	3	11	0.5651	NA	0	0.5561	NA	NA
k127_10062	243	No terminal repeats	1	11	0.5651	NA	0	0.9932	NA	NA
k127_1200	434	No terminal repeats	2	11	0.5644	NA	0	0.7476	NA	NA
k127_7560	2112	No terminal repeats	3	11	0.5643	NA	0	0.0000	NA	NA
k127_17971	977	No terminal repeats	3	11	0.5616	NA	0	0.0000	NA	NA
k127_1248	319	No terminal repeats	1	11	0.5614	NA	0	0.8176	NA	NA
k127_696	1283	No terminal repeats	1	11	0.5583	NA	0	0.0000	NA	NA
k127_6763	934	No terminal repeats	2	11	0.5567	NA	0	0.3027	NA	NA
k127_11882	834	No terminal repeats	1	11	0.5561	NA	0	0.9053	NA	NA
k127_8458	292	No terminal repeats	1	11	0.5554	NA	0	0.0000	NA	NA
k127_6795	718	No terminal repeats	2	11	0.5548	NA	0	0.3290	NA	NA
k127_12519	274	No terminal repeats	1	11	0.5546	NA	0	0.6926	NA	NA
k127_17797	232	No terminal repeats	1	11	0.5545	NA	0	0.7486	NA	NA
k127_8410	1198	No terminal repeats	4	11	0.5540	NA	0	0.2072	NA	NA
k127_16634	709	No terminal repeats	2	11	0.5536	NA	0	0.0000	NA	NA
k127_15705	1463	No terminal repeats	2	11	0.5533	NA	0	0.5390	NA	NA
k127_9826	987	No terminal repeats	2	11	0.5530	NA	0	0.2054	NA	NA
k127_17153	969	No terminal repeats	3	11	0.5520	NA	0	0.0000	NA	NA
k127_3246	317	No terminal repeats	1	11	0.5511	NA	1	1.0039	T_virB9	NA
k127_16706	1040	No terminal repeats	2	11	0.5506	NA	0	1.0474	NA	NA
k127_7519	1176	No terminal repeats	2	11	0.5483	NA	0	0.0000	NA	NA
k127_10452	1004	No terminal repeats	2	11	0.5477	NA	0	0.0000	NA	NA
k127_3830	300	No terminal repeats	1	11	0.5476	NA	0	0.0000	NA	NA
k127_9370	1764	No terminal repeats	1	11	0.5471	NA	0	0.0000	NA	NA
k127_2110	828	No terminal repeats	2	11	0.5466	NA	0	0.1959	NA	NA
k127_15480	1080	No terminal repeats	2	11	0.5449	NA	0	0.0000	NA	NA
k127_5310	262	No terminal repeats	1	11	0.5446	NA	0	0.6139	NA	NA
k127_13882	893	No terminal repeats	3	11	0.5436	NA	0	0.3027	NA	NA
k127_5387	769	No terminal repeats	1	11	0.5424	NA	0	0.0000	NA	NA
k127_2297	316	No terminal repeats	1	11	0.5414	NA	0	0.6748	NA	NA
k127_3126	402	No terminal repeats	1	11	0.5397	NA	0	0.7359	NA	NA
k127_2583	924	No terminal repeats	2	11	0.5376	NA	0	0.0000	NA	NA
