seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_195331	435	No terminal repeats	1	11	0.9558	NA	0	1.6789	NA	NA
k127_141277	299	No terminal repeats	1	11	0.9553	NA	0	1.5311	NA	NA
k127_158447	299	No terminal repeats	1	11	0.9542	NA	0	1.5958	NA	NA
k127_259084	2257	No terminal repeats	3	11	0.9540	NA	0	0.8746	NA	NA
k127_81016	352	No terminal repeats	1	11	0.9531	NA	0	1.6968	NA	NA
k127_289235	396	No terminal repeats	1	11	0.9497	NA	0	1.1957	NA	NA
k127_116024	554	No terminal repeats	2	11	0.9494	NA	0	1.0567	NA	NA
k127_190271	301	No terminal repeats	1	11	0.9485	NA	0	1.5838	NA	NA
k127_114644	300	No terminal repeats	1	11	0.9481	NA	0	1.2661	NA	NA
k127_106251	300	No terminal repeats	1	11	0.9477	NA	0	1.5838	NA	NA
k127_26332	300	No terminal repeats	1	11	0.9471	NA	0	1.5311	NA	NA
k127_279102	282	No terminal repeats	1	11	0.9464	NA	0	1.2706	NA	NA
k127_98170	440	No terminal repeats	1	11	0.9447	NA	0	0.5039	NA	NA
k127_252463	321	No terminal repeats	1	11	0.9445	NA	0	1.7100	NA	NA
k127_37010	591	No terminal repeats	1	11	0.9409	NA	0	0.8746	NA	NA
k127_178618	301	No terminal repeats	1	11	0.9402	NA	0	1.7121	NA	NA
k127_90995	463	No terminal repeats	1	11	0.9384	NA	0	1.6048	NA	NA
k127_40336	300	No terminal repeats	1	11	0.9383	NA	0	1.2661	NA	NA
k127_257711	295	No terminal repeats	1	11	0.9383	NA	0	0.8817	NA	NA
k127_209170	301	No terminal repeats	1	11	0.9379	NA	0	1.4963	NA	NA
k127_214689	350	No terminal repeats	1	11	0.9376	NA	0	0.8746	NA	NA
k127_64253	479	No terminal repeats	1	11	0.9362	NA	0	0.8746	NA	NA
k127_256158	292	No terminal repeats	1	11	0.9353	NA	0	1.5111	NA	NA
k127_170132	531	No terminal repeats	1	11	0.9334	NA	0	0.9416	NA	NA
k127_213379	430	No terminal repeats	1	11	0.9331	NA	0	0.1776	NA	NA
k127_276966	300	No terminal repeats	1	11	0.9316	NA	0	1.4636	NA	NA
k127_285902	398	No terminal repeats	1	11	0.9314	NA	0	1.5433	NA	NA
k127_119912	300	No terminal repeats	1	11	0.9264	NA	0	1.6079	NA	NA
k127_258055	1123	No terminal repeats	4	11	0.9262	NA	0	1.7183	NA	NA
k127_161405	250	No terminal repeats	1	11	0.9240	NA	0	0.6502	NA	NA
k127_179383	300	No terminal repeats	1	11	0.9237	NA	0	0.5039	NA	NA
k127_11275	301	No terminal repeats	1	11	0.9212	NA	0	0.8817	NA	NA
k127_50879	277	No terminal repeats	1	11	0.9197	NA	0	0.8746	NA	NA
k127_133598	301	No terminal repeats	1	11	0.9184	NA	0	0.8817	NA	NA
k127_36441	299	No terminal repeats	1	11	0.9168	NA	0	1.7131	NA	NA
k127_125070	861	No terminal repeats	2	11	0.9158	NA	0	0.9642	NA	NA
k127_129736	399	No terminal repeats	2	11	0.9114	NA	0	1.4812	NA	NA
k127_227167	301	No terminal repeats	1	11	0.9084	NA	0	0.9750	NA	NA
k127_66669	287	No terminal repeats	1	11	0.9083	NA	1	1.3680	NA	NA
k127_164998	1457	No terminal repeats	2	11	0.9002	NA	0	0.1780	NA	NA
k127_277957	293	No terminal repeats	1	11	0.9000	NA	0	0.9219	NA	NA
k127_37149	1019	No terminal repeats	2	11	0.8992	NA	0	0.8746	NA	NA
k127_270012	372	No terminal repeats	1	11	0.8986	NA	0	1.3633	NA	NA
k127_180596	1145	No terminal repeats	2	11	0.8965	NA	0	0.8399	NA	NA
k127_268412	301	No terminal repeats	1	11	0.8940	NA	0	0.6294	NA	NA
k127_76835	290	No terminal repeats	1	11	0.8898	NA	0	0.5910	NA	NA
k127_118488	338	No terminal repeats	2	11	0.8863	NA	0	1.6689	NA	NA
k127_229790	301	No terminal repeats	1	11	0.8856	NA	1	1.3384	NA	NA
k127_268222	301	No terminal repeats	2	11	0.8753	NA	0	1.5564	NA	NA
k127_292361	3673	DTR	6	11	0.8714	NA	0	0.0000	NA	NA
k127_157899	301	No terminal repeats	1	11	0.8690	NA	0	1.2661	NA	NA
k127_154981	724	No terminal repeats	3	11	0.8666	NA	0	1.7183	NA	NA
k127_169542	301	No terminal repeats	1	11	0.8638	NA	0	1.2661	NA	NA
k127_17419	285	No terminal repeats	1	11	0.8628	NA	0	1.0922	NA	NA
k127_25148	278	No terminal repeats	2	11	0.8624	NA	0	0.5836	NA	NA
k127_98719	527	No terminal repeats	2	11	0.8622	NA	0	1.3872	NA	NA
k127_181059	300	No terminal repeats	1	11	0.8573	NA	0	1.2661	NA	NA
k127_153827	1184	No terminal repeats	3	11	0.8545	NA	0	0.0000	NA	NA
k127_197074	299	No terminal repeats	1	11	0.8517	NA	1	1.2067	T_virB5	NA
k127_77490	2237	No terminal repeats	4	11	0.8501	NA	0	0.0000	NA	NA
k127_206196	379	No terminal repeats	2	11	0.8497	NA	0	1.6452	NA	NA
k127_177777	301	No terminal repeats	1	11	0.8492	NA	0	1.7131	NA	NA
k127_170312	301	No terminal repeats	1	11	0.8483	NA	0	1.1619	NA	NA
k127_27414	346	No terminal repeats	1	11	0.8449	NA	0	1.2661	NA	NA
k127_127345	293	No terminal repeats	1	11	0.8424	NA	0	1.2661	NA	NA
k127_35593	334	No terminal repeats	2	11	0.8404	NA	0	1.5669	NA	NA
k127_9706	301	No terminal repeats	1	11	0.8390	NA	0	1.2661	NA	NA
k127_171357	413	No terminal repeats	1	11	0.8387	NA	0	1.2213	NA	NA
k127_165526	1128	No terminal repeats	2	11	0.8367	NA	0	0.0000	NA	NA
k127_113468	298	No terminal repeats	1	11	0.8366	NA	0	1.2661	NA	NA
k127_183080	1705	No terminal repeats	4	11	0.8359	NA	0	0.0000	NA	NA
k127_107045	1124	No terminal repeats	1	11	0.8338	NA	0	0.0000	NA	NA
k127_66910	301	No terminal repeats	1	11	0.8335	NA	0	1.1763	NA	NA
k127_194920	301	No terminal repeats	1	11	0.8331	NA	0	0.9758	NA	NA
k127_231738	316	No terminal repeats	1	11	0.8302	NA	0	1.1891	NA	NA
k127_167777	3247	No terminal repeats	3	11	0.8289	NA	0	1.0801	NA	NA
k127_18793	300	No terminal repeats	1	11	0.8286	NA	1	1.4138	NA	NA
k127_215976	301	No terminal repeats	1	11	0.8283	NA	0	1.1946	NA	NA
k127_221415	292	No terminal repeats	1	11	0.8261	NA	0	1.2661	NA	NA
k127_3979	818	No terminal repeats	3	11	0.8260	NA	0	0.0000	NA	NA
k127_265856	1032	No terminal repeats	3	11	0.8235	NA	0	0.0000	NA	NA
k127_151770	435	No terminal repeats	2	11	0.8233	NA	0	1.2661	NA	NA
k127_125310	408	No terminal repeats	1	11	0.8223	NA	0	1.2661	NA	NA
k127_213838	301	No terminal repeats	1	11	0.8210	NA	0	1.2661	NA	NA
k127_195013	299	No terminal repeats	1	11	0.8195	NA	0	1.2590	NA	NA
k127_6040	237	No terminal repeats	1	11	0.8183	NA	0	1.2194	NA	NA
k127_201753	373	No terminal repeats	1	11	0.8183	NA	0	0.9595	NA	NA
k127_51886	301	No terminal repeats	1	11	0.8178	NA	0	0.8693	NA	NA
k127_270421	1140	No terminal repeats	2	11	0.8175	NA	0	0.0000	NA	NA
k127_81626	301	No terminal repeats	1	11	0.8146	NA	0	1.2661	NA	NA
k127_91157	1200	No terminal repeats	5	11	0.8142	NA	0	0.7031	NA	NA
k127_251571	491	No terminal repeats	1	11	0.8140	NA	0	1.2661	NA	NA
k127_179279	610	No terminal repeats	2	11	0.8133	NA	0	0.6294	NA	NA
k127_116325	301	No terminal repeats	1	11	0.8123	NA	0	1.2661	NA	NA
k127_44597	1288	No terminal repeats	4	11	0.8118	NA	0	0.0000	NA	NA
k127_283145	1399	No terminal repeats	3	11	0.8106	NA	0	0.0000	NA	NA
k127_26683	467	No terminal repeats	1	11	0.8103	NA	0	1.2570	NA	NA
k127_132081	501	No terminal repeats	2	11	0.8098	NA	0	1.2661	NA	NA
k127_159601	4913	No terminal repeats	13	11	0.8090	NA	0	0.6241	NA	NA
k127_23624	370	No terminal repeats	1	11	0.8081	NA	0	1.3537	NA	NA
k127_278132	809	No terminal repeats	3	11	0.8074	NA	0	0.0000	NA	NA
k127_293696	1325	DTR	3	11	0.8073	NA	0	0.0000	NA	NA
k127_249218	516	No terminal repeats	1	11	0.8064	NA	0	0.0000	NA	NA
k127_37879	276	No terminal repeats	1	11	0.8045	NA	0	1.1303	NA	NA
k127_84191	290	No terminal repeats	1	11	0.8044	NA	0	0.3322	NA	NA
k127_134907	504	No terminal repeats	1	11	0.8040	NA	0	0.0000	NA	NA
k127_183347	1190	No terminal repeats	4	11	0.8036	NA	0	0.0000	NA	NA
k127_99042	300	No terminal repeats	1	11	0.8026	NA	0	1.2194	NA	NA
k127_166158	541	No terminal repeats	1	11	0.8026	NA	0	0.0000	NA	NA
k127_11541	649	No terminal repeats	1	11	0.8025	NA	1	1.3148	T_virB8	NA
k127_188508	525	No terminal repeats	2	11	0.8011	NA	0	1.6195	NA	NA
k127_150158	295	No terminal repeats	1	11	0.8008	NA	0	1.0343	NA	NA
k127_182132	300	No terminal repeats	1	11	0.8006	NA	0	0.0000	NA	NA
k127_20107	982	No terminal repeats	2	11	0.7995	NA	0	0.0000	NA	NA
k127_116045	447	No terminal repeats	1	11	0.7987	NA	0	0.0000	NA	NA
k127_130324	296	No terminal repeats	1	11	0.7975	NA	0	1.2661	NA	NA
k127_60839	299	No terminal repeats	1	11	0.7953	NA	0	1.2661	NA	NA
k127_160714	300	No terminal repeats	1	11	0.7949	NA	0	0.8328	NA	NA
k127_210226	3459	No terminal repeats	5	11	0.7936	NA	0	0.0000	NA	NA
k127_217824	474	No terminal repeats	1	11	0.7935	NA	0	0.0000	NA	NA
k127_194789	298	No terminal repeats	1	11	0.7928	NA	0	1.2661	NA	NA
k127_265133	503	No terminal repeats	1	11	0.7923	NA	0	0.0000	NA	NA
k127_95023	301	No terminal repeats	1	11	0.7920	NA	0	0.0000	NA	NA
k127_113441	1555	No terminal repeats	2	11	0.7909	NA	0	0.0000	NA	NA
k127_52403	293	No terminal repeats	1	11	0.7891	NA	0	1.2661	NA	NA
k127_129473	2016	No terminal repeats	3	11	0.7887	NA	0	0.0000	NA	NA
k127_131250	329	No terminal repeats	1	11	0.7885	NA	0	1.2639	NA	NA
k127_189816	1359	No terminal repeats	2	11	0.7860	NA	0	0.0000	NA	NA
k127_272143	301	No terminal repeats	1	11	0.7858	NA	1	1.2855	T_virB9	NA
k127_231456	506	No terminal repeats	1	11	0.7857	NA	0	0.0000	NA	NA
k127_253810	1112	No terminal repeats	5	11	0.7847	NA	0	0.0000	NA	NA
k127_60757	300	No terminal repeats	1	11	0.7831	NA	0	0.0000	NA	NA
k127_153515	1409	No terminal repeats	3	11	0.7824	NA	0	0.0000	NA	NA
k127_264045	337	No terminal repeats	1	11	0.7823	NA	0	0.8364	NA	NA
k127_159670	1569	No terminal repeats	3	11	0.7820	NA	0	0.0000	NA	NA
k127_80068	1055	No terminal repeats	4	11	0.7815	NA	0	0.0000	NA	NA
k127_29442	301	No terminal repeats	2	11	0.7811	NA	0	1.2661	NA	NA
k127_144315	298	No terminal repeats	1	11	0.7810	NA	0	0.8366	NA	NA
k127_50412	1398	No terminal repeats	6	11	0.7809	NA	0	0.0000	NA	NA
k127_161841	286	No terminal repeats	1	11	0.7806	NA	0	0.2080	NA	NF033156
k127_171586	344	No terminal repeats	1	11	0.7802	NA	1	1.2063	F_traU	NA
k127_218365	300	No terminal repeats	1	11	0.7801	NA	0	1.2725	NA	NA
k127_164242	622	No terminal repeats	2	11	0.7790	NA	0	0.0000	NA	NA
k127_17187	299	No terminal repeats	1	11	0.7781	NA	0	0.0000	NA	NA
k127_291298	562	No terminal repeats	2	11	0.7780	NA	0	1.4782	NA	NA
k127_275111	301	No terminal repeats	1	11	0.7766	NA	0	0.0000	NA	NA
k127_255518	301	No terminal repeats	1	11	0.7754	NA	0	0.0000	NA	NA
k127_11324	803	No terminal repeats	2	11	0.7754	NA	0	0.0000	NA	NA
k127_195436	301	No terminal repeats	1	11	0.7739	NA	1	1.1742	NA	NA
k127_258314	1559	No terminal repeats	4	11	0.7732	NA	0	0.0000	NA	NA
k127_231400	300	No terminal repeats	1	11	0.7729	NA	0	0.0000	NA	NA
k127_167410	299	No terminal repeats	1	11	0.7717	NA	0	1.0812	NA	NA
k127_176119	299	No terminal repeats	1	11	0.7717	NA	0	0.0000	NA	NA
k127_261866	300	No terminal repeats	1	11	0.7712	NA	0	0.0000	NA	NA
k127_27835	301	No terminal repeats	1	11	0.7707	NA	0	0.0000	NA	NA
k127_39051	1332	No terminal repeats	3	11	0.7707	NA	0	0.0000	NA	NA
k127_7473	294	No terminal repeats	1	11	0.7706	NA	0	0.0000	NA	NA
k127_201645	554	No terminal repeats	2	11	0.7703	NA	0	1.7129	NA	NA
k127_157318	1149	No terminal repeats	3	11	0.7702	NA	0	0.0000	NA	NA
k127_130783	301	No terminal repeats	1	11	0.7697	NA	0	0.0000	NA	NA
k127_170239	295	No terminal repeats	1	11	0.7694	NA	0	0.0000	NA	NA
k127_250489	300	No terminal repeats	1	11	0.7693	NA	0	0.0000	NA	NA
k127_112488	336	No terminal repeats	1	11	0.7693	NA	0	0.7754	NA	NA
k127_229974	297	No terminal repeats	1	11	0.7691	NA	0	0.0000	NA	NA
k127_84545	281	No terminal repeats	1	11	0.7689	NA	0	1.2661	NA	NA
k127_173565	300	No terminal repeats	1	11	0.7683	NA	0	0.0000	NA	NA
k127_104269	298	No terminal repeats	1	11	0.7679	NA	0	0.0000	NA	NA
k127_156846	917	No terminal repeats	3	11	0.7679	NA	0	0.0000	NA	NA
k127_152351	486	No terminal repeats	1	11	0.7675	NA	0	0.0000	NA	NA
k127_17847	288	No terminal repeats	1	11	0.7674	NA	0	0.0000	NA	NA
k127_103596	301	No terminal repeats	1	11	0.7669	NA	0	0.0000	NA	NA
k127_176779	301	No terminal repeats	1	11	0.7668	NA	0	0.0000	NA	NA
k127_219144	398	No terminal repeats	1	11	0.7667	NA	0	0.0000	NA	NA
k127_259275	1016	No terminal repeats	3	11	0.7667	NA	0	0.0000	NA	NA
k127_268198	274	No terminal repeats	1	11	0.7667	NA	0	0.0000	NA	NA
k127_62193	301	No terminal repeats	1	11	0.7667	NA	0	0.0000	NA	NA
k127_225722	299	No terminal repeats	1	11	0.7666	NA	0	0.0000	NA	NA
k127_157519	269	No terminal repeats	1	11	0.7665	NA	1	1.1374	NA	NA
k127_151164	301	No terminal repeats	1	11	0.7661	NA	0	0.0000	NA	NA
k127_145180	298	No terminal repeats	1	11	0.7660	NA	0	0.0000	NA	NA
k127_149766	300	No terminal repeats	1	11	0.7656	NA	0	0.0000	NA	NA
k127_14869	427	No terminal repeats	1	11	0.7656	NA	0	0.0000	NA	NA
k127_260858	301	No terminal repeats	1	11	0.7655	NA	0	0.0000	NA	NA
k127_249588	300	No terminal repeats	1	11	0.7647	NA	0	0.0000	NA	NA
k127_217247	301	No terminal repeats	1	11	0.7647	NA	0	0.0000	NA	NA
k127_130205	300	No terminal repeats	1	11	0.7645	NA	0	0.0000	NA	NA
k127_249169	299	No terminal repeats	1	11	0.7639	NA	0	0.0000	NA	NA
k127_245020	300	No terminal repeats	1	11	0.7639	NA	0	0.0000	NA	NA
k127_260980	300	No terminal repeats	1	11	0.7635	NA	0	0.0000	NA	NA
k127_134536	301	No terminal repeats	1	11	0.7633	NA	0	0.5219	NA	NA
k127_288003	300	No terminal repeats	1	11	0.7630	NA	0	0.0000	NA	NA
k127_17305	299	No terminal repeats	1	11	0.7628	NA	0	0.0000	NA	NA
k127_14370	300	No terminal repeats	1	11	0.7625	NA	0	0.0000	NA	NA
k127_5483	298	No terminal repeats	1	11	0.7621	NA	0	0.0000	NA	NA
k127_213356	300	No terminal repeats	1	11	0.7615	NA	0	1.4346	NA	NA
k127_41790	477	No terminal repeats	1	11	0.7612	NA	0	0.0000	NA	NA
k127_233575	299	No terminal repeats	1	11	0.7608	NA	0	0.0000	NA	NA
k127_102781	1371	No terminal repeats	4	11	0.7607	NA	0	0.0000	NA	NA
k127_224956	301	No terminal repeats	1	11	0.7606	NA	0	0.0000	NA	NA
k127_247431	300	No terminal repeats	1	11	0.7602	NA	0	0.0000	NA	NA
k127_166078	300	No terminal repeats	1	11	0.7596	NA	0	0.0000	NA	NA
k127_17483	300	No terminal repeats	1	11	0.7594	NA	0	0.0000	NA	NA
k127_6831	300	No terminal repeats	1	11	0.7593	NA	0	0.0000	NA	NA
k127_249504	507	No terminal repeats	1	11	0.7593	NA	0	0.0000	NA	NA
k127_176978	301	No terminal repeats	1	11	0.7582	NA	0	0.0000	NA	NA
k127_176126	300	No terminal repeats	1	11	0.7573	NA	0	0.0000	NA	NA
k127_198032	300	No terminal repeats	1	11	0.7573	NA	0	0.0000	NA	NA
k127_150391	294	No terminal repeats	1	11	0.7570	NA	0	0.0000	NA	NA
k127_241640	608	No terminal repeats	2	11	0.7569	NA	0	0.0000	NA	NA
k127_173805	301	No terminal repeats	1	11	0.7564	NA	0	0.0000	NA	NA
k127_30132	295	No terminal repeats	1	11	0.7563	NA	0	0.0000	NA	NA
k127_223968	301	No terminal repeats	1	11	0.7560	NA	0	0.0000	NA	NA
k127_211630	290	No terminal repeats	1	11	0.7559	NA	0	0.0000	NA	NA
k127_94478	301	No terminal repeats	1	11	0.7554	NA	0	0.0000	NA	NA
k127_166363	301	No terminal repeats	1	11	0.7553	NA	0	0.0000	NA	NA
k127_146556	299	No terminal repeats	1	11	0.7553	NA	0	0.0000	NA	NA
k127_68419	536	No terminal repeats	1	11	0.7551	NA	0	0.0000	NA	NA
k127_117491	287	No terminal repeats	1	11	0.7550	NA	0	0.0000	NA	NA
k127_219281	300	No terminal repeats	1	11	0.7548	NA	0	1.1839	NA	NA
k127_189126	301	No terminal repeats	1	11	0.7547	NA	0	0.0000	NA	NA
k127_20581	301	No terminal repeats	1	11	0.7546	NA	0	0.0000	NA	NA
k127_176184	301	No terminal repeats	1	11	0.7545	NA	0	0.0000	NA	NA
k127_5366	290	No terminal repeats	1	11	0.7543	NA	0	0.0000	NA	NA
k127_64723	301	No terminal repeats	1	11	0.7543	NA	0	0.0000	NA	NA
k127_38729	1556	No terminal repeats	2	11	0.7540	NA	0	0.0000	NA	NA
k127_269691	299	No terminal repeats	1	11	0.7529	NA	0	0.0000	NA	NA
k127_173596	297	No terminal repeats	1	11	0.7523	NA	0	0.0000	NA	NA
k127_228714	290	No terminal repeats	1	11	0.7522	NA	0	0.0000	NA	NA
k127_205125	293	No terminal repeats	1	11	0.7522	NA	0	0.0000	NA	NA
k127_230660	299	No terminal repeats	1	11	0.7517	NA	0	0.0000	NA	NA
k127_20462	290	No terminal repeats	1	11	0.7516	NA	0	0.0000	NA	NA
k127_226036	293	No terminal repeats	1	11	0.7514	NA	0	0.0000	NA	NA
k127_200994	281	No terminal repeats	1	11	0.7514	NA	0	0.0000	NA	NA
k127_277061	1833	No terminal repeats	4	11	0.7513	NA	0	0.0000	NA	NA
k127_91767	300	No terminal repeats	1	11	0.7512	NA	0	0.0000	NA	NA
k127_177049	300	No terminal repeats	1	11	0.7510	NA	0	0.0000	NA	NA
k127_290609	300	No terminal repeats	1	11	0.7509	NA	0	0.0000	NA	NA
k127_91161	300	No terminal repeats	1	11	0.7507	NA	0	0.0000	NA	NA
k127_275477	301	No terminal repeats	1	11	0.7506	NA	0	0.0000	NA	NA
k127_177079	300	No terminal repeats	1	11	0.7505	NA	0	0.0000	NA	NA
k127_81202	415	No terminal repeats	1	11	0.7503	NA	1	1.1508	I_traI	NA
k127_9675	250	No terminal repeats	1	11	0.7497	NA	0	1.3068	NA	NA
k127_235018	301	No terminal repeats	1	11	0.7497	NA	0	0.0000	NA	NA
k127_423	301	No terminal repeats	1	11	0.7496	NA	0	0.0000	NA	NA
k127_181979	298	No terminal repeats	1	11	0.7495	NA	0	0.0000	NA	NA
k127_270409	301	No terminal repeats	1	11	0.7493	NA	0	0.0000	NA	NA
k127_144816	299	No terminal repeats	1	11	0.7490	NA	0	0.0000	NA	NA
k127_177218	301	No terminal repeats	1	11	0.7488	NA	0	0.0000	NA	NA
k127_116158	293	No terminal repeats	1	11	0.7483	NA	0	0.0000	NA	NA
k127_102153	300	No terminal repeats	1	11	0.7482	NA	0	0.0000	NA	NA
k127_192287	301	No terminal repeats	1	11	0.7481	NA	0	0.0000	NA	NA
k127_36892	301	No terminal repeats	1	11	0.7480	NA	0	0.0000	NA	NA
k127_134538	300	No terminal repeats	1	11	0.7477	NA	0	0.0000	NA	NA
k127_129522	295	No terminal repeats	1	11	0.7470	NA	0	0.0000	NA	NA
k127_142030	300	No terminal repeats	1	11	0.7470	NA	0	0.0000	NA	NA
k127_148476	300	No terminal repeats	1	11	0.7467	NA	0	0.0000	NA	NA
k127_241370	299	No terminal repeats	1	11	0.7464	NA	0	0.0000	NA	NA
k127_212782	300	No terminal repeats	1	11	0.7459	NA	0	0.0000	NA	NA
k127_139849	300	No terminal repeats	1	11	0.7455	NA	0	0.0000	NA	NA
k127_186888	300	No terminal repeats	1	11	0.7452	NA	0	0.0000	NA	NA
k127_218773	1623	No terminal repeats	3	11	0.7449	NA	0	0.0000	NA	NA
k127_86577	300	No terminal repeats	1	11	0.7449	NA	0	0.0000	NA	NA
k127_91302	301	No terminal repeats	1	11	0.7449	NA	0	0.0000	NA	NA
k127_121232	301	No terminal repeats	1	11	0.7448	NA	0	0.0000	NA	NA
k127_123658	300	No terminal repeats	1	11	0.7445	NA	0	0.0000	NA	NA
k127_229998	299	No terminal repeats	1	11	0.7445	NA	0	0.0000	NA	NA
k127_75771	300	No terminal repeats	1	11	0.7445	NA	0	0.0000	NA	NA
k127_168607	293	No terminal repeats	1	11	0.7443	NA	0	0.0000	NA	NA
k127_116119	301	No terminal repeats	1	11	0.7443	NA	0	0.0000	NA	NA
k127_268378	301	No terminal repeats	1	11	0.7442	NA	1	1.0188	T_virB8	NA
k127_253186	297	No terminal repeats	1	11	0.7438	NA	0	0.0000	NA	NA
k127_69689	301	No terminal repeats	1	11	0.7438	NA	0	0.0000	NA	NA
k127_195594	299	No terminal repeats	1	11	0.7437	NA	0	0.0000	NA	NA
k127_183500	299	No terminal repeats	1	11	0.7437	NA	0	0.0000	NA	NA
k127_97699	1151	No terminal repeats	1	11	0.7436	NA	0	0.0000	NA	NA
k127_266802	499	No terminal repeats	1	11	0.7435	NA	0	1.2661	NA	NA
k127_221515	301	No terminal repeats	1	11	0.7435	NA	0	0.9728	NA	NA
k127_63237	300	No terminal repeats	1	11	0.7434	NA	0	0.0000	NA	NA
k127_241449	300	No terminal repeats	1	11	0.7434	NA	0	0.0000	NA	NA
k127_153128	300	No terminal repeats	1	11	0.7434	NA	0	0.0000	NA	NA
k127_143475	1361	No terminal repeats	4	11	0.7431	NA	0	0.0000	NA	NA
k127_266702	301	No terminal repeats	1	11	0.7431	NA	0	0.0000	NA	NA
k127_59732	1502	No terminal repeats	5	11	0.7431	NA	0	0.0000	NA	NA
k127_15585	301	No terminal repeats	1	11	0.7428	NA	0	0.0000	NA	NA
k127_3139	299	No terminal repeats	1	11	0.7428	NA	0	0.0000	NA	NA
k127_287750	294	No terminal repeats	1	11	0.7427	NA	0	0.0000	NA	NA
k127_118309	301	No terminal repeats	1	11	0.7427	NA	0	0.0000	NA	NA
k127_281250	1872	No terminal repeats	6	11	0.7426	NA	0	0.0000	NA	NA
k127_263941	300	No terminal repeats	1	11	0.7425	NA	0	0.0000	NA	NA
k127_123661	300	No terminal repeats	1	11	0.7425	NA	0	0.0000	NA	NA
k127_50032	301	No terminal repeats	2	11	0.7424	NA	0	1.4105	NA	NA
k127_213261	300	No terminal repeats	1	11	0.7421	NA	0	0.0000	NA	NA
k127_35405	301	No terminal repeats	1	11	0.7420	NA	0	0.0000	NA	NA
k127_59120	300	No terminal repeats	1	11	0.7420	NA	0	0.0000	NA	NA
k127_70264	279	No terminal repeats	1	11	0.7419	NA	0	0.0000	NA	NA
k127_162361	3614	No terminal repeats	4	11	0.7417	NA	0	0.0000	NA	NA
