seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_6485	3544	No terminal repeats	3	11	0.9764	NA	0	3.0667	NA	NA
k127_9234	1359	No terminal repeats	2	11	0.9754	NA	0	0.9446	NA	NA
k127_6094	4213	No terminal repeats	3	11	0.9747	NA	2	2.3779	t4cp1;MOBH	NA
k127_3329	895	No terminal repeats	2	11	0.9719	NA	0	1.7183	NA	NA
k127_7387	299	No terminal repeats	1	11	0.9717	NA	0	0.8886	NA	NA
k127_1972	5223	No terminal repeats	9	11	0.9714	NA	0	0.4701	NA	NA
k127_4422	621	No terminal repeats	2	11	0.9708	NA	0	1.7183	NA	NA
k127_302	421	No terminal repeats	2	11	0.9707	NA	0	1.7183	NA	NA
k127_5288	957	No terminal repeats	2	11	0.9701	NA	0	1.7183	NA	NA
k127_2827	1246	No terminal repeats	2	11	0.9698	NA	0	1.7183	NA	NA
k127_109	937	No terminal repeats	2	11	0.9696	NA	0	1.7183	NA	NA
k127_5532	3525	No terminal repeats	4	11	0.9652	NA	0	2.8049	NA	NA
k127_6640	15328	No terminal repeats	14	11	0.9629	NA	0	3.2471	NA	NA
k127_5851	228	No terminal repeats	1	11	0.9616	NA	0	1.7183	NA	NA
k127_9650	2232	No terminal repeats	4	11	0.9612	NA	0	2.4206	NA	NA
k127_7704	285	No terminal repeats	1	11	0.9610	NA	0	1.7183	NA	NA
k127_9946	3790	No terminal repeats	6	11	0.9602	NA	3	4.6504	T_virB6;B_traI;B_traI	NA
k127_5703	345	No terminal repeats	1	11	0.9581	NA	0	1.4775	NA	NA
k127_1591	350	No terminal repeats	1	11	0.9579	NA	1	1.5023	NA	NA
k127_4871	305	No terminal repeats	1	11	0.9566	NA	0	1.5984	NA	NA
k127_8363	322	No terminal repeats	1	11	0.9530	NA	0	1.4636	NA	NA
k127_5425	1575	No terminal repeats	2	11	0.9527	NA	0	0.7904	NA	NA
k127_1644	4374	No terminal repeats	8	11	0.9514	NA	0	3.0609	NA	NF033145
k127_7326	367	No terminal repeats	1	11	0.9499	NA	0	1.7142	NA	NA
k127_7268	8688	No terminal repeats	7	11	0.9494	NA	0	3.5418	NA	NA
k127_8640	235	No terminal repeats	1	11	0.9489	NA	0	1.7054	NA	NA
k127_174	236	No terminal repeats	1	11	0.9488	NA	0	1.6043	NA	NA
k127_5074	375	No terminal repeats	1	11	0.9482	NA	0	1.6115	NA	NA
k127_6616	305	No terminal repeats	1	11	0.9464	NA	0	1.5314	NA	NA
k127_8728	7805	No terminal repeats	6	11	0.9443	NA	0	0.8992	NA	NA
k127_7316	575	No terminal repeats	2	11	0.9434	NA	0	1.7148	NA	NA
k127_10010	4743	No terminal repeats	6	11	0.9428	NA	0	0.8116	NA	NA
k127_2038	361	No terminal repeats	1	11	0.9410	NA	0	1.3799	NA	NA
k127_3617	2786	No terminal repeats	3	11	0.9404	NA	0	2.1198	NA	NA
k127_9004	319	No terminal repeats	1	11	0.9387	NA	0	0.9191	NA	NA
k127_2478	15854	No terminal repeats	13	11	0.9356	NA	0	1.9784	NA	NA
k127_9106	2239	No terminal repeats	3	11	0.9349	NA	1	1.6809	NA	NA
k127_6547	1775	No terminal repeats	3	11	0.9346	NA	0	1.7183	NA	NA
k127_6429	1289	No terminal repeats	3	11	0.9342	NA	0	1.0302	NA	NA
k127_1057	2913	No terminal repeats	4	11	0.9339	NA	0	2.2415	NA	NA
k127_4217	355	No terminal repeats	1	11	0.9285	NA	0	1.6931	NA	NA
k127_8120	4206	No terminal repeats	6	11	0.9270	NA	0	1.4414	NA	NA
k127_5457	300	No terminal repeats	1	11	0.9269	NA	0	1.5625	NA	NA
k127_3831	3321	No terminal repeats	5	11	0.9255	NA	0	1.3311	NA	NA
k127_6982	3644	No terminal repeats	5	11	0.9249	NA	0	0.3986	NA	NA
k127_5807	5796	No terminal repeats	5	11	0.9246	NA	0	1.4340	NA	NA
k127_1500	1954	No terminal repeats	3	11	0.9226	NA	0	1.2460	NA	NA
k127_9957	229	No terminal repeats	1	11	0.9178	NA	0	0.6289	NA	NA
k127_8112	2867	No terminal repeats	3	11	0.9160	NA	0	2.0177	NA	NA
k127_2557	552	No terminal repeats	1	11	0.9145	NA	0	1.4409	NA	NA
k127_5549	7388	No terminal repeats	9	11	0.9140	NA	0	1.0723	NA	NA
k127_6544	1856	No terminal repeats	3	11	0.9133	NA	0	1.8770	NA	NA
k127_3177	3036	No terminal repeats	3	11	0.9130	NA	0	2.2704	NA	NA
k127_7817	3585	No terminal repeats	6	11	0.9103	NA	0	4.6091	NA	NA
k127_7374	932	No terminal repeats	2	11	0.9074	NA	0	1.3250	NA	NA
k127_6606	5703	No terminal repeats	8	11	0.9063	NA	0	0.7545	NA	NA
k127_6820	2369	No terminal repeats	3	11	0.9039	NA	0	2.9074	NA	NA
k127_4630	434	No terminal repeats	2	11	0.9019	NA	0	1.6105	NA	NA
k127_5528	11709	No terminal repeats	9	11	0.9008	NA	0	0.0805	NA	NA
k127_5793	2048	No terminal repeats	2	11	0.8972	NA	0	1.3476	NA	NA
k127_8435	1986	No terminal repeats	3	11	0.8947	NA	0	1.4566	NA	NA
k127_3134	8118	No terminal repeats	9	11	0.8941	NA	0	1.9556	NA	NA
k127_8582	2674	No terminal repeats	4	11	0.8905	NA	0	1.6164	NA	NF012147
k127_3974	292	No terminal repeats	1	11	0.8889	NA	0	1.1566	NA	NA
k127_9102	752	No terminal repeats	2	11	0.8873	NA	0	1.4784	NA	NF033135
k127_5601	1029	No terminal repeats	2	11	0.8870	NA	0	1.4637	NA	NA
k127_9764	571	No terminal repeats	2	11	0.8862	NA	0	1.6115	NA	NA
k127_7555	25079	No terminal repeats	20	11	0.8851	NA	0	6.2819	NA	NF033085;NF033135
k127_1248	1910	No terminal repeats	3	11	0.8842	NA	0	1.8689	NA	NA
k127_1945	2958	No terminal repeats	4	11	0.8839	NA	0	2.7613	NA	NA
k127_5367	3975	No terminal repeats	6	11	0.8825	NA	0	1.6955	NA	NA
k127_923	501	No terminal repeats	1	11	0.8810	NA	0	1.2533	NA	NA
k127_6605	2181	No terminal repeats	4	11	0.8791	NA	0	2.2059	NA	NA
k127_5069	3517	No terminal repeats	2	11	0.8789	NA	0	0.7862	NA	NA
k127_7352	3766	No terminal repeats	3	11	0.8747	NA	0	1.7867	NA	NA
k127_4198	261	No terminal repeats	1	11	0.8741	NA	0	1.1607	NA	NA
k127_8502	268	No terminal repeats	1	11	0.8710	NA	1	1.1953	T_virB6	NA
k127_7987	10280	No terminal repeats	14	11	0.8709	NA	0	1.3860	NA	NA
k127_8872	993	No terminal repeats	2	11	0.8701	NA	0	1.6038	G_tfc7	NA
k127_3532	7106	No terminal repeats	9	11	0.8668	NA	0	3.3081	NA	NA
k127_3900	421	No terminal repeats	1	11	0.8651	NA	0	1.3837	NA	NA
k127_3747	604	No terminal repeats	1	11	0.8637	NA	0	0.9932	NA	NA
k127_2327	229	No terminal repeats	1	11	0.8616	NA	0	1.2533	NA	NA
k127_1082	297	No terminal repeats	2	11	0.8576	NA	0	1.6419	NA	NA
k127_6089	4295	No terminal repeats	6	11	0.8576	NA	0	0.1286	NA	NA
k127_5274	532	No terminal repeats	1	11	0.8574	NA	0	1.2737	NA	NA
k127_8833	230	No terminal repeats	1	11	0.8570	NA	0	1.2971	NA	NA
k127_7168	3036	No terminal repeats	5	11	0.8518	NA	0	2.4320	NA	NA
k127_7644	370	No terminal repeats	2	11	0.8488	NA	0	1.4460	I_traW	NA
k127_516	315	No terminal repeats	1	11	0.8392	NA	1	1.0188	T_virB8	NA
k127_1640	309	No terminal repeats	1	11	0.8369	NA	0	1.2891	NA	NA
k127_7809	4704	No terminal repeats	6	11	0.8338	NA	0	2.3731	NA	NA
k127_2347	826	No terminal repeats	1	11	0.8332	NA	0	1.3957	NA	NA
k127_6011	308	No terminal repeats	1	11	0.8321	NA	0	1.1681	NA	NA
k127_4293	3858	No terminal repeats	5	11	0.8269	NA	0	1.9165	NA	NA
k127_9053	240	No terminal repeats	1	11	0.8210	NA	0	1.3273	NA	NA
k127_2305	8853	No terminal repeats	7	11	0.8156	NA	0	1.8404	NA	NA
k127_8001	374	No terminal repeats	1	11	0.8124	NA	0	0.9728	NA	NA
k127_1208	5599	No terminal repeats	6	11	0.8090	NA	0	2.3347	NA	NA
k127_3502	423	No terminal repeats	2	11	0.8054	NA	1	1.7107	MOBH	NA
k127_7769	3954	No terminal repeats	5	11	0.8053	NA	0	0.6185	NA	NA
k127_3069	988	No terminal repeats	2	11	0.8031	NA	0	1.4401	NA	NA
k127_2125	14428	No terminal repeats	17	11	0.8024	NA	0	2.3202	NA	NA
k127_6990	2140	No terminal repeats	3	11	0.8004	NA	0	0.0000	NA	NA
k127_9827	365	No terminal repeats	2	11	0.7986	NA	0	0.8708	NA	NA
k127_1062	942	No terminal repeats	2	11	0.7950	NA	0	0.1512	NA	NA
k127_8494	5618	No terminal repeats	4	11	0.7949	NA	0	0.1230	NA	NA
k127_8313	876	No terminal repeats	2	11	0.7904	NA	0	1.3337	NA	NA
k127_5345	3219	No terminal repeats	4	11	0.7891	NA	0	2.0156	NA	NA
k127_6392	532	No terminal repeats	2	11	0.7846	NA	0	1.7175	NA	NA
k127_956	8294	No terminal repeats	9	11	0.7829	NA	0	2.2430	NA	NA
k127_7608	3421	No terminal repeats	3	11	0.7825	NA	0	1.7101	NA	NA
k127_7062	338	No terminal repeats	2	11	0.7780	NA	0	1.3001	NA	NA
k127_4308	388	No terminal repeats	1	11	0.7773	NA	0	0.8366	NA	NA
k127_5890	478	No terminal repeats	2	11	0.7743	NA	1	0.9935	T_virB9	NA
k127_4385	300	No terminal repeats	1	11	0.7709	NA	0	0.9364	NA	NA
k127_1080	2977	No terminal repeats	6	11	0.7706	NA	0	0.0000	NA	NA
k127_3417	2811	No terminal repeats	3	11	0.7683	NA	0	0.2520	NA	NA
k127_8581	1553	No terminal repeats	2	11	0.7644	NA	0	0.0000	NA	NA
k127_3321	972	No terminal repeats	2	11	0.7637	NA	0	0.4685	NA	NA
k127_6813	11062	No terminal repeats	9	11	0.7620	NA	0	2.5002	NA	NA
k127_930	458	No terminal repeats	1	11	0.7554	NA	0	0.8701	NA	NA
k127_9103	561	No terminal repeats	1	11	0.7550	NA	0	0.1542	NA	NA
k127_46	379	No terminal repeats	1	11	0.7533	NA	0	0.0000	NA	NA
k127_6662	1939	No terminal repeats	2	11	0.7526	NA	0	0.8044	NA	NA
k127_5339	1123	No terminal repeats	3	11	0.7501	NA	0	0.9894	NA	NA
k127_1218	967	No terminal repeats	1	11	0.7493	NA	0	0.8366	NA	NA
k127_2261	4126	No terminal repeats	5	11	0.7493	NA	0	0.2076	NA	NA
k127_3429	2156	No terminal repeats	2	11	0.7473	NA	0	0.3137	NA	NA
k127_4018	9692	No terminal repeats	10	11	0.7410	NA	0	1.0781	NA	NA
k127_9616	1617	No terminal repeats	3	11	0.7353	NA	0	0.5019	NA	NA
k127_9283	1445	No terminal repeats	3	11	0.7344	NA	0	0.0000	NA	NA
k127_6699	2181	No terminal repeats	3	11	0.7305	NA	0	0.5049	NA	NA
k127_6166	9118	No terminal repeats	9	11	0.7276	NA	0	1.4403	NA	NF000025
k127_4736	324	No terminal repeats	1	11	0.7265	NA	0	0.9990	NA	NA
k127_6339	3150	No terminal repeats	3	11	0.7251	NA	0	0.0000	NA	NA
k127_300	333	No terminal repeats	1	11	0.7220	NA	1	1.3212	T_virB5	NA
k127_1730	350	No terminal repeats	2	11	0.7201	NA	0	1.4538	NA	NA
k127_566	1481	No terminal repeats	3	11	0.7182	NA	0	0.5750	NA	NA
k127_3109	5903	No terminal repeats	6	11	0.7180	NA	0	0.4140	NA	NA
k127_2247	1486	No terminal repeats	2	11	0.7175	NA	0	0.2268	NA	NA
k127_6238	4118	No terminal repeats	5	11	0.7172	NA	0	0.9160	NA	NA
k127_692	1011	No terminal repeats	3	11	0.7151	NA	0	0.3027	NA	NA
k127_751	4667	No terminal repeats	7	11	0.7120	NA	0	1.4495	NA	NA
k127_2873	6316	No terminal repeats	8	11	0.7063	NA	0	1.7716	NA	NA
k127_5061	12337	No terminal repeats	9	11	0.7061	NA	0	2.0032	NA	NF033135
k127_8152	1169	No terminal repeats	2	11	0.7051	NA	0	0.0000	NA	NA
k127_10002	269	No terminal repeats	1	11	0.6994	NA	1	1.0188	T_virB8	NA
k127_5581	3081	No terminal repeats	5	11	0.6985	NA	0	1.5157	NA	NA
k127_8430	5762	No terminal repeats	6	11	0.6979	NA	0	0.4416	NA	NA
k127_9186	1916	No terminal repeats	3	11	0.6957	NA	0	0.1514	NA	NA
k127_9222	3751	No terminal repeats	3	11	0.6950	NA	0	0.0000	NA	NA
k127_5377	1789	No terminal repeats	2	11	0.6949	NA	0	0.8360	NA	NA
k127_5535	720	No terminal repeats	2	11	0.6949	NA	0	1.0873	NA	NA
k127_984	837	No terminal repeats	2	11	0.6933	NA	0	1.1904	NA	NA
k127_6184	3108	No terminal repeats	5	11	0.6916	NA	0	0.0000	NA	NA
k127_5704	3746	No terminal repeats	5	11	0.6831	NA	0	1.3048	NA	NA
k127_5885	481	No terminal repeats	2	11	0.6807	NA	0	0.9905	NA	NA
k127_1091	1121	No terminal repeats	2	11	0.6794	NA	0	1.1904	NA	NA
k127_1367	1132	No terminal repeats	2	11	0.6785	NA	0	1.4349	NA	NA
k127_1718	1213	No terminal repeats	2	11	0.6773	NA	0	1.4624	NA	NA
k127_2288	1857	No terminal repeats	5	11	0.6768	NA	0	0.0000	NA	NA
k127_1700	230	No terminal repeats	1	11	0.6768	NA	0	0.9963	NA	NA
k127_8709	1525	No terminal repeats	1	11	0.6765	NA	0	0.0000	NA	NA
k127_3882	2121	No terminal repeats	2	11	0.6761	NA	0	0.6068	NA	NA
k127_8686	4425	No terminal repeats	8	11	0.6740	NA	0	0.0000	NA	NA
k127_8008	1627	No terminal repeats	2	11	0.6702	NA	0	0.0000	NA	NA
k127_3174	7635	No terminal repeats	7	11	0.6690	NA	0	1.4663	NA	NA
k127_1406	1019	No terminal repeats	2	11	0.6686	NA	0	0.7231	NA	NA
k127_2300	2019	No terminal repeats	3	11	0.6674	NA	0	0.5597	NA	NA
k127_489	288	No terminal repeats	1	11	0.6671	NA	0	0.0000	NA	NA
k127_4341	2642	No terminal repeats	3	11	0.6656	NA	0	0.9869	NA	NA
k127_3358	363	No terminal repeats	1	11	0.6648	NA	0	0.7798	NA	NA
k127_7952	1495	No terminal repeats	2	11	0.6619	NA	0	0.0000	NA	NA
k127_5000	269	No terminal repeats	1	11	0.6573	NA	0	0.0000	NA	NA
k127_8340	3974	No terminal repeats	4	11	0.6524	NA	0	0.7879	NA	NA
k127_6108	1589	No terminal repeats	3	11	0.6515	NA	0	0.5019	NA	NA
k127_564	301	No terminal repeats	1	11	0.6515	NA	0	0.0000	NA	NA
k127_8438	2627	No terminal repeats	3	11	0.6507	NA	0	0.9048	NA	NA
k127_4566	4806	No terminal repeats	3	11	0.6487	NA	0	0.4569	NA	NA
k127_1580	298	No terminal repeats	1	11	0.6482	NA	0	0.0000	NA	NA
k127_9497	3201	No terminal repeats	3	11	0.6447	NA	0	0.0000	NA	NA
k127_8696	386	No terminal repeats	1	11	0.6422	NA	1	0.9573	I_traM	NA
k127_2776	300	No terminal repeats	1	11	0.6413	NA	0	0.0000	NA	NA
k127_1734	298	No terminal repeats	1	11	0.6410	NA	0	0.0000	NA	NA
k127_4303	513	No terminal repeats	1	11	0.6399	NA	0	0.2711	NA	NA
k127_6064	1773	No terminal repeats	3	11	0.6385	NA	0	0.9665	NA	NA
k127_6160	377	No terminal repeats	1	11	0.6371	NA	0	0.0000	NA	NA
k127_2389	9988	No terminal repeats	7	11	0.6337	NA	0	0.6463	NA	NA
k127_9353	1329	No terminal repeats	2	11	0.6334	NA	0	0.0000	NA	NA
k127_10015	1638	No terminal repeats	4	11	0.6329	NA	0	0.5087	NA	NA
k127_5259	1464	No terminal repeats	3	11	0.6293	NA	0	1.0011	T_virB10	NA
k127_6151	3141	No terminal repeats	3	11	0.6284	NA	0	0.6179	NA	NA
k127_9402	5201	No terminal repeats	8	11	0.6282	NA	0	1.7511	NA	NA
k127_7521	977	No terminal repeats	2	11	0.6280	NA	0	0.0000	NA	NA
k127_8250	2444	No terminal repeats	7	11	0.6242	NA	0	0.8429	NA	NA
k127_507	227	No terminal repeats	1	11	0.6193	NA	0	1.0402	NA	NA
k127_4466	1309	No terminal repeats	2	11	0.6186	NA	0	0.2858	NA	NA
k127_8505	279	No terminal repeats	1	11	0.6180	NA	0	0.1722	NA	NA
k127_762	301	No terminal repeats	1	11	0.6170	NA	0	0.0000	NA	NA
k127_778	768	No terminal repeats	2	11	0.6162	NA	0	0.7661	NA	NA
k127_453	1708	No terminal repeats	2	11	0.6162	NA	0	1.0491	NA	NA
k127_5616	298	No terminal repeats	1	11	0.6156	NA	0	0.0000	NA	NA
k127_844	2045	No terminal repeats	3	11	0.6114	NA	0	0.0000	NA	NA
k127_4155	1433	No terminal repeats	2	11	0.6108	NA	0	0.1382	NA	NA
k127_1712	858	No terminal repeats	2	11	0.6105	NA	0	0.0000	NA	NA
k127_9854	1813	No terminal repeats	4	11	0.6076	NA	0	0.3328	NA	NA
k127_299	301	No terminal repeats	1	11	0.6069	NA	0	0.0000	NA	NA
k127_263	300	No terminal repeats	1	11	0.6060	NA	0	0.0000	NA	NA
k127_8390	2173	No terminal repeats	3	11	0.6060	NA	0	1.4294	NA	NA
k127_9308	741	No terminal repeats	2	11	0.6058	NA	0	0.0000	NA	NA
k127_8054	424	No terminal repeats	2	11	0.6054	NA	0	0.7393	NA	NA
k127_2119	591	No terminal repeats	2	11	0.6031	NA	0	0.4683	NA	NA
k127_9028	9973	No terminal repeats	10	11	0.6012	NA	0	1.2286	NA	NA
k127_7325	1814	No terminal repeats	2	11	0.5991	NA	0	0.7634	NA	NA
k127_9279	255	No terminal repeats	1	11	0.5990	NA	1	1.0188	T_virB8	NA
k127_1383	283	No terminal repeats	1	11	0.5988	NA	0	0.0000	NA	NA
k127_7142	783	No terminal repeats	1	11	0.5982	NA	0	0.0000	NA	NA
k127_449	380	No terminal repeats	1	11	0.5978	NA	0	0.0000	NA	NA
k127_6441	654	No terminal repeats	1	11	0.5944	NA	0	0.0000	NA	NA
k127_3237	300	No terminal repeats	1	11	0.5924	NA	0	0.0000	NA	NA
k127_8679	299	No terminal repeats	1	11	0.5918	NA	0	0.0000	NA	NA
k127_4050	816	No terminal repeats	2	11	0.5916	NA	0	0.0000	NA	NA
k127_7516	301	No terminal repeats	1	11	0.5915	NA	0	0.6245	NA	NA
k127_715	301	No terminal repeats	1	11	0.5905	NA	0	0.0000	NA	NA
k127_5926	300	No terminal repeats	1	11	0.5889	NA	0	0.0000	NA	NA
k127_5340	1373	No terminal repeats	2	11	0.5866	NA	0	0.0000	NA	NA
k127_1214	301	No terminal repeats	1	11	0.5864	NA	0	0.0000	NA	NA
k127_115	301	No terminal repeats	1	11	0.5855	NA	0	0.0000	NA	NA
k127_2299	269	No terminal repeats	1	11	0.5846	NA	0	0.6640	NA	NA
k127_4129	969	No terminal repeats	2	11	0.5842	NA	0	0.0000	NA	NA
k127_6557	298	No terminal repeats	1	11	0.5840	NA	0	0.0000	NA	NA
k127_5545	326	No terminal repeats	1	11	0.5838	NA	0	1.0395	NA	NA
k127_796	1602	No terminal repeats	1	11	0.5834	NA	0	0.0000	NA	NA
k127_5607	297	No terminal repeats	1	11	0.5828	NA	0	0.0000	NA	NA
k127_638	2765	No terminal repeats	3	11	0.5826	NA	0	0.0000	NA	NA
k127_9258	1725	No terminal repeats	2	11	0.5818	NA	0	0.0000	NA	NA
k127_7800	1450	No terminal repeats	3	11	0.5808	NA	0	0.1797	NA	NA
k127_5736	299	No terminal repeats	1	11	0.5789	NA	0	0.0000	NA	NA
k127_4873	1453	No terminal repeats	2	11	0.5780	NA	0	0.3408	NA	NA
k127_7203	2988	No terminal repeats	3	11	0.5771	NA	0	0.0000	NA	NA
k127_6848	2195	No terminal repeats	3	11	0.5771	NA	0	0.4589	NA	NA
k127_6666	301	No terminal repeats	1	11	0.5750	NA	0	0.0000	NA	NA
k127_3812	1287	No terminal repeats	3	11	0.5748	NA	0	0.0000	NA	NA
k127_4972	1006	No terminal repeats	2	11	0.5736	NA	0	0.0000	NA	NA
k127_5060	738	No terminal repeats	2	11	0.5727	NA	0	0.5697	NA	NA
k127_8143	300	No terminal repeats	1	11	0.5724	NA	0	0.0000	NA	NA
k127_1736	839	No terminal repeats	2	11	0.5679	NA	0	0.0000	NA	NA
k127_8515	2248	No terminal repeats	2	11	0.5676	NA	0	0.1443	NA	NA
k127_2380	1720	No terminal repeats	2	11	0.5660	NA	0	0.3344	NA	NA
k127_10014	2186	No terminal repeats	2	11	0.5655	NA	0	0.6179	NA	NA
k127_6223	2077	No terminal repeats	4	11	0.5633	NA	0	1.0474	NA	NA
k127_8615	300	No terminal repeats	2	11	0.5626	NA	0	0.0000	NA	NA
k127_7399	296	No terminal repeats	1	11	0.5615	NA	0	0.0000	NA	NA
k127_9950	298	No terminal repeats	1	11	0.5596	NA	0	0.0000	NA	NA
k127_4950	266	No terminal repeats	1	11	0.5585	NA	0	0.9239	NA	NA
k127_6128	292	No terminal repeats	1	11	0.5576	NA	0	0.0000	NA	NA
k127_583	261	No terminal repeats	1	11	0.5557	NA	0	0.9394	NA	NA
k127_7338	1427	No terminal repeats	3	11	0.5556	NA	0	0.2524	NA	NA
k127_8795	296	No terminal repeats	1	11	0.5534	NA	0	0.0000	NA	NA
k127_2224	865	No terminal repeats	2	11	0.5533	NA	0	0.0000	NA	NA
k127_8880	802	No terminal repeats	1	11	0.5520	NA	0	0.0000	NA	NA
k127_8572	1150	No terminal repeats	2	11	0.5509	NA	0	0.4206	NA	NA
k127_9015	300	No terminal repeats	1	11	0.5506	NA	0	0.0000	NA	NA
k127_859	1064	No terminal repeats	1	11	0.5505	NA	0	0.0000	NA	NA
k127_4184	291	No terminal repeats	1	11	0.5479	NA	0	0.7296	NA	NA
k127_4599	1331	No terminal repeats	4	11	0.5472	NA	0	0.0000	NA	NA
k127_6207	868	No terminal repeats	2	11	0.5468	NA	0	1.0536	NA	NA
k127_531	1463	No terminal repeats	2	11	0.5458	NA	0	0.0000	NA	NA
k127_5472	297	No terminal repeats	2	11	0.5449	NA	0	0.0000	NA	NA
k127_1599	771	No terminal repeats	2	11	0.5447	NA	0	0.1910	NA	NA
k127_8233	287	No terminal repeats	1	11	0.5439	NA	0	0.0000	NA	NA
k127_3741	17670	No terminal repeats	20	11	0.5432	NA	0	0.0018	NA	NA
k127_5517	300	No terminal repeats	1	11	0.5428	NA	0	0.0000	NA	NA
k127_7515	1130	No terminal repeats	2	11	0.5427	NA	0	0.3647	NA	NA
k127_8694	2205	No terminal repeats	3	11	0.5415	NA	0	0.0000	NA	NA
k127_1893	299	No terminal repeats	1	11	0.5413	NA	0	0.0000	NA	NA
k127_2877	1616	No terminal repeats	2	11	0.5411	NA	0	0.4669	NA	NA
k127_2054	1069	No terminal repeats	1	11	0.5402	NA	0	0.0000	NA	NA
k127_4268	4818	No terminal repeats	5	11	0.5400	NA	0	0.0000	NA	NA
k127_6035	407	No terminal repeats	1	11	0.5383	NA	0	0.7051	NA	NA
k127_2329	738	No terminal repeats	2	11	0.5383	NA	0	0.0000	NA	NA
k127_3125	288	No terminal repeats	1	11	0.5375	NA	0	0.0000	NA	NA
k127_6802	288	No terminal repeats	1	11	0.5374	NA	0	0.0000	NA	NA
k127_1281	300	No terminal repeats	1	11	0.5372	NA	0	0.0000	NA	NA
k127_1572	299	No terminal repeats	1	11	0.5358	NA	0	0.0000	NA	NA
k127_4123	2177	No terminal repeats	3	11	0.5357	NA	0	0.0000	NA	NA
k127_153	1754	No terminal repeats	2	11	0.5344	NA	0	0.0000	NA	NA
k127_8334	411	No terminal repeats	1	11	0.5344	NA	0	0.3591	NA	NA
k127_8007	1459	No terminal repeats	2	11	0.5342	NA	0	0.3300	NA	NA
k127_9686	293	No terminal repeats	1	11	0.5337	NA	0	0.0000	NA	NA
k127_8898	1395	No terminal repeats	2	11	0.5336	NA	0	0.8410	NA	NA
k127_3121	1762	No terminal repeats	2	11	0.5324	NA	0	1.5788	NA	NA
k127_9762	1654	No terminal repeats	3	11	0.5320	NA	0	0.6914	NA	NA
k127_3567	372	No terminal repeats	1	11	0.5320	NA	0	0.9932	NA	NA
k127_194	2157	No terminal repeats	1	11	0.5319	NA	0	0.0000	NA	NA
k127_5852	859	No terminal repeats	1	11	0.5312	NA	0	0.7114	NA	NA
k127_5923	375	No terminal repeats	1	11	0.5302	NA	0	0.6035	NA	NA
k127_8908	1119	No terminal repeats	1	11	0.5300	NA	0	1.0422	NA	NA
k127_9155	316	No terminal repeats	1	11	0.5291	NA	0	0.8042	NA	NA
k127_7581	295	No terminal repeats	2	11	0.5264	NA	0	0.0000	NA	NA
k127_2393	1446	No terminal repeats	3	11	0.5262	NA	0	0.0000	NA	NA
k127_874	3628	No terminal repeats	3	11	0.5261	NA	0	0.4982	NA	NA
k127_7714	1291	No terminal repeats	3	11	0.5247	NA	0	0.0000	NA	NA
k127_5103	287	No terminal repeats	1	11	0.5246	NA	0	0.0000	NA	NA
