seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_85184	1210	No terminal repeats	3	11	0.6940	NA	0	0.0000	NA	NA
k127_73269	301	No terminal repeats	1	11	0.6880	NA	0	0.9787	NA	NA
k127_37257	674	No terminal repeats	3	11	0.6839	NA	0	0.3430	NA	NA
k127_9554	1633	DTR	4	11	0.6814	NA	0	0.0000	NA	NA
k127_51820	570	No terminal repeats	2	11	0.6736	NA	0	0.0000	NA	NA
k127_82512	1460	No terminal repeats	5	11	0.6660	NA	0	0.0000	NA	NA
k127_43265	729	No terminal repeats	2	11	0.6643	NA	0	0.0000	NA	NA
k127_48567	299	No terminal repeats	1	11	0.6608	NA	1	1.1720	NA	NA
k127_1208	815	No terminal repeats	3	11	0.6536	NA	0	0.0000	NA	NA
k127_10524	300	No terminal repeats	1	11	0.6492	NA	0	0.8614	NA	NA
k127_6296	1697	No terminal repeats	2	11	0.6430	NA	0	0.0000	NA	NA
k127_43649	668	No terminal repeats	3	11	0.6391	NA	0	0.2489	NA	NA
k127_74054	2774	No terminal repeats	6	11	0.6390	NA	0	0.0000	NA	NA
k127_19523	1517	No terminal repeats	2	11	0.6376	NA	0	0.0000	NA	NA
k127_77593	296	No terminal repeats	1	11	0.6352	NA	0	0.9567	NA	NA
k127_61670	1311	No terminal repeats	2	11	0.6320	NA	0	0.0000	NA	NA
k127_90661	479	No terminal repeats	2	11	0.6226	NA	0	0.0000	NA	NA
k127_58907	1337	No terminal repeats	4	11	0.6222	NA	0	0.0000	NA	NA
k127_71565	301	No terminal repeats	1	11	0.6187	NA	0	0.8029	NA	NA
k127_75235	301	No terminal repeats	1	11	0.6174	NA	0	0.8029	NA	NA
k127_79507	1191	No terminal repeats	3	11	0.6129	NA	0	0.0000	NA	NA
k127_50435	879	No terminal repeats	4	11	0.6121	NA	0	0.0000	NA	NA
k127_34325	960	No terminal repeats	3	11	0.6089	NA	0	0.0000	NA	NA
k127_29604	293	No terminal repeats	1	11	0.6079	NA	0	1.0836	NA	NA
k127_90420	881	No terminal repeats	2	11	0.6070	NA	0	0.0000	NA	NA
k127_12380	1007	No terminal repeats	3	11	0.6070	NA	0	0.0000	NA	NA
k127_11895	888	No terminal repeats	3	11	0.6069	NA	0	0.0000	NA	NA
k127_69636	300	No terminal repeats	1	11	0.6048	NA	0	0.6845	NA	NA
k127_85286	562	No terminal repeats	1	11	0.6032	NA	0	0.0000	NA	NA
k127_54196	615	No terminal repeats	1	11	0.5991	NA	0	0.0000	NA	NA
k127_85317	495	No terminal repeats	1	11	0.5987	NA	0	0.0000	NA	NA
k127_15849	527	No terminal repeats	1	11	0.5972	NA	0	0.7754	NA	NA
k127_5723	1309	No terminal repeats	3	11	0.5919	NA	0	0.0000	NA	NA
k127_4709	684	No terminal repeats	2	11	0.5888	NA	0	0.0000	NA	NA
k127_60359	426	No terminal repeats	1	11	0.5872	NA	0	0.0000	NA	NA
k127_52064	483	No terminal repeats	2	11	0.5872	NA	0	0.0000	NA	NA
k127_15743	1313	No terminal repeats	3	11	0.5857	NA	0	0.0000	NA	NA
k127_696	1123	No terminal repeats	2	11	0.5851	NA	0	0.0000	NA	NA
k127_14250	481	No terminal repeats	2	11	0.5848	NA	0	1.0044	NA	NA
k127_70682	298	No terminal repeats	1	11	0.5831	NA	0	0.3595	NA	NA
k127_17412	482	No terminal repeats	1	11	0.5820	NA	0	0.0000	NA	NA
k127_12793	801	No terminal repeats	2	11	0.5815	NA	0	0.0000	NA	NA
k127_76227	649	No terminal repeats	4	11	0.5801	NA	0	0.0000	NA	NA
k127_77304	301	No terminal repeats	1	11	0.5792	NA	0	0.0000	NA	NA
k127_19304	717	No terminal repeats	4	11	0.5790	NA	0	0.0000	NA	NA
k127_45653	288	No terminal repeats	1	11	0.5787	NA	0	0.7266	NA	NA
k127_22992	376	No terminal repeats	1	11	0.5778	NA	0	1.0836	NA	NA
k127_83742	398	No terminal repeats	2	4	0.5777	NA	0	0.0000	NA	NA
k127_51552	1259	No terminal repeats	3	11	0.5765	NA	0	0.0000	NA	NA
k127_19617	643	No terminal repeats	3	11	0.5763	NA	0	0.0000	NA	NA
k127_54675	1320	No terminal repeats	3	11	0.5751	NA	0	0.0000	NA	NA
k127_33085	733	No terminal repeats	2	11	0.5689	NA	0	0.0000	NA	NA
k127_67224	293	No terminal repeats	1	11	0.5666	NA	0	0.1206	NA	NA
k127_49893	458	No terminal repeats	1	11	0.5651	NA	0	0.0000	NA	NA
k127_71855	522	No terminal repeats	1	11	0.5649	NA	0	0.0000	NA	NA
k127_57738	789	No terminal repeats	2	11	0.5647	NA	0	0.0000	NA	NA
k127_8834	734	No terminal repeats	2	11	0.5625	NA	0	0.0000	NA	NA
k127_29492	503	No terminal repeats	1	11	0.5608	NA	0	0.0000	NA	NA
k127_23215	485	No terminal repeats	2	11	0.5588	NA	0	0.0000	NA	NA
k127_71383	492	No terminal repeats	2	11	0.5577	NA	0	0.0000	NA	NA
k127_11349	447	No terminal repeats	1	11	0.5576	NA	0	0.0000	NA	NA
k127_57823	298	No terminal repeats	1	11	0.5569	NA	0	0.6860	I_traQ	NA
k127_51720	301	No terminal repeats	1	11	0.5566	NA	0	0.8072	NA	NA
k127_37892	300	No terminal repeats	1	11	0.5549	NA	0	1.7168	NA	NA
k127_27534	711	No terminal repeats	3	11	0.5540	NA	0	0.0000	NA	NA
k127_18770	466	No terminal repeats	1	11	0.5514	NA	0	0.7693	NA	NA
k127_15583	541	No terminal repeats	2	11	0.5496	NA	0	0.3950	NA	NA
k127_20020	458	No terminal repeats	2	11	0.5496	NA	0	0.0000	NA	NA
k127_70847	523	No terminal repeats	2	11	0.5475	NA	0	0.0000	NA	NA
k127_43247	413	No terminal repeats	1	11	0.5468	NA	0	0.9851	NA	NA
k127_64426	926	No terminal repeats	3	11	0.5466	NA	0	0.0000	NA	NA
k127_27153	301	No terminal repeats	2	11	0.5455	NA	0	0.0000	NA	NA
k127_61470	772	No terminal repeats	1	11	0.5409	NA	0	0.0000	NA	NA
k127_89700	299	No terminal repeats	1	11	0.5406	NA	0	0.6845	NA	NA
k127_73685	494	No terminal repeats	1	11	0.5406	NA	0	0.0000	NA	NA
k127_55896	544	No terminal repeats	1	11	0.5395	NA	0	0.0000	NA	NA
k127_85281	482	No terminal repeats	1	11	0.5385	NA	0	0.0000	NA	NA
k127_4334	560	No terminal repeats	3	11	0.5383	NA	0	0.0000	NA	NA
k127_60865	300	No terminal repeats	1	11	0.5378	NA	0	0.6496	NA	NA
k127_90015	1088	No terminal repeats	5	11	0.5377	NA	0	0.0000	NA	NA
k127_34219	979	No terminal repeats	3	11	0.5376	NA	0	0.0000	NA	NA
k127_5115	854	No terminal repeats	3	11	0.5352	NA	0	0.0000	NA	NA
k127_45126	429	No terminal repeats	2	11	0.5330	NA	0	0.4693	NA	NA
k127_40088	563	No terminal repeats	2	11	0.5313	NA	0	0.0000	NA	NA
k127_40281	1202	No terminal repeats	2	11	0.5305	NA	0	0.0000	NA	NA
k127_78777	299	No terminal repeats	1	11	0.5299	NA	0	0.5873	NA	NA
k127_15294	660	No terminal repeats	3	11	0.5299	NA	0	0.0000	NA	NA
k127_1775	778	No terminal repeats	4	11	0.5285	NA	0	0.0000	NA	NA
k127_31056	301	No terminal repeats	2	11	0.5282	NA	0	0.0000	NA	NA
k127_37116	501	No terminal repeats	1	11	0.5281	NA	0	0.7432	NA	NA
k127_74731	613	No terminal repeats	1	11	0.5279	NA	0	0.0000	NA	NA
k127_1519	512	No terminal repeats	1	11	0.5277	NA	0	0.0000	NA	NA
k127_30294	528	No terminal repeats	2	11	0.5259	NA	0	0.0000	NA	NA
k127_53898	554	No terminal repeats	0	11	0.5251	NA	0	0.0000	NA	NA
k127_66619	530	No terminal repeats	2	11	0.5248	NA	0	0.0000	NA	NA
k127_83050	400	No terminal repeats	1	11	0.5248	NA	0	0.0000	NA	NA
k127_37432	508	No terminal repeats	1	11	0.5246	NA	0	0.0000	NA	NA
k127_2653	292	No terminal repeats	1	11	0.5225	NA	0	0.6519	NA	NA
k127_71789	1086	No terminal repeats	2	11	0.5217	NA	0	0.0000	NA	NA
k127_2698	848	No terminal repeats	2	11	0.5215	NA	0	0.0000	NA	NA
k127_55196	391	No terminal repeats	1	11	0.5212	NA	0	0.3208	NA	NA
k127_72476	298	No terminal repeats	1	11	0.5208	NA	0	0.0000	NA	NA
k127_43169	1072	No terminal repeats	2	11	0.5205	NA	0	0.0000	NA	NA
k127_45119	1269	No terminal repeats	3	11	0.5205	NA	0	0.0000	NA	NA
k127_38950	908	No terminal repeats	4	11	0.5195	NA	0	0.0000	NA	NA
k127_77005	843	No terminal repeats	2	11	0.5194	NA	0	0.0000	NA	NA
k127_87001	623	No terminal repeats	1	11	0.5185	NA	0	0.0000	NA	NA
k127_9534	445	No terminal repeats	1	11	0.5161	NA	0	0.0000	NA	NA
k127_44826	506	No terminal repeats	2	11	0.5157	NA	0	0.0000	NA	NA
k127_37032	493	No terminal repeats	1	11	0.5148	NA	0	0.0000	NA	NA
k127_35393	443	No terminal repeats	2	11	0.5146	NA	0	0.0000	NA	NA
k127_20330	566	No terminal repeats	3	11	0.5135	NA	0	0.0000	NA	NA
k127_81800	557	No terminal repeats	2	11	0.5125	NA	0	0.0000	NA	NA
k127_42568	445	No terminal repeats	2	11	0.5123	NA	0	0.0000	NA	NA
k127_56928	688	No terminal repeats	1	11	0.5123	NA	0	0.0000	NA	NA
k127_76040	458	No terminal repeats	2	11	0.5123	NA	0	0.0000	NA	NA
k127_64905	567	No terminal repeats	2	11	0.5115	NA	0	0.0000	NA	NA
k127_29261	499	No terminal repeats	2	11	0.5112	NA	0	0.0000	NA	NA
k127_68569	484	No terminal repeats	1	11	0.5109	NA	0	0.0000	NA	NA
k127_2896	523	No terminal repeats	2	11	0.5108	NA	0	0.0000	NA	NA
k127_23203	359	No terminal repeats	1	11	0.5105	NA	0	0.6711	NA	NA
k127_38915	536	No terminal repeats	2	11	0.5104	NA	0	0.0000	NA	NA
k127_19526	660	No terminal repeats	1	11	0.5103	NA	0	0.0000	NA	NA
k127_60097	919	No terminal repeats	2	11	0.5103	NA	0	0.0000	NA	NA
k127_81093	570	No terminal repeats	3	11	0.5096	NA	0	0.0000	NA	NA
k127_55950	1057	No terminal repeats	2	11	0.5091	NA	0	0.0000	NA	NA
k127_9629	486	No terminal repeats	2	11	0.5083	NA	0	0.0000	NA	NA
k127_54273	465	No terminal repeats	1	11	0.5072	NA	0	0.9395	NA	NA
k127_91082	1538	DTR	3	11	0.5070	NA	0	0.0000	NA	NA
k127_5540	443	No terminal repeats	2	11	0.5069	NA	0	0.0000	NA	NA
k127_27003	453	No terminal repeats	2	11	0.5069	NA	0	0.0000	NA	NA
k127_70552	453	No terminal repeats	1	11	0.5065	NA	0	0.5280	NA	NA
k127_64293	562	No terminal repeats	2	11	0.5059	NA	0	0.0000	NA	NA
k127_31364	389	No terminal repeats	2	11	0.5056	NA	0	0.0000	NA	NA
k127_85370	544	No terminal repeats	2	11	0.5050	NA	0	0.0000	NA	NA
k127_48900	540	No terminal repeats	1	11	0.5036	NA	0	0.0000	NA	NA
k127_33749	1121	No terminal repeats	3	11	0.5035	NA	0	0.0000	NA	NA
k127_28424	543	No terminal repeats	2	11	0.5028	NA	0	0.0000	NA	NA
k127_81086	265	No terminal repeats	1	11	0.5028	NA	0	0.4016	NA	NA
k127_16113	896	No terminal repeats	1	11	0.5020	NA	0	0.0000	NA	NA
k127_88391	461	No terminal repeats	1	11	0.5017	NA	0	0.3308	NA	NA
k127_24347	300	No terminal repeats	1	11	0.5013	NA	0	0.3200	NA	NA
k127_589	773	No terminal repeats	1	11	0.5005	NA	0	0.0000	NA	NA
k127_20394	801	No terminal repeats	3	11	0.5002	NA	0	0.0000	NA	NA
k127_18485	736	No terminal repeats	2	11	0.4995	NA	0	0.0000	NA	NA
k127_72652	496	No terminal repeats	1	11	0.4994	NA	0	0.0000	NA	NA
k127_7358	1019	No terminal repeats	2	11	0.4980	NA	0	0.0000	NA	NA
k127_32364	412	No terminal repeats	2	11	0.4979	NA	0	0.0000	NA	NA
k127_10394	301	No terminal repeats	1	11	0.4979	NA	0	0.2892	NA	NA
k127_54404	716	No terminal repeats	3	11	0.4979	NA	0	0.0000	NA	NA
k127_41903	745	No terminal repeats	2	11	0.4978	NA	0	0.0000	NA	NA
k127_4152	526	No terminal repeats	2	11	0.4963	NA	0	0.0000	NA	NA
k127_52170	328	No terminal repeats	1	11	0.4961	NA	0	0.3789	NA	NA
k127_50604	815	No terminal repeats	2	11	0.4961	NA	0	0.0000	NA	NA
k127_65285	1035	No terminal repeats	3	11	0.4957	NA	0	0.0000	NA	NA
k127_18479	404	No terminal repeats	2	11	0.4944	NA	0	0.0000	NA	NA
k127_88128	391	No terminal repeats	1	11	0.4941	NA	0	0.7266	NA	NA
k127_25447	301	No terminal repeats	1	11	0.4941	NA	0	0.3867	NA	NA
k127_3855	301	No terminal repeats	1	11	0.4940	NA	0	0.0000	NA	NA
k127_41926	805	No terminal repeats	2	11	0.4939	NA	0	0.0000	NA	NA
k127_16304	966	No terminal repeats	1	11	0.4929	NA	0	0.0000	NA	NA
k127_27169	290	No terminal repeats	1	11	0.4925	NA	0	0.3799	NA	NA
k127_27236	1419	No terminal repeats	1	11	0.4924	NA	0	0.0000	NA	NA
k127_21290	522	No terminal repeats	2	11	0.4922	NA	0	0.0000	NA	NA
k127_25988	300	No terminal repeats	1	11	0.4920	NA	0	0.0000	NA	NA
k127_47898	275	No terminal repeats	1	11	0.4915	NA	0	0.7417	NA	NF000270
k127_11280	481	No terminal repeats	1	11	0.4911	NA	0	0.0000	NA	NA
k127_27587	301	No terminal repeats	1	11	0.4910	NA	0	0.3970	NA	NA
k127_28566	544	No terminal repeats	2	11	0.4898	NA	0	0.0000	NA	NA
k127_15896	443	No terminal repeats	1	11	0.4897	NA	0	0.0000	NA	NA
k127_63163	275	No terminal repeats	1	11	0.4892	NA	0	1.0210	NA	NA
k127_17291	641	No terminal repeats	2	11	0.4891	NA	0	0.0000	NA	NA
k127_69482	567	No terminal repeats	1	11	0.4890	NA	0	0.0000	NA	NA
k127_16343	1066	No terminal repeats	3	11	0.4889	NA	0	0.0000	NA	NA
k127_82955	460	No terminal repeats	1	11	0.4888	NA	0	0.0000	NA	NA
k127_83578	1020	No terminal repeats	2	11	0.4883	NA	0	0.0000	NA	NA
k127_29123	1098	No terminal repeats	3	11	0.4860	NA	0	0.0000	NA	NA
k127_36123	455	No terminal repeats	2	11	0.4859	NA	0	0.0000	NA	NA
k127_10460	293	No terminal repeats	1	11	0.4854	NA	0	0.0000	NA	NA
k127_75705	900	No terminal repeats	3	11	0.4848	NA	0	0.0000	NA	NA
k127_90662	517	No terminal repeats	3	11	0.4844	NA	0	0.0000	NA	NA
k127_34956	638	No terminal repeats	3	11	0.4844	NA	0	0.0000	NA	NA
k127_79669	315	No terminal repeats	1	11	0.4839	NA	0	0.0000	NA	NA
k127_63960	337	No terminal repeats	2	11	0.4838	NA	0	0.0000	NA	NA
k127_89449	617	No terminal repeats	1	11	0.4833	NA	0	0.0000	NA	NA
k127_31639	468	No terminal repeats	2	11	0.4831	NA	0	0.0000	NA	NA
k127_85775	534	No terminal repeats	2	11	0.4824	NA	0	0.0000	NA	NA
k127_12841	537	No terminal repeats	1	11	0.4822	NA	0	0.0000	NA	NA
k127_10539	902	No terminal repeats	2	11	0.4822	NA	0	0.0000	NA	NA
k127_22572	268	No terminal repeats	2	11	0.4822	NA	0	0.0000	NA	NA
k127_6440	550	No terminal repeats	1	11	0.4821	NA	0	0.0000	NA	NA
k127_49427	978	No terminal repeats	2	11	0.4814	NA	0	0.0000	NA	NA
k127_38848	855	No terminal repeats	3	11	0.4813	NA	0	0.0000	NA	NA
k127_51198	681	No terminal repeats	1	11	0.4779	NA	0	0.0000	NA	NA
k127_47937	301	No terminal repeats	1	11	0.4774	NA	0	0.6553	NA	NA
k127_41420	762	No terminal repeats	2	11	0.4754	NA	0	0.0000	NA	NA
k127_67624	451	No terminal repeats	1	11	0.4753	NA	0	0.0000	NA	NA
k127_24313	388	No terminal repeats	1	11	0.4751	NA	0	0.0000	NA	NA
k127_43707	517	No terminal repeats	2	11	0.4748	NA	0	0.0000	NA	NA
k127_21389	530	No terminal repeats	2	11	0.4745	NA	0	0.0000	NA	NA
k127_14389	493	No terminal repeats	1	11	0.4740	NA	0	0.0000	NA	NA
k127_67165	509	No terminal repeats	2	11	0.4733	NA	0	0.0000	NA	NA
k127_55394	1013	No terminal repeats	1	11	0.4731	NA	0	0.0000	NA	NA
k127_61054	870	No terminal repeats	1	11	0.4719	NA	0	0.0000	NA	NA
k127_82007	470	No terminal repeats	2	11	0.4718	NA	0	0.0000	NA	NA
k127_59692	520	No terminal repeats	2	11	0.4718	NA	0	0.0000	NA	NA
k127_41832	301	No terminal repeats	1	11	0.4715	NA	0	0.9395	NA	NA
k127_42787	518	No terminal repeats	1	11	0.4710	NA	0	0.0000	NA	NA
k127_50688	656	No terminal repeats	1	11	0.4708	NA	0	0.0000	NA	NA
k127_37484	896	No terminal repeats	2	11	0.4704	NA	0	0.0000	NA	NA
k127_64268	296	No terminal repeats	2	11	0.4703	NA	0	0.0000	NA	NA
k127_23402	253	No terminal repeats	1	11	0.4699	NA	0	0.7836	NA	NA
k127_44058	749	No terminal repeats	2	11	0.4698	NA	0	0.0000	NA	NA
k127_66985	516	No terminal repeats	2	11	0.4696	NA	0	0.0000	NA	NA
k127_39034	714	No terminal repeats	1	11	0.4696	NA	0	0.0000	NA	NA
k127_64470	505	No terminal repeats	2	11	0.4696	NA	0	0.0000	NA	NA
k127_60275	520	No terminal repeats	2	11	0.4696	NA	0	0.0000	NA	NA
k127_44800	858	No terminal repeats	3	11	0.4696	NA	0	0.0000	NA	NA
k127_76269	464	No terminal repeats	1	11	0.4693	NA	0	0.0000	NA	NA
k127_25056	442	No terminal repeats	1	11	0.4673	NA	0	0.0000	NA	NA
k127_75284	623	No terminal repeats	2	11	0.4668	NA	0	0.0000	NA	NA
k127_70203	522	No terminal repeats	1	11	0.4666	NA	0	0.0000	NA	NA
k127_25352	452	No terminal repeats	2	11	0.4661	NA	0	0.0000	NA	NA
k127_80031	966	No terminal repeats	2	11	0.4654	NA	0	0.0000	NA	NA
k127_29446	1006	No terminal repeats	3	11	0.4651	NA	0	0.0000	NA	NA
k127_19052	703	No terminal repeats	1	11	0.4648	NA	0	0.0000	NA	NA
k127_16366	301	No terminal repeats	1	11	0.4644	NA	0	0.0000	NA	NA
k127_72050	299	No terminal repeats	1	11	0.4643	NA	0	0.0000	NA	NA
k127_27135	494	No terminal repeats	3	11	0.4635	NA	0	0.0000	NA	NA
k127_29137	301	No terminal repeats	1	11	0.4635	NA	0	0.3779	NA	NA
k127_60136	562	No terminal repeats	1	11	0.4627	NA	0	0.0000	NA	NA
k127_24286	412	No terminal repeats	2	11	0.4623	NA	0	0.0000	NA	NA
k127_84012	597	No terminal repeats	1	11	0.4622	NA	0	0.0000	NA	NA
k127_84440	384	No terminal repeats	1	11	0.4622	NA	0	0.0000	NA	NA
k127_43619	509	No terminal repeats	2	11	0.4619	NA	0	0.0000	NA	NA
k127_89009	534	No terminal repeats	2	11	0.4614	NA	0	0.0000	NA	NA
k127_26742	619	No terminal repeats	2	11	0.4607	NA	0	0.0000	NA	NA
k127_66188	417	No terminal repeats	2	11	0.4604	NA	0	0.0000	NA	NA
