seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_5065	10990	No terminal repeats	9	11	0.7587	NA	0	2.5002	NA	NA
k127_9748	604	No terminal repeats	1	11	0.7584	NA	0	0.8366	NA	NA
k127_10146	1129	No terminal repeats	2	11	0.7562	NA	0	1.4349	NA	NA
k127_6110	1225	No terminal repeats	2	11	0.7534	NA	0	0.0000	NA	NA
k127_11035	2643	No terminal repeats	4	11	0.7516	NA	0	1.8770	NA	NA
k127_1675	1604	No terminal repeats	2	11	0.7502	NA	0	0.0000	NA	NA
k127_9482	10057	No terminal repeats	7	11	0.7486	NA	0	0.2046	NA	NA
k127_2483	316	No terminal repeats	1	11	0.7437	NA	0	1.1034	NA	NA
k127_8723	8079	No terminal repeats	9	11	0.7432	NA	0	1.1207	NA	NA
k127_7885	1621	No terminal repeats	2	11	0.7416	NA	0	0.6702	NA	NA
k127_11231	2954	No terminal repeats	3	11	0.7360	NA	0	0.6179	NA	NA
k127_5187	3071	No terminal repeats	5	11	0.7334	NA	0	0.2848	NA	NA
k127_9572	5029	No terminal repeats	6	11	0.7285	NA	0	1.4347	NA	NA
k127_9665	5566	No terminal repeats	8	11	0.7272	NA	0	2.0361	NA	NA
k127_3933	317	No terminal repeats	1	11	0.7235	NA	0	0.9775	NA	NA
k127_7392	3902	No terminal repeats	3	11	0.7232	NA	0	1.3037	NA	NA
k127_9200	12909	No terminal repeats	12	11	0.7163	NA	0	2.2315	NA	NA
k127_9713	1993	No terminal repeats	3	11	0.7151	NA	0	0.0000	NA	NA
k127_5230	1138	No terminal repeats	2	11	0.7149	NA	0	0.4516	NA	NA
k127_7920	3133	No terminal repeats	3	11	0.7127	NA	0	0.0000	NA	NA
k127_3972	276	No terminal repeats	1	11	0.7111	NA	0	1.3185	NA	NA
k127_2243	439	No terminal repeats	1	11	0.7098	NA	0	1.3229	NA	NA
k127_7542	3344	No terminal repeats	6	11	0.7088	NA	0	1.1121	NA	NA
k127_981	463	No terminal repeats	1	11	0.7085	NA	0	1.0695	NA	NA
k127_10912	2455	No terminal repeats	1	11	0.7083	NA	0	0.0000	NA	NA
k127_7768	294	No terminal repeats	1	11	0.7077	NA	0	0.0000	NA	NA
k127_1341	427	No terminal repeats	2	11	0.7058	NA	0	1.0064	NA	NA
k127_814	1092	No terminal repeats	3	11	0.7045	NA	0	0.3027	NA	NA
k127_11003	317	No terminal repeats	1	11	0.7017	NA	0	1.0585	NA	NA
k127_6909	3783	No terminal repeats	3	11	0.7012	NA	0	0.0000	NA	NA
k127_164	1504	No terminal repeats	2	11	0.7006	NA	0	0.4928	NA	NA
k127_6103	255	No terminal repeats	1	11	0.6990	NA	0	1.0846	NA	NA
k127_1344	1551	No terminal repeats	2	11	0.6988	NA	0	0.0000	NA	NA
k127_5873	4580	No terminal repeats	6	11	0.6961	NA	0	1.0571	NA	NA
k127_6453	5969	No terminal repeats	5	11	0.6954	NA	0	0.9268	NA	NA
k127_10891	1726	No terminal repeats	2	11	0.6949	NA	0	0.7790	NA	NA
k127_8230	341	No terminal repeats	1	11	0.6948	NA	0	0.0000	NA	NA
k127_1882	1570	No terminal repeats	3	11	0.6919	NA	0	0.5019	NA	NA
k127_7153	978	No terminal repeats	2	11	0.6918	NA	0	0.4428	NA	NA
k127_5894	1452	No terminal repeats	3	11	0.6880	NA	0	0.1382	NA	NA
k127_1680	233	No terminal repeats	1	11	0.6848	NA	0	0.9496	NA	NA
k127_5351	985	No terminal repeats	1	11	0.6847	NA	0	1.0011	T_virB10	NA
k127_9018	268	No terminal repeats	1	11	0.6843	NA	1	1.1471	T_virB6	NA
k127_558	4853	No terminal repeats	5	11	0.6839	NA	0	0.0000	NA	NA
k127_10511	458	No terminal repeats	1	11	0.6702	NA	1	0.9746	T_virB10	NA
k127_6995	4698	No terminal repeats	5	11	0.6673	NA	0	0.7535	NA	NF000025
k127_5214	3436	No terminal repeats	5	11	0.6605	NA	0	0.7832	NA	NA
k127_4764	1022	No terminal repeats	2	11	0.6567	NA	0	0.0000	NA	NA
k127_5212	790	No terminal repeats	2	11	0.6555	NA	0	1.1904	NA	NA
k127_5603	325	No terminal repeats	2	11	0.6533	NA	1	1.3307	T_virB3	NA
k127_5719	510	No terminal repeats	2	11	0.6521	NA	0	1.4460	I_traW	NA
k127_1915	6210	No terminal repeats	8	11	0.6513	NA	0	1.2152	NA	NA
k127_9736	234	No terminal repeats	1	11	0.6497	NA	1	1.0188	T_virB8	NA
k127_147	1132	No terminal repeats	3	11	0.6491	NA	0	0.0000	NA	NA
k127_6197	2979	No terminal repeats	3	11	0.6488	NA	0	0.0000	NA	NA
k127_10320	1863	No terminal repeats	3	11	0.6484	NA	0	0.4353	NA	NA
k127_227	295	No terminal repeats	1	11	0.6467	NA	0	0.0000	NA	NA
k127_8151	301	No terminal repeats	1	11	0.6422	NA	0	0.0000	NA	NA
k127_7715	792	No terminal repeats	1	11	0.6416	NA	0	0.9053	NA	NA
k127_547	1911	No terminal repeats	4	11	0.6391	NA	0	0.3416	NA	NA
k127_2150	1780	No terminal repeats	4	11	0.6389	NA	0	0.0000	NA	NA
k127_7450	307	No terminal repeats	1	11	0.6371	NA	0	0.9963	NA	NA
k127_9948	1384	No terminal repeats	2	11	0.6341	NA	0	0.0000	NA	NA
k127_8847	4771	No terminal repeats	6	11	0.6336	NA	0	1.7259	NA	NA
k127_1935	1299	No terminal repeats	3	11	0.6298	NA	0	0.5049	NA	NA
k127_3625	1408	No terminal repeats	2	11	0.6258	NA	0	0.0000	NA	NA
k127_866	324	No terminal repeats	2	11	0.6251	NA	0	0.7845	NA	NA
k127_2636	1533	No terminal repeats	2	11	0.6250	NA	0	0.0000	NA	NA
k127_7097	753	No terminal repeats	2	11	0.6231	NA	0	0.5771	NA	NA
k127_9180	1134	No terminal repeats	2	11	0.6226	NA	0	0.0000	NA	NA
k127_2838	1469	No terminal repeats	3	11	0.6166	NA	0	0.0000	NA	NA
k127_386	301	No terminal repeats	1	11	0.6163	NA	0	0.0000	NA	NA
k127_1129	272	No terminal repeats	1	11	0.6152	NA	0	1.1904	NA	NA
k127_9907	1413	No terminal repeats	2	11	0.6139	NA	0	0.0000	NA	NA
k127_1096	252	No terminal repeats	1	11	0.6125	NA	0	0.6929	NA	NA
k127_4188	1638	No terminal repeats	3	11	0.6111	NA	0	0.0000	NA	NA
k127_1328	659	No terminal repeats	1	11	0.6103	NA	0	0.5286	NA	NA
k127_3413	439	No terminal repeats	1	11	0.6098	NA	0	0.0000	NA	NA
k127_136	334	No terminal repeats	2	11	0.6096	NA	0	0.6835	NA	NA
k127_4175	1151	No terminal repeats	3	11	0.6070	NA	0	0.3775	NA	NA
k127_6785	8819	No terminal repeats	9	11	0.6069	NA	0	1.7007	NA	NA
k127_7561	1770	No terminal repeats	2	11	0.6053	NA	0	0.3344	NA	NA
k127_10598	473	No terminal repeats	1	11	0.6048	NA	0	0.6518	NA	NA
k127_10994	300	No terminal repeats	1	11	0.6039	NA	0	0.0000	NA	NA
k127_9173	2264	No terminal repeats	3	11	0.6028	NA	0	0.7793	NA	NA
k127_9825	300	No terminal repeats	1	11	0.6017	NA	0	0.0000	NA	NA
k127_8628	3104	No terminal repeats	4	11	0.6016	NA	0	0.1702	NA	NA
k127_5095	1138	No terminal repeats	2	11	0.5999	NA	0	0.0000	NA	NA
k127_4065	1764	No terminal repeats	2	11	0.5985	NA	0	0.0000	NA	NA
k127_10904	4737	No terminal repeats	4	11	0.5956	NA	0	1.4155	NA	NA
k127_9103	4051	No terminal repeats	5	11	0.5945	NA	0	0.8330	NA	NA
k127_11141	243	No terminal repeats	1	11	0.5911	NA	1	0.9935	T_virB9	NA
k127_6286	228	No terminal repeats	1	11	0.5902	NA	0	0.7035	NA	NA
k127_1380	1471	No terminal repeats	3	11	0.5898	NA	0	0.0000	NA	NA
k127_883	687	No terminal repeats	2	11	0.5884	NA	0	0.7661	NA	NA
k127_8280	1010	No terminal repeats	2	11	0.5853	NA	0	0.0000	NA	NA
k127_6666	298	No terminal repeats	2	11	0.5851	NA	0	0.0000	NA	NA
k127_8480	958	No terminal repeats	2	11	0.5846	NA	0	0.0000	NA	NA
k127_6625	3483	No terminal repeats	3	11	0.5844	NA	0	1.2345	NA	NA
k127_5998	1723	No terminal repeats	2	11	0.5842	NA	0	0.0000	NA	NA
k127_7279	390	No terminal repeats	1	11	0.5841	NA	0	0.8044	NA	NA
k127_2313	1186	No terminal repeats	2	11	0.5796	NA	0	0.0000	NA	NA
k127_10326	4914	No terminal repeats	4	11	0.5786	NA	0	1.7837	NA	NA
k127_10562	311	No terminal repeats	1	11	0.5786	NA	0	0.7338	NA	NA
k127_9459	1073	No terminal repeats	2	11	0.5768	NA	0	0.0000	NA	NA
k127_858	2399	No terminal repeats	4	11	0.5741	NA	0	0.6913	NA	NA
k127_6752	1223	No terminal repeats	2	11	0.5725	NA	0	0.0000	NA	NA
k127_2605	274	No terminal repeats	1	11	0.5716	NA	0	0.7787	NA	NA
k127_1066	236	No terminal repeats	1	11	0.5707	NA	0	0.9241	NA	NA
k127_8458	2037	No terminal repeats	3	11	0.5689	NA	0	0.2610	NA	NA
k127_10170	258	No terminal repeats	1	11	0.5688	NA	0	0.2217	NA	NA
k127_5310	779	No terminal repeats	2	11	0.5668	NA	0	0.0000	NA	NA
k127_10613	4122	No terminal repeats	3	11	0.5664	NA	0	0.9345	NA	NA
k127_2258	1513	No terminal repeats	3	11	0.5661	NA	0	0.0000	NA	NA
k127_4562	290	No terminal repeats	1	11	0.5645	NA	0	0.9932	NA	NA
k127_4829	300	No terminal repeats	1	11	0.5629	NA	0	0.6926	NA	NA
k127_3798	2436	No terminal repeats	4	11	0.5618	NA	0	0.0000	NA	NA
k127_4863	1332	No terminal repeats	2	11	0.5612	NA	0	0.4546	NA	NA
k127_2061	341	No terminal repeats	1	11	0.5602	NA	0	0.3599	NA	NA
k127_1326	3774	No terminal repeats	4	11	0.5585	NA	0	0.0000	NA	NA
k127_4234	1463	No terminal repeats	3	11	0.5574	NA	0	0.8410	NA	NA
k127_6930	1041	No terminal repeats	1	11	0.5564	NA	0	0.8366	NA	NA
k127_8664	345	No terminal repeats	1	11	0.5550	NA	0	0.3300	NA	NA
k127_6311	2205	No terminal repeats	2	11	0.5547	NA	0	0.2301	NA	NA
k127_3811	889	No terminal repeats	1	11	0.5538	NA	0	0.0000	NA	NA
k127_9734	2862	No terminal repeats	3	11	0.5535	NA	0	0.3158	NA	NA
k127_5660	279	No terminal repeats	1	11	0.5534	NA	0	0.2892	NA	NA
k127_1804	1207	No terminal repeats	2	11	0.5524	NA	0	0.0000	NA	NA
k127_6358	1547	No terminal repeats	2	11	0.5521	NA	0	0.0000	NA	NA
k127_8429	913	No terminal repeats	2	11	0.5497	NA	0	0.0000	NA	NA
k127_9565	976	No terminal repeats	1	11	0.5493	NA	0	0.0000	NA	NA
k127_8772	331	No terminal repeats	1	11	0.5486	NA	0	1.0395	NA	NA
k127_3144	745	No terminal repeats	1	11	0.5472	NA	0	0.3596	NA	NA
k127_5841	267	No terminal repeats	1	11	0.5463	NA	0	0.5213	NA	NA
k127_11200	1583	No terminal repeats	4	11	0.5461	NA	0	0.5087	NA	NA
k127_8046	3696	No terminal repeats	4	11	0.5433	NA	0	0.0000	NA	NA
k127_9048	3458	No terminal repeats	3	11	0.5414	NA	0	0.4982	NA	NA
k127_8059	244	No terminal repeats	1	11	0.5404	NA	0	0.2888	NA	NA
k127_1683	1585	No terminal repeats	3	11	0.5359	NA	0	0.0000	NA	NA
k127_9235	2089	No terminal repeats	3	11	0.5351	NA	0	0.0000	NA	NA
k127_261	1227	No terminal repeats	2	11	0.5334	NA	0	0.0000	NA	NA
k127_10635	361	No terminal repeats	2	11	0.5326	NA	0	0.6039	NA	NA
k127_8295	1636	No terminal repeats	1	11	0.5324	NA	0	0.0000	NA	NA
k127_3817	6431	No terminal repeats	10	11	0.5307	NA	0	0.6721	NA	NA
k127_2730	351	No terminal repeats	1	11	0.5299	NA	0	0.6802	NA	NA
k127_1672	983	No terminal repeats	1	11	0.5293	NA	0	0.0000	NA	NA
k127_7253	682	No terminal repeats	2	11	0.5289	NA	0	0.4205	NA	NA
k127_1474	358	No terminal repeats	1	11	0.5281	NA	0	0.5286	NA	NA
k127_7930	770	No terminal repeats	1	11	0.5275	NA	0	0.0000	NA	NA
k127_5259	287	No terminal repeats	1	11	0.5264	NA	0	0.0000	NA	NA
k127_9932	1375	No terminal repeats	2	11	0.5241	NA	0	0.4267	NA	NA
k127_8079	2450	No terminal repeats	3	11	0.5240	NA	0	0.4390	NA	NA
k127_2478	3115	No terminal repeats	3	11	0.5239	NA	0	0.6179	NA	NA
k127_3241	1143	No terminal repeats	1	11	0.5232	NA	0	0.6179	NA	NA
k127_7682	1216	No terminal repeats	2	11	0.5222	NA	0	0.0000	NA	NA
k127_8674	3647	No terminal repeats	4	11	0.5218	NA	0	0.4967	NA	NF000272
k127_11194	295	No terminal repeats	1	11	0.5211	NA	0	0.0000	NA	NA
k127_1503	1880	No terminal repeats	4	11	0.5205	NA	0	0.4711	NA	NA
k127_545	235	No terminal repeats	1	11	0.5178	NA	0	0.3190	NA	NA
k127_7790	536	No terminal repeats	2	11	0.5162	NA	0	0.0000	NA	NA
k127_61	312	No terminal repeats	1	11	0.5138	NA	0	0.4952	NA	NA
k127_10148	1296	No terminal repeats	2	11	0.5130	NA	0	0.2163	NA	NA
k127_7707	274	No terminal repeats	1	11	0.5119	NA	0	0.3573	NA	NA
k127_9246	2950	No terminal repeats	2	11	0.5112	NA	0	0.0000	NA	NA
k127_6398	1481	No terminal repeats	2	11	0.5109	NA	0	0.0000	NA	NA
k127_7191	711	No terminal repeats	1	11	0.5107	NA	0	0.4560	NA	NA
k127_693	295	No terminal repeats	1	11	0.5102	NA	0	0.9349	NA	NA
k127_6904	371	No terminal repeats	1	11	0.5095	NA	0	0.2979	NA	NA
k127_8153	242	No terminal repeats	1	11	0.5062	NA	0	0.6906	NA	NF012147
k127_2727	3221	No terminal repeats	4	11	0.5051	NA	0	0.1502	NA	NA
k127_11047	9869	No terminal repeats	9	11	0.5045	NA	0	0.7089	NA	NA
k127_2454	1397	No terminal repeats	2	11	0.5026	NA	0	0.0000	NA	NA
k127_387	254	No terminal repeats	1	11	0.5012	NA	0	1.0474	NA	NA
k127_6243	378	No terminal repeats	1	11	0.5005	NA	0	0.0000	NA	NA
k127_11067	1874	No terminal repeats	2	11	0.5005	NA	0	0.0000	NA	NA
k127_6041	281	No terminal repeats	1	11	0.4985	NA	0	0.6858	NA	NA
k127_185	274	No terminal repeats	1	11	0.4961	NA	0	0.3825	T_virB9	NA
