seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_7105	944	No terminal repeats	1	11	0.9501	NA	0	1.0301	NA	NA
k127_6934	1869	No terminal repeats	4	11	0.9499	NA	0	2.4206	NA	NA
k127_3578	967	No terminal repeats	2	11	0.9494	NA	0	1.9095	NA	NA
k127_1982	402	No terminal repeats	2	11	0.9487	NA	0	1.7183	NA	NA
k127_4035	313	No terminal repeats	1	11	0.9470	NA	0	1.6931	NA	NA
k127_11954	833	No terminal repeats	3	11	0.9463	NA	0	1.7183	NA	NA
k127_6078	226	No terminal repeats	2	11	0.9458	NA	0	1.6597	NA	NA
k127_7973	226	No terminal repeats	1	11	0.9441	NA	0	1.5500	NA	NA
k127_1420	558	No terminal repeats	1	11	0.9439	NA	0	1.5838	NA	NA
k127_313	643	No terminal repeats	1	11	0.9430	NA	0	0.5496	NA	NA
k127_6458	350	No terminal repeats	1	11	0.9424	NA	0	1.7148	NA	NA
k127_7399	695	No terminal repeats	1	11	0.9417	NA	1	1.6000	NA	NA
k127_2480	568	No terminal repeats	3	11	0.9408	NA	0	1.7183	NA	NA
k127_9059	1075	No terminal repeats	2	11	0.9408	NA	0	1.7183	NA	NA
k127_11631	364	No terminal repeats	1	11	0.9406	NA	0	1.6931	NA	NA
k127_7034	417	No terminal repeats	1	11	0.9398	NA	0	1.6931	NA	NA
k127_11581	249	No terminal repeats	1	11	0.9396	NA	0	1.7183	NA	NA
k127_10358	897	No terminal repeats	1	11	0.9396	NA	0	1.6931	NA	NA
k127_6656	1999	No terminal repeats	2	11	0.9395	NA	0	1.3484	NA	NA
k127_4438	476	No terminal repeats	1	11	0.9372	NA	0	1.3498	NA	NA
k127_4459	314	No terminal repeats	2	11	0.9356	NA	0	1.7183	NA	NA
k127_11450	752	No terminal repeats	2	11	0.9350	NA	0	1.4504	NA	NA
k127_4799	244	No terminal repeats	1	11	0.9338	NA	0	1.7054	NA	NA
k127_9966	1290	No terminal repeats	2	11	0.9326	NA	0	1.5504	NA	NA
k127_2768	600	No terminal repeats	1	11	0.9317	NA	0	1.6931	NA	NA
k127_10917	834	No terminal repeats	2	11	0.9303	NA	0	1.2466	NA	NA
k127_4637	1476	No terminal repeats	4	11	0.9277	NA	0	1.9432	NA	NA
k127_5408	1221	No terminal repeats	3	11	0.9262	NA	0	1.7183	NA	NA
k127_7533	532	No terminal repeats	1	11	0.9251	NA	0	0.8746	NA	NA
k127_8470	327	No terminal repeats	1	11	0.9231	NA	0	1.4636	NA	NA
k127_4814	1532	No terminal repeats	1	11	0.9230	NA	0	1.4636	NA	NA
k127_1838	798	No terminal repeats	1	11	0.9222	NA	0	1.5625	NA	NA
k127_3204	419	No terminal repeats	1	11	0.9221	NA	0	0.2822	NA	NA
k127_1035	341	No terminal repeats	1	11	0.9205	NA	0	1.5166	NA	NA
k127_2721	1329	No terminal repeats	2	11	0.9204	NA	0	2.1450	NA	NA
k127_10373	1381	No terminal repeats	2	11	0.9198	NA	0	0.3698	NA	NA
k127_9451	1789	No terminal repeats	1	11	0.9196	NA	0	1.0354	NA	NA
k127_6501	869	No terminal repeats	2	11	0.9156	NA	0	1.7183	NA	NA
k127_6805	508	No terminal repeats	1	11	0.9137	NA	1	1.0515	NA	NA
k127_600	1016	No terminal repeats	2	11	0.9136	NA	0	1.2565	NA	NA
k127_5528	915	No terminal repeats	3	11	0.9136	NA	0	1.3426	NA	NA
k127_10376	281	No terminal repeats	1	11	0.9111	NA	0	1.1079	NA	NA
k127_12041	964	No terminal repeats	2	11	0.9093	NA	0	1.7042	NA	NA
k127_2570	732	No terminal repeats	1	11	0.9087	NA	0	1.0301	NA	NA
k127_1623	749	No terminal repeats	2	11	0.9074	NA	0	1.1013	NA	NA
k127_3002	237	No terminal repeats	1	11	0.9043	NA	1	1.6900	F_traV	NA
k127_10338	353	No terminal repeats	1	11	0.9017	NA	0	0.7904	NA	NA
k127_5124	724	No terminal repeats	1	11	0.9011	NA	0	1.3498	NA	NA
k127_10531	293	No terminal repeats	1	11	0.8983	NA	0	1.3439	NA	NA
k127_744	1696	No terminal repeats	2	11	0.8849	NA	0	0.6707	NA	NA
k127_8083	496	No terminal repeats	1	11	0.8827	NA	0	1.3918	NA	NA
k127_11760	941	No terminal repeats	2	11	0.8822	NA	0	1.1707	NA	NA
k127_1085	467	No terminal repeats	1	11	0.8806	NA	0	1.2542	NA	NA
k127_8600	599	No terminal repeats	2	11	0.8785	NA	0	1.3472	NA	NA
k127_2986	445	No terminal repeats	2	11	0.8764	NA	0	1.6038	G_tfc7	NA
k127_5079	465	No terminal repeats	1	11	0.8743	NA	0	1.1904	NA	NA
k127_9564	701	No terminal repeats	2	11	0.8684	NA	0	1.5504	NA	NA
k127_2389	710	No terminal repeats	2	11	0.8640	NA	0	0.3986	NA	NA
k127_5989	2185	No terminal repeats	4	11	0.8605	NA	0	0.1622	NA	NA
k127_5609	1122	No terminal repeats	2	11	0.8586	NA	0	1.1682	NA	NA
k127_2448	575	No terminal repeats	1	11	0.8520	NA	0	1.3957	NA	NA
k127_6407	2579	No terminal repeats	4	11	0.8499	NA	0	0.1937	NA	NA
k127_2872	557	No terminal repeats	1	11	0.8452	NA	0	1.2322	NA	NA
k127_5022	574	No terminal repeats	1	11	0.8436	NA	0	0.9870	NA	NA
k127_8075	975	No terminal repeats	1	11	0.8403	NA	0	0.4378	NA	NA
k127_9922	2348	No terminal repeats	4	11	0.8375	NA	0	0.0000	NA	NA
k127_7011	646	No terminal repeats	2	11	0.8345	NA	0	1.7164	NA	NA
k127_2929	1968	No terminal repeats	3	11	0.8333	NA	0	0.3308	NA	NA
k127_2193	1203	No terminal repeats	2	11	0.8278	NA	0	0.0000	NA	NA
k127_504	602	No terminal repeats	2	11	0.8250	NA	0	0.9847	NA	NA
k127_1547	1816	No terminal repeats	5	11	0.8203	NA	0	1.6184	NA	NA
k127_3004	266	No terminal repeats	2	11	0.8178	NA	0	1.5901	NA	NA
k127_1097	666	No terminal repeats	1	11	0.8170	NA	0	1.0491	NA	NA
k127_10309	491	No terminal repeats	2	11	0.8168	NA	0	1.0577	NA	NA
k127_8798	574	No terminal repeats	1	11	0.8149	NA	0	0.8366	NA	NA
k127_2072	333	No terminal repeats	1	11	0.8115	NA	0	1.2562	NA	NA
k127_4874	333	No terminal repeats	1	11	0.8111	NA	0	0.9932	NA	NA
k127_9045	2214	No terminal repeats	5	11	0.8083	NA	0	0.0000	NA	NA
k127_915	1617	No terminal repeats	3	11	0.8069	NA	0	0.3384	NA	NA
k127_7115	2190	No terminal repeats	5	11	0.8065	NA	0	0.0000	NA	NA
k127_4010	1366	No terminal repeats	2	11	0.8054	NA	0	1.2756	NA	NA
k127_9606	603	No terminal repeats	2	11	0.8052	NA	0	1.4538	NA	NA
k127_12001	3593	No terminal repeats	6	11	0.7992	NA	0	0.8116	NA	NA
k127_5370	1415	No terminal repeats	2	11	0.7986	NA	0	0.7120	NA	NA
k127_2226	2153	No terminal repeats	3	11	0.7986	NA	0	0.0000	NA	NA
k127_2650	440	No terminal repeats	2	11	0.7959	NA	0	0.9055	NA	NA
k127_8804	825	No terminal repeats	1	11	0.7937	NA	0	0.9664	NA	NA
k127_7374	564	No terminal repeats	1	11	0.7893	NA	0	0.9239	NA	NA
k127_2386	392	No terminal repeats	1	11	0.7877	NA	0	1.2737	NA	NA
k127_10528	1060	No terminal repeats	2	11	0.7873	NA	0	1.2460	NA	NA
k127_8720	669	No terminal repeats	1	11	0.7839	NA	0	1.5788	NA	NA
k127_6824	3294	No terminal repeats	6	11	0.7837	NA	0	0.8991	NA	NA
k127_6848	902	No terminal repeats	2	11	0.7777	NA	0	1.7101	NA	NA
k127_6718	456	No terminal repeats	1	11	0.7775	NA	0	1.0206	NA	NA
k127_9111	477	No terminal repeats	1	11	0.7750	NA	0	1.2460	NA	NA
k127_8883	638	No terminal repeats	1	11	0.7730	NA	0	1.3109	NA	NA
k127_5228	402	No terminal repeats	1	11	0.7570	NA	0	0.3300	NA	NA
k127_5201	1004	No terminal repeats	1	11	0.7526	NA	0	0.0000	NA	NA
k127_8689	1147	No terminal repeats	1	11	0.7515	NA	0	0.0000	NA	NA
k127_1572	1000	No terminal repeats	2	11	0.7493	NA	0	0.7486	NA	NA
k127_370	1251	No terminal repeats	1	11	0.7410	NA	0	0.8360	NA	NA
k127_6932	520	No terminal repeats	1	11	0.7314	NA	0	0.1789	NA	NA
k127_11370	1329	No terminal repeats	2	11	0.7271	NA	0	0.4052	NA	NA
k127_4152	452	No terminal repeats	1	11	0.7271	NA	0	0.3222	NA	NA
k127_3131	338	No terminal repeats	1	11	0.7270	NA	0	1.0634	NA	NA
k127_5935	1492	No terminal repeats	3	11	0.7264	NA	0	0.5926	NA	NA
k127_1965	1786	No terminal repeats	2	11	0.7263	NA	0	0.0000	NA	NA
k127_511	1359	No terminal repeats	4	11	0.7262	NA	0	0.2822	NA	NA
k127_5617	2578	No terminal repeats	4	11	0.7261	NA	0	0.7440	NA	NA
k127_2779	774	No terminal repeats	2	11	0.7244	NA	0	1.0087	NA	NA
k127_5339	295	No terminal repeats	1	11	0.7235	NA	0	0.0000	NA	NA
k127_3863	684	No terminal repeats	2	11	0.7199	NA	0	1.1904	NA	NA
k127_4507	1259	No terminal repeats	1	11	0.7067	NA	0	0.3945	NA	NA
k127_2905	672	No terminal repeats	1	11	0.7027	NA	1	1.0670	t4cp1	NA
k127_6005	1073	No terminal repeats	2	11	0.6995	NA	0	1.3323	NA	NA
k127_10833	685	No terminal repeats	1	11	0.6987	NA	1	1.0670	t4cp1	NA
k127_11258	601	No terminal repeats	2	11	0.6972	NA	0	0.7231	NA	NA
k127_11844	1166	No terminal repeats	3	11	0.6956	NA	0	0.0000	NA	NA
k127_9420	1936	No terminal repeats	3	11	0.6924	NA	0	0.0000	NA	NA
k127_5294	1792	No terminal repeats	3	11	0.6880	NA	0	0.0000	NA	NA
k127_3493	1639	No terminal repeats	2	11	0.6866	NA	0	1.3575	NA	NA
k127_4776	575	No terminal repeats	1	11	0.6865	NA	0	1.2066	NA	NA
k127_2781	530	No terminal repeats	1	11	0.6844	NA	0	0.9789	NA	NA
k127_8961	1428	No terminal repeats	3	11	0.6829	NA	0	0.0000	NA	NA
k127_11855	382	No terminal repeats	2	11	0.6810	NA	0	0.0000	NA	NA
k127_10932	1601	No terminal repeats	4	11	0.6808	NA	0	0.0000	NA	NA
k127_593	776	No terminal repeats	2	11	0.6789	NA	0	0.3119	NA	NA
k127_4394	1328	No terminal repeats	3	11	0.6709	NA	0	0.9873	NA	NA
k127_5953	1390	No terminal repeats	3	11	0.6697	NA	0	0.5390	NA	NA
k127_10154	1102	No terminal repeats	1	11	0.6661	NA	0	0.0000	NA	NA
k127_531	1086	No terminal repeats	2	11	0.6621	NA	0	0.0000	NA	NA
k127_9588	579	No terminal repeats	1	11	0.6592	NA	0	0.7229	NA	NA
k127_1394	290	No terminal repeats	1	11	0.6566	NA	0	1.0535	NA	NA
k127_3969	975	No terminal repeats	3	11	0.6553	NA	0	0.0000	NA	NA
k127_4840	897	No terminal repeats	1	11	0.6505	NA	0	0.3276	NA	NA
k127_1345	1179	No terminal repeats	3	11	0.6483	NA	0	0.0000	NA	NA
k127_8919	2191	No terminal repeats	3	11	0.6443	NA	0	0.0000	NA	NA
k127_11329	585	No terminal repeats	1	11	0.6441	NA	0	1.0577	NA	NA
k127_2933	1949	No terminal repeats	4	11	0.6423	NA	0	0.0000	NA	NA
k127_8291	785	No terminal repeats	1	11	0.6410	NA	1	1.3109	MOBH	NA
k127_3059	1364	No terminal repeats	3	11	0.6338	NA	0	1.2940	NA	NA
k127_1400	910	No terminal repeats	2	11	0.6317	NA	0	0.0000	NA	NA
k127_8130	1210	No terminal repeats	1	11	0.6308	NA	0	1.0481	NA	NA
k127_6110	323	No terminal repeats	1	11	0.6307	NA	1	0.9935	T_virB9	NA
k127_7093	354	No terminal repeats	1	11	0.6306	NA	0	0.9927	NA	NA
k127_11757	1355	No terminal repeats	4	11	0.6296	NA	0	0.0000	NA	NA
k127_12029	1336	No terminal repeats	2	11	0.6293	NA	0	0.3077	NA	NA
k127_1691	552	No terminal repeats	1	11	0.6293	NA	0	1.0011	T_virB10	NA
k127_7778	1071	No terminal repeats	2	11	0.6284	NA	0	0.0000	NA	NA
k127_6190	1091	No terminal repeats	1	11	0.6262	NA	0	1.0302	NA	NA
k127_11412	952	No terminal repeats	3	11	0.6259	NA	0	0.5773	NA	NA
k127_5688	1611	No terminal repeats	1	11	0.6258	NA	0	0.0000	NA	NA
k127_4685	1111	No terminal repeats	2	11	0.6251	NA	0	0.0000	NA	NA
k127_1200	2086	No terminal repeats	2	11	0.6240	NA	0	0.6337	NA	NA
k127_10766	1441	No terminal repeats	2	11	0.6196	NA	0	0.0000	NA	NA
k127_2535	1746	No terminal repeats	2	11	0.6179	NA	0	1.3109	NA	NA
k127_10843	906	No terminal repeats	2	11	0.6162	NA	0	0.8176	NA	NA
k127_3798	908	No terminal repeats	3	11	0.6160	NA	0	1.3181	NA	NA
k127_11998	1093	No terminal repeats	3	11	0.6154	NA	0	0.0000	NA	NA
k127_1901	845	No terminal repeats	2	11	0.6138	NA	0	0.0000	NA	NA
k127_272	1878	No terminal repeats	3	11	0.6131	NA	0	0.9048	NA	NA
k127_9984	1048	No terminal repeats	2	11	0.6111	NA	0	1.4349	NA	NA
k127_1432	1768	No terminal repeats	2	11	0.6092	NA	0	0.0000	NA	NA
k127_10367	1229	No terminal repeats	2	11	0.6089	NA	0	0.0000	NA	NA
k127_6012	783	No terminal repeats	2	11	0.6066	NA	0	0.0000	NA	NA
k127_6119	1654	No terminal repeats	3	11	0.6055	NA	0	1.3726	NA	NA
k127_596	1292	No terminal repeats	2	11	0.6049	NA	0	0.0000	NA	NA
k127_4698	843	No terminal repeats	2	11	0.6039	NA	0	0.0000	NA	NA
k127_3563	1134	No terminal repeats	2	11	0.6022	NA	1	0.9618	NA	NA
k127_10713	1422	No terminal repeats	2	11	0.5970	NA	0	0.7719	NA	NA
k127_2690	643	No terminal repeats	1	11	0.5960	NA	0	1.3109	NA	NA
k127_11803	1474	No terminal repeats	2	11	0.5953	NA	0	0.4024	NA	NA
k127_9447	607	No terminal repeats	2	11	0.5943	NA	0	1.0535	NA	NA
k127_7109	1182	No terminal repeats	2	11	0.5928	NA	0	0.2064	NA	NA
k127_6981	829	No terminal repeats	1	11	0.5918	NA	0	0.0000	NA	NA
k127_11423	1620	No terminal repeats	2	11	0.5914	NA	0	0.0000	NA	NA
k127_11206	623	No terminal repeats	2	11	0.5911	NA	0	0.0000	NA	NA
k127_3323	883	No terminal repeats	1	11	0.5882	NA	0	0.0000	NA	NA
k127_3921	1637	No terminal repeats	2	11	0.5881	NA	0	0.3829	NA	NA
k127_485	280	No terminal repeats	1	4	0.5863	NA	0	0.0000	NA	NA
k127_5615	902	No terminal repeats	2	11	0.5843	NA	0	0.0000	NA	NA
k127_4721	1304	No terminal repeats	2	11	0.5843	NA	0	0.0000	NA	NA
k127_5130	1486	No terminal repeats	2	11	0.5826	NA	0	0.0000	NA	NA
k127_5230	968	No terminal repeats	3	11	0.5820	NA	0	0.0000	NA	NA
k127_9335	506	No terminal repeats	1	11	0.5799	NA	0	0.5286	NA	NA
k127_5418	974	No terminal repeats	3	11	0.5790	NA	0	0.0000	NA	NA
k127_8437	1215	No terminal repeats	3	11	0.5771	NA	0	0.0000	NA	NA
k127_11835	323	No terminal repeats	1	11	0.5765	NA	0	0.6641	NA	NA
k127_7091	999	No terminal repeats	2	11	0.5740	NA	0	0.0000	NA	NA
k127_8131	787	No terminal repeats	1	11	0.5729	NA	0	0.2687	NA	NA
k127_9323	786	No terminal repeats	2	11	0.5722	NA	0	0.0000	NA	NA
k127_10018	1598	No terminal repeats	3	11	0.5687	NA	0	0.0000	NA	NA
k127_1902	1003	No terminal repeats	2	11	0.5644	NA	0	0.2391	NA	NA
k127_8853	943	No terminal repeats	2	11	0.5634	NA	0	0.0000	NA	NA
k127_1740	2247	No terminal repeats	2	11	0.5629	NA	0	0.2064	NA	NA
k127_5102	999	No terminal repeats	2	11	0.5624	NA	0	0.0000	NA	NA
k127_5290	1305	No terminal repeats	3	11	0.5616	NA	0	0.0000	NA	NA
k127_7710	1850	No terminal repeats	5	11	0.5607	NA	0	0.5388	NA	NA
k127_2666	464	No terminal repeats	1	11	0.5598	NA	0	0.3596	NA	NA
k127_10586	356	No terminal repeats	1	11	0.5597	NA	0	0.7974	NA	NA
k127_2494	1343	No terminal repeats	2	11	0.5592	NA	0	0.7634	NA	NA
k127_4114	976	No terminal repeats	2	11	0.5553	NA	0	0.0000	NA	NA
k127_5330	2032	No terminal repeats	4	11	0.5539	NA	0	0.8930	NA	NA
k127_2720	597	No terminal repeats	2	11	0.5533	NA	0	0.0000	NA	NA
k127_9541	433	No terminal repeats	1	11	0.5511	NA	0	1.0474	NA	NA
k127_6670	725	No terminal repeats	1	11	0.5498	NA	0	0.6259	NA	NA
k127_3746	1290	No terminal repeats	2	11	0.5496	NA	0	0.0000	NA	NA
k127_1744	727	No terminal repeats	1	11	0.5488	NA	0	1.3109	NA	NA
k127_6911	346	No terminal repeats	1	11	0.5478	NA	0	0.8044	NA	NA
k127_11512	811	No terminal repeats	2	11	0.5435	NA	0	0.0000	NA	NA
k127_2943	387	No terminal repeats	1	11	0.5414	NA	0	0.3946	NA	NA
k127_3996	1425	No terminal repeats	1	11	0.5413	NA	0	0.8684	NA	NA
k127_4627	227	No terminal repeats	1	11	0.5412	NA	0	0.2798	NA	NA
k127_11956	1912	No terminal repeats	2	11	0.5385	NA	0	0.0000	NA	NA
k127_6560	328	No terminal repeats	1	11	0.5379	NA	0	0.6508	NA	NA
k127_5675	640	No terminal repeats	1	11	0.5376	NA	0	0.0000	NA	NA
k127_3489	800	No terminal repeats	1	11	0.5376	NA	0	0.0000	NA	NA
k127_3705	687	No terminal repeats	1	11	0.5374	NA	0	0.0000	NA	NA
k127_12047	813	No terminal repeats	2	11	0.5366	NA	0	0.0000	NA	NA
k127_1560	830	No terminal repeats	2	11	0.5364	NA	0	0.8311	NA	NA
k127_1772	983	No terminal repeats	2	11	0.5362	NA	0	0.0000	NA	NA
k127_8538	952	No terminal repeats	2	11	0.5356	NA	0	0.0000	NA	NA
k127_3796	613	No terminal repeats	2	11	0.5340	NA	0	0.0000	NA	NA
k127_3277	1051	No terminal repeats	1	11	0.5340	NA	0	0.0000	NA	NA
k127_5274	602	No terminal repeats	1	11	0.5326	NA	0	0.3137	NA	NA
k127_1919	715	No terminal repeats	2	11	0.5324	NA	0	0.3027	NA	NA
k127_2033	260	No terminal repeats	1	11	0.5318	NA	0	0.9377	NA	NA
k127_2149	969	No terminal repeats	3	11	0.5314	NA	0	0.2391	NA	NA
k127_3812	1390	No terminal repeats	2	11	0.5311	NA	0	0.0000	NA	NA
k127_8976	1326	No terminal repeats	2	11	0.5307	NA	0	0.0000	NA	NA
k127_6433	581	No terminal repeats	1	11	0.5295	NA	0	0.6906	NA	NF012147
k127_577	521	No terminal repeats	1	11	0.5292	NA	0	1.0422	NA	NA
k127_4280	432	No terminal repeats	2	11	0.5283	NA	0	0.0000	NA	NA
k127_8640	1067	No terminal repeats	2	11	0.5273	NA	0	0.0000	NA	NA
k127_11643	700	No terminal repeats	1	11	0.5234	NA	0	0.0000	NA	NA
k127_11856	227	No terminal repeats	1	11	0.5203	NA	0	0.7024	NA	NA
k127_6064	1196	No terminal repeats	2	11	0.5198	NA	0	0.0000	NA	NA
k127_8576	1178	No terminal repeats	1	11	0.5192	NA	0	0.0000	NA	NA
k127_11207	1020	No terminal repeats	2	11	0.5164	NA	0	0.0000	NA	NA
k127_8780	838	No terminal repeats	1	11	0.5163	NA	0	0.0000	NA	NA
k127_8056	1367	No terminal repeats	2	11	0.5159	NA	0	0.0000	NA	NA
k127_10375	397	No terminal repeats	1	11	0.5158	NA	0	0.2391	NA	NA
k127_5389	942	No terminal repeats	2	11	0.5146	NA	0	0.2132	NA	NA
k127_8450	610	No terminal repeats	1	11	0.5146	NA	0	0.0000	NA	NA
k127_132	1437	No terminal repeats	1	11	0.5132	NA	0	0.4353	NA	NA
k127_2289	536	No terminal repeats	1	11	0.5130	NA	0	0.0000	NA	NA
k127_3771	1088	No terminal repeats	2	11	0.5116	NA	0	0.3416	NA	NA
k127_4388	1176	No terminal repeats	2	11	0.5108	NA	0	0.2610	NA	NA
k127_10230	451	No terminal repeats	1	11	0.5103	NA	0	0.3135	NA	NA
k127_8395	549	No terminal repeats	1	11	0.5099	NA	0	0.6983	NA	NA
k127_6612	595	No terminal repeats	1	11	0.5098	NA	0	0.0000	NA	NA
k127_1358	475	No terminal repeats	1	11	0.5096	NA	0	0.0000	NA	NA
k127_9649	829	No terminal repeats	2	11	0.5094	NA	0	0.0000	NA	NA
k127_10046	663	No terminal repeats	1	11	0.5092	NA	0	0.7790	NA	NA
k127_7752	1210	No terminal repeats	2	11	0.5091	NA	0	0.0000	NA	NA
k127_990	1590	No terminal repeats	2	11	0.5085	NA	0	0.0000	NA	NA
k127_5950	1136	No terminal repeats	3	11	0.5080	NA	0	0.0000	NA	NA
k127_11147	1551	No terminal repeats	2	11	0.5079	NA	0	0.0000	NA	NA
k127_7003	1258	No terminal repeats	4	11	0.5078	NA	0	0.0000	NA	NA
k127_1785	791	No terminal repeats	2	11	0.5078	NA	0	0.0000	NA	NA
k127_9483	1066	No terminal repeats	4	11	0.5067	NA	0	0.0000	NA	NA
k127_1016	1002	No terminal repeats	2	11	0.5066	NA	0	0.0000	NA	NA
k127_8834	633	No terminal repeats	1	11	0.5057	NA	0	0.0000	NA	NA
k127_11199	634	No terminal repeats	2	11	0.5046	NA	0	0.7270	NA	NA
k127_8552	480	No terminal repeats	2	11	0.5036	NA	0	0.0000	NA	NA
k127_9057	979	No terminal repeats	2	11	0.5034	NA	0	0.2377	NA	NA
k127_570	281	No terminal repeats	1	11	0.5029	NA	0	0.0000	NA	NA
k127_2745	1002	No terminal repeats	3	11	0.5028	NA	0	0.4190	NA	NA
k127_1074	954	No terminal repeats	2	11	0.5001	NA	0	0.4437	NA	NA
k127_5212	733	No terminal repeats	2	11	0.5001	NA	0	0.0000	NA	NA
k127_10972	809	No terminal repeats	3	11	0.5000	NA	0	0.0000	NA	NA
k127_11761	712	No terminal repeats	1	11	0.4992	NA	0	0.0000	NA	NA
