seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_100177	777	No terminal repeats	2	11	0.7061	NA	0	0.0000	NA	NA
k127_65194	1635	No terminal repeats	3	11	0.7033	NA	0	0.0000	NA	NA
k127_73442	702	No terminal repeats	3	11	0.7025	NA	0	0.0000	NA	NA
k127_54628	490	No terminal repeats	2	11	0.7024	NA	0	0.0000	NA	NA
k127_75999	292	No terminal repeats	1	11	0.6972	NA	0	0.5254	NA	NA
k127_12997	1931	No terminal repeats	7	11	0.6939	NA	0	0.0000	NA	NA
k127_73476	1002	No terminal repeats	3	11	0.6904	NA	0	0.0000	NA	NA
k127_83458	1780	No terminal repeats	2	11	0.6893	NA	0	0.0000	NA	NA
k127_42943	833	No terminal repeats	3	11	0.6876	NA	0	0.0000	NA	NA
k127_63098	300	No terminal repeats	2	11	0.6846	NA	0	0.0000	NA	NA
k127_50810	485	No terminal repeats	1	11	0.6823	NA	0	0.0000	NA	NA
k127_63997	889	No terminal repeats	2	11	0.6811	NA	0	0.0000	NA	NA
k127_38036	833	No terminal repeats	2	11	0.6786	NA	0	0.0000	NA	NA
k127_63114	1330	No terminal repeats	3	11	0.6762	NA	0	0.0000	NA	NA
k127_16908	568	No terminal repeats	2	11	0.6752	NA	0	0.0000	NA	NA
k127_79559	300	No terminal repeats	2	11	0.6745	NA	0	0.7009	NA	NA
k127_50497	585	No terminal repeats	3	11	0.6736	NA	0	0.0000	NA	NA
k127_97224	862	No terminal repeats	2	11	0.6707	NA	0	0.0000	NA	NA
k127_99578	530	No terminal repeats	1	11	0.6705	NA	0	0.0000	NA	NA
k127_41626	891	No terminal repeats	2	11	0.6693	NA	0	0.0000	NA	NA
k127_36112	811	No terminal repeats	2	11	0.6648	NA	0	0.0000	NA	NA
k127_89124	991	No terminal repeats	3	11	0.6637	NA	0	0.0000	NA	NA
k127_3690	1001	No terminal repeats	3	11	0.6630	NA	0	0.0000	NA	NA
k127_39344	884	No terminal repeats	4	11	0.6571	NA	0	0.0000	NA	NA
k127_24267	472	No terminal repeats	2	11	0.6540	NA	0	0.9335	NA	NA
k127_48808	480	No terminal repeats	2	11	0.6519	NA	1	0.9769	T_virB9	NA
k127_57291	293	No terminal repeats	1	11	0.6517	NA	0	0.0000	NA	NA
k127_43754	491	No terminal repeats	1	11	0.6470	NA	0	0.0000	NA	NA
k127_55544	1223	No terminal repeats	1	11	0.6449	NA	0	0.0000	NA	NA
k127_31558	648	No terminal repeats	3	11	0.6428	NA	0	0.0000	NA	NA
k127_46609	908	No terminal repeats	2	11	0.6424	NA	0	0.0000	NA	NA
k127_43928	780	No terminal repeats	2	11	0.6419	NA	0	0.0000	NA	NA
k127_34909	301	No terminal repeats	1	11	0.6411	NA	0	0.3582	NA	NA
k127_8286	934	No terminal repeats	3	11	0.6397	NA	0	0.0000	NA	NA
k127_61862	275	No terminal repeats	1	11	0.6389	NA	0	0.0000	NA	NA
k127_19285	544	No terminal repeats	3	11	0.6384	NA	0	0.0000	NA	NA
k127_3377	1439	No terminal repeats	3	11	0.6369	NA	0	0.0000	NA	NA
k127_67846	744	No terminal repeats	1	11	0.6359	NA	0	0.0000	NA	NA
k127_88631	529	No terminal repeats	2	11	0.6324	NA	0	0.6380	NA	NA
k127_94447	857	No terminal repeats	3	11	0.6294	NA	0	0.0000	NA	NA
k127_60929	768	No terminal repeats	3	11	0.6262	NA	0	0.0000	NA	NA
k127_96996	429	No terminal repeats	2	11	0.6256	NA	0	0.0000	NA	NA
k127_83221	565	No terminal repeats	2	11	0.6253	NA	0	0.5262	NA	NA
k127_26714	300	No terminal repeats	1	11	0.6248	NA	0	0.9205	NA	NA
k127_94487	1100	No terminal repeats	3	11	0.6243	NA	0	0.0000	NA	NA
k127_57541	567	No terminal repeats	1	11	0.6240	NA	0	0.0000	NA	NA
k127_17003	570	No terminal repeats	2	11	0.6226	NA	0	0.0000	NA	NA
k127_25106	301	No terminal repeats	1	11	0.6218	NA	0	0.6477	NA	NA
k127_63885	301	No terminal repeats	2	11	0.6211	NA	0	1.0695	NA	NA
k127_41183	294	No terminal repeats	1	11	0.6186	NA	0	0.0000	NA	NA
k127_21209	763	No terminal repeats	3	11	0.6178	NA	0	0.0000	NA	NA
k127_53807	532	No terminal repeats	1	11	0.6163	NA	0	0.0000	NA	NA
k127_96883	521	No terminal repeats	2	11	0.6162	NA	0	0.0000	NA	NA
k127_49060	298	No terminal repeats	1	11	0.6161	NA	0	0.0000	NA	NA
k127_6296	769	No terminal repeats	3	11	0.6156	NA	0	0.0000	NA	NA
k127_7019	990	No terminal repeats	3	11	0.6136	NA	0	0.0000	NA	NA
k127_38263	558	No terminal repeats	2	11	0.6114	NA	0	0.0000	NA	NA
k127_81894	332	No terminal repeats	1	11	0.6105	NA	0	1.0670	NA	NF000107
k127_12336	811	No terminal repeats	2	11	0.6100	NA	0	0.0000	NA	NA
k127_41123	1285	No terminal repeats	3	11	0.6100	NA	0	0.0000	NA	NA
k127_84016	368	No terminal repeats	2	11	0.6093	NA	0	0.7031	NA	NA
k127_39303	292	No terminal repeats	1	11	0.6081	NA	0	0.0000	NA	NA
k127_53597	770	No terminal repeats	2	11	0.6076	NA	0	0.0000	NA	NA
k127_100274	1682	DTR	4	11	0.6076	NA	0	0.0000	NA	NA
k127_4106	1177	No terminal repeats	4	11	0.6068	NA	0	0.0000	NA	NA
k127_46840	299	No terminal repeats	1	11	0.6056	NA	0	0.0000	NA	NA
k127_97724	596	No terminal repeats	2	11	0.6055	NA	0	0.0000	NA	NA
k127_41995	301	No terminal repeats	1	11	0.6047	NA	0	0.0000	NA	NA
k127_25695	559	No terminal repeats	1	11	0.6018	NA	0	0.0000	NA	NA
k127_69243	298	No terminal repeats	1	11	0.5996	NA	0	0.0000	NA	NA
k127_70041	300	No terminal repeats	1	11	0.5987	NA	0	0.0000	NA	NA
k127_10321	897	No terminal repeats	2	11	0.5983	NA	0	0.0000	NA	NA
k127_46563	1029	No terminal repeats	3	11	0.5971	NA	0	0.0000	NA	NA
k127_71857	496	No terminal repeats	1	11	0.5958	NA	0	0.7902	NA	NA
k127_80461	847	No terminal repeats	3	11	0.5952	NA	0	0.0000	NA	NA
k127_71511	545	No terminal repeats	0	11	0.5951	NA	0	0.0000	NA	NA
k127_75575	380	No terminal repeats	1	11	0.5944	NA	0	0.0000	NA	NA
k127_92554	496	No terminal repeats	0	11	0.5920	NA	0	0.0000	NA	NA
k127_81842	1349	No terminal repeats	3	11	0.5918	NA	0	0.0000	NA	NA
k127_82427	294	No terminal repeats	2	11	0.5912	NA	0	0.5965	NA	NA
k127_73334	788	No terminal repeats	2	11	0.5892	NA	0	0.0000	NA	NA
k127_81005	888	No terminal repeats	2	11	0.5872	NA	0	0.0000	NA	NA
k127_74963	530	No terminal repeats	1	11	0.5866	NA	0	0.6935	NA	NA
k127_51154	291	No terminal repeats	1	11	0.5862	NA	0	0.0000	NA	NA
k127_90682	886	No terminal repeats	1	11	0.5852	NA	0	0.0000	NA	NA
k127_69284	446	No terminal repeats	1	11	0.5846	NA	0	0.0000	NA	NA
k127_40648	549	No terminal repeats	2	11	0.5836	NA	0	0.0000	NA	NA
k127_19418	299	No terminal repeats	2	11	0.5835	NA	0	0.0000	NA	NA
k127_94425	1029	No terminal repeats	3	11	0.5824	NA	0	0.0000	NA	NA
k127_80288	1759	No terminal repeats	3	11	0.5815	NA	0	0.0000	NA	NA
k127_65254	521	No terminal repeats	2	11	0.5807	NA	0	0.0000	NA	NA
k127_28523	692	No terminal repeats	3	11	0.5805	NA	0	0.0000	NA	NA
k127_76120	955	No terminal repeats	3	11	0.5792	NA	0	0.0000	NA	NA
k127_77457	478	No terminal repeats	1	11	0.5776	NA	0	0.6922	NA	NA
k127_87833	476	No terminal repeats	1	11	0.5766	NA	0	0.0000	NA	NA
k127_32175	511	No terminal repeats	1	11	0.5760	NA	0	0.0000	NA	NA
k127_64713	784	No terminal repeats	2	11	0.5753	NA	0	0.0000	NA	NA
k127_27315	471	No terminal repeats	3	11	0.5751	NA	0	0.0000	NA	NA
k127_64673	1121	No terminal repeats	3	11	0.5744	NA	0	0.0000	NA	NA
k127_6017	904	No terminal repeats	2	11	0.5739	NA	0	0.0000	NA	NA
k127_40135	565	No terminal repeats	3	11	0.5738	NA	0	0.0000	NA	NA
k127_64592	1138	No terminal repeats	3	11	0.5733	NA	0	0.0000	NA	NA
k127_58968	494	No terminal repeats	1	11	0.5728	NA	0	0.0000	NA	NA
k127_33944	975	No terminal repeats	3	11	0.5719	NA	0	0.0000	NA	NA
k127_92582	297	No terminal repeats	2	11	0.5716	NA	0	0.0000	NA	NA
k127_71513	624	No terminal repeats	1	11	0.5690	NA	0	0.0000	NA	NA
k127_40752	301	No terminal repeats	2	11	0.5690	NA	0	0.0000	NA	NA
k127_54904	297	No terminal repeats	1	11	0.5688	NA	0	0.0000	NA	NA
k127_78540	836	No terminal repeats	2	11	0.5676	NA	0	0.0000	NA	NA
k127_84404	318	No terminal repeats	1	11	0.5669	NA	0	0.7543	NA	NA
k127_93640	502	No terminal repeats	1	4	0.5649	NA	0	0.0000	NA	NA
k127_59554	1362	No terminal repeats	2	11	0.5645	NA	0	0.0000	NA	NA
k127_11688	301	No terminal repeats	1	11	0.5643	NA	0	0.3591	NA	NA
k127_70492	336	No terminal repeats	2	11	0.5631	NA	0	0.9729	NA	NA
k127_642	885	No terminal repeats	3	11	0.5627	NA	0	0.0000	NA	NA
k127_20822	358	No terminal repeats	2	11	0.5622	NA	0	0.7031	NA	NA
k127_7108	553	No terminal repeats	1	11	0.5619	NA	0	0.0000	NA	NA
k127_36552	507	No terminal repeats	2	11	0.5605	NA	0	0.7031	NA	NA
k127_67629	1014	No terminal repeats	3	11	0.5588	NA	0	0.0000	NA	NA
k127_40955	660	No terminal repeats	1	11	0.5584	NA	0	0.0000	NA	NA
k127_38987	299	No terminal repeats	1	11	0.5583	NA	0	0.0000	NA	NA
k127_38837	301	No terminal repeats	1	11	0.5576	NA	0	0.8448	NA	NA
k127_9198	309	No terminal repeats	1	11	0.5575	NA	0	0.0000	NA	NA
k127_38915	396	No terminal repeats	3	11	0.5571	NA	0	0.0000	NA	NA
k127_43930	295	No terminal repeats	1	15	0.5565	NA	0	0.0000	NA	NA
k127_63460	349	No terminal repeats	1	11	0.5561	NA	0	1.1406	NA	NA
k127_10093	1329	No terminal repeats	2	11	0.5560	NA	0	0.0000	NA	NA
k127_49713	323	No terminal repeats	1	11	0.5560	NA	0	0.5155	NA	NA
k127_27858	549	No terminal repeats	1	11	0.5541	NA	0	0.0000	NA	NA
k127_50744	876	No terminal repeats	4	11	0.5541	NA	0	0.0000	NA	NA
k127_39322	296	No terminal repeats	1	11	0.5540	NA	0	0.0000	NA	NA
k127_22198	497	No terminal repeats	1	11	0.5535	NA	0	0.0000	NA	NA
k127_20019	301	No terminal repeats	1	11	0.5533	NA	0	0.3641	NA	NA
k127_26323	514	No terminal repeats	2	11	0.5526	NA	0	0.0000	NA	NA
k127_94116	628	No terminal repeats	2	11	0.5522	NA	0	0.0000	NA	NA
k127_71918	682	No terminal repeats	2	11	0.5522	NA	0	0.0000	NA	NA
k127_82437	697	No terminal repeats	3	11	0.5508	NA	0	0.0000	NA	NA
k127_34381	824	No terminal repeats	2	11	0.5507	NA	0	0.0000	NA	NA
k127_52871	301	No terminal repeats	1	11	0.5498	NA	0	0.7756	NA	NA
k127_99615	321	No terminal repeats	1	11	0.5495	NA	0	0.7139	NA	NA
k127_41379	1180	No terminal repeats	6	11	0.5484	NA	0	0.0000	NA	NA
k127_2216	436	No terminal repeats	2	11	0.5469	NA	0	0.9851	NA	NA
k127_39271	295	No terminal repeats	1	11	0.5461	NA	0	0.0000	NA	NA
k127_16001	301	No terminal repeats	1	11	0.5451	NA	0	0.3159	NA	NA
k127_42366	570	No terminal repeats	2	11	0.5450	NA	0	0.0000	NA	NA
k127_44816	295	No terminal repeats	2	11	0.5443	NA	0	0.0000	NA	NA
k127_12388	466	No terminal repeats	2	11	0.5441	NA	0	0.0000	NA	NA
k127_43637	300	No terminal repeats	2	11	0.5439	NA	0	0.0000	NA	NA
k127_16173	314	No terminal repeats	1	11	0.5438	NA	0	0.3218	NA	NA
k127_65028	570	No terminal repeats	1	11	0.5424	NA	0	0.0000	NA	NA
k127_45083	516	No terminal repeats	2	11	0.5412	NA	0	0.0000	NA	NA
k127_63981	529	No terminal repeats	2	11	0.5383	NA	0	0.0000	NA	NA
k127_68838	549	No terminal repeats	2	11	0.5379	NA	0	0.0000	NA	NA
k127_21709	1232	No terminal repeats	3	11	0.5367	NA	0	0.0000	NA	NA
k127_33637	628	No terminal repeats	1	11	0.5363	NA	0	0.0000	NA	NA
k127_28952	301	No terminal repeats	2	11	0.5361	NA	0	0.0000	NA	NA
k127_92342	301	No terminal repeats	2	11	0.5360	NA	0	0.0000	NA	NA
k127_70027	610	No terminal repeats	3	11	0.5360	NA	0	0.0000	NA	NA
k127_46334	2131	No terminal repeats	9	11	0.5349	NA	0	0.0000	NA	NA
k127_20581	530	No terminal repeats	2	15	0.5349	NA	0	0.0000	NA	NA
k127_37412	300	No terminal repeats	1	11	0.5340	NA	0	0.0000	NA	NA
k127_71232	1381	No terminal repeats	4	11	0.5338	NA	0	0.0000	NA	NA
k127_96185	888	No terminal repeats	3	11	0.5334	NA	0	0.0000	NA	NA
k127_85003	301	No terminal repeats	1	11	0.5327	NA	0	0.0000	NA	NA
k127_3544	1011	No terminal repeats	2	11	0.5323	NA	0	0.0000	NA	NA
k127_97352	295	No terminal repeats	2	11	0.5322	NA	0	0.0000	NA	NA
k127_85049	408	No terminal repeats	2	11	0.5319	NA	0	0.0000	NA	NA
k127_34504	301	No terminal repeats	2	11	0.5318	NA	0	0.0000	NA	NA
k127_88938	514	No terminal repeats	3	11	0.5307	NA	0	0.0000	NA	NA
k127_89708	800	No terminal repeats	1	11	0.5307	NA	0	0.0000	NA	NA
k127_90238	301	No terminal repeats	1	11	0.5303	NA	0	0.0000	NA	NA
k127_77611	294	No terminal repeats	1	11	0.5299	NA	0	0.0000	NA	NA
k127_69703	712	No terminal repeats	3	11	0.5297	NA	0	0.0000	NA	NA
k127_38365	703	No terminal repeats	2	11	0.5297	NA	0	0.0000	NA	NA
k127_41730	297	No terminal repeats	2	11	0.5294	NA	0	0.0000	NA	NA
k127_93533	494	No terminal repeats	2	11	0.5283	NA	0	0.0000	NA	NA
k127_34146	715	No terminal repeats	3	11	0.5272	NA	0	0.0000	NA	NA
k127_27832	301	No terminal repeats	1	11	0.5270	NA	0	0.0000	NA	NA
k127_91005	535	No terminal repeats	3	11	0.5268	NA	0	0.0000	NA	NA
k127_26587	420	No terminal repeats	1	11	0.5262	NA	0	0.0000	NA	NA
k127_59313	1724	No terminal repeats	5	11	0.5251	NA	0	0.0000	NA	NA
k127_17405	583	No terminal repeats	1	11	0.5237	NA	0	0.0000	NA	NA
k127_20790	499	No terminal repeats	2	11	0.5235	NA	0	0.0000	NA	NA
k127_50619	227	No terminal repeats	1	11	0.5234	NA	0	0.0000	NA	NA
k127_82770	525	No terminal repeats	1	11	0.5233	NA	0	0.0000	NA	NA
k127_37288	656	No terminal repeats	2	11	0.5230	NA	0	0.0000	NA	NA
k127_19617	812	No terminal repeats	2	11	0.5230	NA	0	0.0000	NA	NA
k127_6312	1138	No terminal repeats	3	11	0.5228	NA	0	0.0000	NA	NA
k127_42018	297	No terminal repeats	1	11	0.5227	NA	0	0.0000	NA	NA
k127_76798	491	No terminal repeats	2	11	0.5225	NA	0	0.0000	NA	NA
k127_45985	790	No terminal repeats	1	11	0.5223	NA	0	0.0000	NA	NA
k127_47370	487	No terminal repeats	1	11	0.5220	NA	0	0.0000	NA	NA
k127_42634	862	No terminal repeats	3	11	0.5216	NA	0	0.0000	NA	NA
k127_49844	693	No terminal repeats	2	11	0.5194	NA	0	0.0000	NA	NA
k127_58296	535	No terminal repeats	2	11	0.5189	NA	0	0.0000	NA	NA
k127_54235	654	No terminal repeats	1	11	0.5187	NA	0	0.0000	NA	NA
k127_884	674	No terminal repeats	2	11	0.5186	NA	0	0.0000	NA	NA
k127_45765	300	No terminal repeats	1	11	0.5185	NA	0	0.0000	NA	NA
k127_45514	731	No terminal repeats	3	11	0.5180	NA	0	0.0000	NA	NA
k127_77111	301	No terminal repeats	1	11	0.5177	NA	0	0.0000	NA	NA
k127_50366	748	No terminal repeats	2	11	0.5176	NA	0	0.0000	NA	NA
k127_64965	982	No terminal repeats	2	11	0.5176	NA	0	0.0000	NA	NA
k127_74976	715	No terminal repeats	1	11	0.5176	NA	0	0.0000	NA	NA
k127_28097	284	No terminal repeats	1	11	0.5171	NA	0	0.0000	NA	NA
k127_96221	520	No terminal repeats	2	11	0.5167	NA	0	0.0000	NA	NA
k127_69659	444	No terminal repeats	1	11	0.5163	NA	0	0.0000	NA	NA
k127_22734	291	No terminal repeats	1	11	0.5161	NA	0	0.3867	NA	NA
k127_55204	401	No terminal repeats	1	11	0.5161	NA	0	0.0000	NA	NA
k127_81264	1106	No terminal repeats	3	11	0.5157	NA	0	0.0000	NA	NA
k127_74003	518	No terminal repeats	1	11	0.5156	NA	0	0.0000	NA	NA
k127_42561	292	No terminal repeats	1	11	0.5153	NA	0	0.0000	NA	NA
k127_91185	444	No terminal repeats	2	11	0.5151	NA	0	0.0000	NA	NA
k127_65420	770	No terminal repeats	2	11	0.5147	NA	0	0.0000	NA	NA
k127_41423	297	No terminal repeats	1	11	0.5141	NA	0	0.0000	NA	NA
k127_23123	633	No terminal repeats	1	11	0.5132	NA	0	0.0000	NA	NA
k127_45193	462	No terminal repeats	2	11	0.5131	NA	0	0.0000	NA	NA
k127_81888	376	No terminal repeats	1	11	0.5131	NA	0	0.0000	NA	NA
k127_93546	658	No terminal repeats	3	11	0.5131	NA	0	0.0000	NA	NA
k127_24309	470	No terminal repeats	1	11	0.5127	NA	0	0.0000	NA	NA
k127_39210	942	No terminal repeats	3	11	0.5125	NA	0	0.2568	NA	NA
k127_34417	740	No terminal repeats	3	11	0.5122	NA	0	0.0000	NA	NA
k127_59362	525	No terminal repeats	2	11	0.5116	NA	0	0.0000	NA	NA
k127_53825	965	No terminal repeats	2	11	0.5114	NA	0	0.0000	NA	NA
k127_86428	746	No terminal repeats	2	11	0.5112	NA	0	0.0000	NA	NA
k127_57804	1082	No terminal repeats	3	11	0.5111	NA	0	0.0000	NA	NA
k127_27245	601	No terminal repeats	3	11	0.5109	NA	0	0.0000	NA	NA
k127_1693	331	No terminal repeats	1	11	0.5107	NA	0	0.0000	NA	NA
k127_45689	461	No terminal repeats	2	11	0.5105	NA	0	0.1708	NA	NA
k127_52430	297	No terminal repeats	2	11	0.5104	NA	0	0.0000	NA	NA
k127_77911	294	No terminal repeats	1	11	0.5096	NA	0	0.7225	NA	NA
k127_41178	483	No terminal repeats	1	11	0.5095	NA	0	0.6442	NA	NA
k127_68590	338	No terminal repeats	1	11	0.5094	NA	0	0.0000	NA	NA
k127_89571	953	No terminal repeats	4	11	0.5094	NA	0	0.0000	NA	NA
k127_5032	300	No terminal repeats	1	11	0.5089	NA	0	0.0000	NA	NA
k127_69832	1239	No terminal repeats	3	11	0.5086	NA	0	0.0000	NA	NA
k127_77454	294	No terminal repeats	1	11	0.5086	NA	0	0.0000	NA	NA
k127_22715	583	No terminal repeats	2	11	0.5082	NA	0	0.0000	NA	NA
k127_76857	300	No terminal repeats	1	11	0.5079	NA	0	0.0000	NA	NA
k127_25561	595	No terminal repeats	2	11	0.5078	NA	0	0.0000	NA	NA
k127_34746	298	No terminal repeats	1	11	0.5077	NA	0	0.0000	NA	NA
k127_68855	760	No terminal repeats	3	11	0.5073	NA	0	0.0000	NA	NA
k127_35913	541	No terminal repeats	2	11	0.5073	NA	0	0.0000	NA	NA
k127_49480	557	No terminal repeats	2	11	0.5069	NA	0	0.0000	NA	NA
k127_46343	505	No terminal repeats	1	11	0.5064	NA	0	0.0000	NA	NA
k127_29057	841	No terminal repeats	3	11	0.5063	NA	0	0.0000	NA	NA
k127_62537	821	No terminal repeats	3	11	0.5056	NA	0	0.0000	NA	NA
k127_33798	301	No terminal repeats	1	11	0.5050	NA	0	0.9162	NA	NA
k127_73848	574	No terminal repeats	1	11	0.5039	NA	0	0.0000	NA	NA
k127_29453	301	No terminal repeats	1	11	0.5037	NA	0	0.0000	NA	NA
k127_8204	1580	No terminal repeats	2	11	0.5037	NA	0	0.0000	NA	NA
k127_55691	2869	No terminal repeats	8	11	0.5031	NA	0	0.0000	NA	NA
k127_7717	655	No terminal repeats	1	11	0.5028	NA	0	0.0000	NA	NA
k127_50080	300	No terminal repeats	1	11	0.5027	NA	0	0.0000	NA	NA
k127_63644	518	No terminal repeats	2	11	0.5025	NA	0	0.0000	NA	NA
k127_66502	548	No terminal repeats	2	11	0.5023	NA	0	0.0000	NA	NA
k127_31515	727	No terminal repeats	3	11	0.5022	NA	0	0.0000	NA	NA
k127_41486	492	No terminal repeats	2	11	0.5021	NA	0	0.0000	NA	NA
k127_95444	777	No terminal repeats	2	11	0.5020	NA	0	0.0000	NA	NA
k127_76144	299	No terminal repeats	1	11	0.5016	NA	0	0.0000	NA	NA
k127_88300	281	DTR	0	11	0.5007	NA	0	0.0000	NA	NA
k127_95063	479	No terminal repeats	1	11	0.5005	NA	0	0.0000	NA	NA
k127_39354	292	No terminal repeats	2	11	0.4993	NA	0	0.0000	NA	NA
k127_38319	723	No terminal repeats	2	11	0.4988	NA	0	0.0000	NA	NA
k127_77797	485	No terminal repeats	2	11	0.4985	NA	0	0.0000	NA	NA
k127_96141	650	No terminal repeats	1	11	0.4980	NA	0	0.0000	NA	NA
