seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_54	191	No terminal repeats	NA	1	11	0.9676	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1125	390	No terminal repeats	NA	1	11	0.9674	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1051	408	No terminal repeats	NA	1	11	0.9671	NA	0	1.7183	Unclassified
k127_3466	200	No terminal repeats	NA	1	11	0.9670	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1865	266	No terminal repeats	NA	1	11	0.9668	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2154	428	No terminal repeats	NA	1	11	0.9668	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_2503	363	No terminal repeats	NA	1	11	0.9663	NA	1	1.7183	Unclassified
k127_214	251	No terminal repeats	NA	1	11	0.9663	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_42	172	No terminal repeats	NA	1	11	0.9661	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2177	343	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_493	2069	No terminal repeats	NA	2	11	0.9658	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_1055	300	No terminal repeats	NA	1	11	0.9655	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3577	203	No terminal repeats	NA	1	11	0.9652	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_535	574	No terminal repeats	NA	1	11	0.9648	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_3026	159	No terminal repeats	NA	1	11	0.9646	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2070	2802	No terminal repeats	NA	1	11	0.9644	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2854	1031	No terminal repeats	NA	2	11	0.9643	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_3220	377	No terminal repeats	NA	1	11	0.9641	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_4275	261	No terminal repeats	NA	1	11	0.9639	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3166	452	No terminal repeats	NA	1	11	0.9635	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1089	436	No terminal repeats	NA	1	11	0.9626	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_1220	300	No terminal repeats	NA	1	11	0.9625	NA	0	1.4648	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4433	151	No terminal repeats	NA	1	11	0.9621	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_873	468	No terminal repeats	NA	1	11	0.9618	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_651	349	No terminal repeats	NA	1	11	0.9617	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4244	269	No terminal repeats	NA	1	11	0.9617	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3146	297	No terminal repeats	NA	2	11	0.9608	NA	1	1.5148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_829	267	No terminal repeats	NA	2	11	0.9603	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2336	300	No terminal repeats	NA	1	11	0.9585	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_107	237	No terminal repeats	NA	1	11	0.9584	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1223	208	No terminal repeats	NA	1	15	0.9582	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2806	301	No terminal repeats	NA	1	11	0.9581	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_410	170	No terminal repeats	NA	1	11	0.9578	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3656	388	No terminal repeats	NA	1	11	0.9574	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2199	622	No terminal repeats	NA	1	11	0.9573	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_3145	598	No terminal repeats	NA	1	11	0.9560	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_954	301	No terminal repeats	NA	1	11	0.9552	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4016	301	No terminal repeats	NA	1	11	0.9545	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Amabiliviricetes;Wolframvirales
k127_3089	501	No terminal repeats	NA	1	11	0.9543	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1129	379	No terminal repeats	NA	1	11	0.9543	NA	0	1.7183	Unclassified
k127_1359	303	No terminal repeats	NA	2	11	0.9535	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_500	350	No terminal repeats	NA	1	11	0.9533	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_3068	288	No terminal repeats	NA	1	11	0.9524	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3476	301	No terminal repeats	NA	2	11	0.9519	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2378	5030	No terminal repeats	NA	8	11	0.9519	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_3615	692	No terminal repeats	NA	1	11	0.9518	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_3308	243	No terminal repeats	NA	1	11	0.9518	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Tolucaviricetes;Tolivirales
k127_1080	300	No terminal repeats	NA	1	11	0.9515	NA	1	1.4774	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Mulpavirales
k127_1373	759	No terminal repeats	NA	1	11	0.9511	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_2400	249	No terminal repeats	NA	1	11	0.9510	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_779	496	No terminal repeats	NA	1	11	0.9495	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_908	443	No terminal repeats	NA	1	11	0.9489	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
k127_3866	546	No terminal repeats	NA	1	11	0.9485	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_3974	340	No terminal repeats	NA	1	11	0.9467	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_840	584	No terminal repeats	NA	1	11	0.9455	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_1654	1453	No terminal repeats	NA	2	11	0.9450	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_1411	316	No terminal repeats	NA	1	11	0.9437	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3876	463	No terminal repeats	NA	1	11	0.9435	NA	0	1.7183	Unclassified
k127_3714	300	No terminal repeats	NA	1	11	0.9434	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1455	335	No terminal repeats	NA	1	15	0.9430	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4121	531	No terminal repeats	NA	1	11	0.9426	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_913	506	No terminal repeats	NA	1	11	0.9422	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2513	893	No terminal repeats	NA	2	11	0.9421	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_2875	414	No terminal repeats	NA	1	11	0.9417	NA	0	1.7183	Unclassified
k127_3968	518	No terminal repeats	NA	1	11	0.9398	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_2232	1513	No terminal repeats	NA	2	11	0.9387	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_1024	477	No terminal repeats	NA	2	11	0.9382	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_3462	13586	No terminal repeats	NA	2	11	0.9382	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1284	615	No terminal repeats	NA	2	11	0.9381	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_986	342	DTR	NA	1	11	0.9371	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1137	2826	No terminal repeats	NA	3	11	0.9365	NA	1	3.1193	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3887	300	No terminal repeats	NA	1	11	0.9352	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1062	264	No terminal repeats	NA	1	11	0.9350	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2344	8599	No terminal repeats	NA	4	11	0.9349	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3236	540	No terminal repeats	NA	1	11	0.9348	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_4170	301	No terminal repeats	NA	1	11	0.9346	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2282	333	No terminal repeats	NA	2	11	0.9345	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4288	994	No terminal repeats	NA	2	11	0.9340	NA	0	2.8991	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Endornaviridae
k127_4045	292	No terminal repeats	NA	1	11	0.9339	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3568	1372	No terminal repeats	NA	2	11	0.9339	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_1952	301	No terminal repeats	NA	1	11	0.9310	NA	0	1.4992	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3464	301	No terminal repeats	NA	1	11	0.9297	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4132	398	No terminal repeats	NA	1	11	0.9256	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2601	257	No terminal repeats	NA	2	11	0.9241	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_874	301	No terminal repeats	NA	1	11	0.9235	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_2504	487	No terminal repeats	NA	2	11	0.9219	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1342	300	No terminal repeats	NA	1	11	0.9218	NA	0	1.2643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1384	297	No terminal repeats	NA	1	11	0.9192	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1458	230	No terminal repeats	NA	1	11	0.9184	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2522	155	No terminal repeats	NA	1	4	0.9180	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3199	343	No terminal repeats	NA	1	11	0.9176	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_4398	1721	No terminal repeats	NA	1	11	0.9158	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1749	284	No terminal repeats	NA	1	11	0.9152	NA	0	1.2458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_848	5039	No terminal repeats	NA	3	11	0.9124	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3390	834	No terminal repeats	NA	2	11	0.9085	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3895	467	No terminal repeats	NA	2	11	0.9078	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1032	269	No terminal repeats	NA	1	11	0.9064	NA	1	1.4062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2917	517	No terminal repeats	NA	1	11	0.9063	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_2101	239	No terminal repeats	NA	2	11	0.9057	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3463	507	No terminal repeats	NA	1	11	0.9053	NA	1	1.3224	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2751	812	No terminal repeats	NA	2	11	0.9037	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_4349	300	No terminal repeats	NA	2	11	0.9018	NA	0	1.2645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3602	301	No terminal repeats	NA	2	11	0.9015	NA	0	1.4024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2390	300	No terminal repeats	NA	1	11	0.8987	NA	0	1.5778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1505	237	No terminal repeats	NA	1	11	0.8985	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2970	233	No terminal repeats	NA	1	11	0.8977	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3306	269	No terminal repeats	NA	1	11	0.8965	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3912	301	No terminal repeats	NA	2	11	0.8962	NA	1	1.6607	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1652	320	No terminal repeats	NA	1	11	0.8952	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1161	246	No terminal repeats	NA	2	11	0.8941	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_494	382	No terminal repeats	NA	1	11	0.8937	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2159	281	No terminal repeats	NA	1	11	0.8920	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3566	923	No terminal repeats	NA	1	11	0.8919	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1618	297	No terminal repeats	NA	1	11	0.8908	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1319	247	No terminal repeats	NA	2	11	0.8897	NA	0	1.7183	Unclassified
k127_2756	242	No terminal repeats	NA	1	11	0.8895	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_96	371	No terminal repeats	NA	2	11	0.8893	NA	0	2.8991	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Endornaviridae
k127_3436	175	No terminal repeats	NA	1	11	0.8882	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4321	340	No terminal repeats	NA	1	11	0.8872	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3796	380	No terminal repeats	NA	2	11	0.8853	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2157	431	No terminal repeats	NA	1	11	0.8845	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_296	301	No terminal repeats	NA	1	11	0.8830	NA	0	1.2270	Unclassified
k127_4348	236	No terminal repeats	NA	1	11	0.8822	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_433	300	No terminal repeats	NA	1	11	0.8784	NA	1	1.2808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_404	949	No terminal repeats	NA	1	11	0.8742	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_3262	14578	No terminal repeats	NA	2	11	0.8736	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_150	232	No terminal repeats	NA	1	11	0.8734	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3444	174	No terminal repeats	NA	1	11	0.8733	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_265	233	No terminal repeats	NA	1	11	0.8686	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_407	225	No terminal repeats	NA	1	11	0.8642	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4137	226	No terminal repeats	NA	1	11	0.8639	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_920	384	No terminal repeats	NA	2	11	0.8637	NA	0	0.0000	Unclassified
k127_3929	882	No terminal repeats	NA	3	11	0.8633	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2983	300	No terminal repeats	NA	1	11	0.8630	NA	0	1.6498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3942	249	No terminal repeats	NA	2	11	0.8625	NA	0	0.0000	Unclassified
k127_1442	287	No terminal repeats	NA	1	11	0.8625	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2839	400	No terminal repeats	NA	1	11	0.8624	NA	0	1.4495	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3529	671	No terminal repeats	NA	2	11	0.8619	NA	0	1.7146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
