seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_5396	391	No terminal repeats	NA	2	11	0.9510	NA	0	2.6425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4080	301	No terminal repeats	NA	1	11	0.9498	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3176	272	No terminal repeats	NA	1	11	0.9491	NA	0	1.7183	Unclassified
k127_1820	300	No terminal repeats	NA	1	11	0.9451	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5463	235	No terminal repeats	NA	1	11	0.9448	NA	1	1.5750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4904	308	No terminal repeats	NA	1	11	0.9438	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1350	300	No terminal repeats	NA	1	11	0.9423	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_418	272	No terminal repeats	NA	1	11	0.9420	NA	0	1.3466	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3979	301	No terminal repeats	NA	1	11	0.9409	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1920	343	No terminal repeats	NA	1	11	0.9402	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_46	301	No terminal repeats	NA	1	11	0.9398	NA	0	1.7183	Unclassified
k127_5201	489	No terminal repeats	NA	1	11	0.9386	NA	0	1.3511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2650	300	No terminal repeats	NA	1	11	0.9383	NA	1	1.3916	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3400	301	No terminal repeats	NA	1	11	0.9371	NA	0	1.7183	Unclassified
k127_4757	301	No terminal repeats	NA	1	11	0.9370	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4365	433	No terminal repeats	NA	2	11	0.9355	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2744	466	No terminal repeats	NA	1	11	0.9351	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales
k127_439	299	No terminal repeats	NA	1	11	0.9347	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_403	300	No terminal repeats	NA	1	11	0.9341	NA	0	1.7158	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4536	416	No terminal repeats	NA	1	11	0.9338	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales
k127_4840	259	No terminal repeats	NA	1	11	0.9331	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2798	229	No terminal repeats	NA	1	11	0.9325	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_431	300	No terminal repeats	NA	1	11	0.9315	NA	0	1.4265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1925	282	No terminal repeats	NA	1	11	0.9301	NA	0	1.4554	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2571	282	No terminal repeats	NA	1	11	0.9293	NA	0	1.7183	Unclassified
k127_284	301	No terminal repeats	NA	1	11	0.9272	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_48	301	No terminal repeats	NA	1	11	0.9266	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3442	403	No terminal repeats	NA	1	11	0.9251	NA	0	1.4761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2849	231	No terminal repeats	NA	1	11	0.9229	NA	1	1.5750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1078	564	No terminal repeats	NA	1	11	0.9216	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_57	300	No terminal repeats	NA	1	11	0.9213	NA	0	1.4321	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_353	301	No terminal repeats	NA	1	11	0.9212	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_169	238	No terminal repeats	NA	2	11	0.9197	NA	1	2.9082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1980	398	No terminal repeats	NA	1	11	0.9196	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2287	395	No terminal repeats	NA	1	11	0.9194	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5007	301	No terminal repeats	NA	1	11	0.9180	NA	0	1.2081	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2782	251	No terminal repeats	NA	1	11	0.9150	NA	0	1.2586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1460	633	No terminal repeats	NA	2	11	0.9138	NA	0	3.4366	Unclassified
k127_607	301	No terminal repeats	NA	1	11	0.9136	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4720	278	No terminal repeats	NA	1	11	0.9134	NA	0	0.9624	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2614	301	No terminal repeats	NA	2	11	0.9121	NA	1	1.3427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2238	301	No terminal repeats	NA	2	11	0.9102	NA	0	1.3213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3742	522	No terminal repeats	NA	2	11	0.9089	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2545	494	No terminal repeats	NA	2	11	0.9087	NA	2	2.3734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2439	300	No terminal repeats	NA	1	11	0.9083	NA	0	1.4740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2005	302	No terminal repeats	NA	1	11	0.9046	NA	0	1.7170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_326	300	No terminal repeats	NA	2	11	0.9043	NA	0	1.7183	Unclassified
k127_3077	633	No terminal repeats	NA	1	11	0.9015	NA	0	1.3603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4160	355	No terminal repeats	NA	1	11	0.9003	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_347	301	No terminal repeats	NA	1	11	0.8980	NA	0	1.3443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1947	418	No terminal repeats	NA	2	11	0.8966	NA	2	3.2716	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3409	829	No terminal repeats	NA	1	11	0.8929	NA	0	1.7183	Unclassified
k127_2324	342	No terminal repeats	NA	2	11	0.8913	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2898	236	No terminal repeats	NA	1	11	0.8905	NA	1	1.3427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5468	410	No terminal repeats	NA	1	11	0.8902	NA	1	1.3247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3519	301	No terminal repeats	NA	2	11	0.8901	NA	1	1.4140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3286	301	No terminal repeats	NA	1	11	0.8862	NA	0	1.3187	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4534	330	No terminal repeats	NA	1	11	0.8852	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5133	301	No terminal repeats	NA	1	11	0.8826	NA	0	1.3949	Unclassified
k127_3937	469	No terminal repeats	NA	1	11	0.8802	NA	0	1.7183	Unclassified
k127_3345	546	No terminal repeats	NA	2	11	0.8801	NA	1	1.7183	Unclassified
k127_1826	317	No terminal repeats	NA	1	11	0.8801	NA	0	1.4041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3228	301	No terminal repeats	NA	1	11	0.8776	NA	0	1.4446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_932	421	No terminal repeats	NA	1	11	0.8759	NA	1	1.2909	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4731	373	No terminal repeats	NA	2	11	0.8745	NA	1	1.4351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1045	329	No terminal repeats	NA	1	11	0.8726	NA	0	1.2602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3365	439	No terminal repeats	NA	2	11	0.8721	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3204	350	No terminal repeats	NA	1	11	0.8721	NA	1	1.1033	Unclassified
k127_3415	301	No terminal repeats	NA	2	11	0.8694	NA	0	1.7183	Unclassified
k127_1270	301	No terminal repeats	NA	1	11	0.8683	NA	0	1.1240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_478	263	No terminal repeats	NA	1	11	0.8667	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_19	300	No terminal repeats	NA	1	11	0.8665	NA	1	1.6479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2718	934	No terminal repeats	NA	3	11	0.8648	NA	0	3.2446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2535	301	No terminal repeats	NA	2	11	0.8634	NA	1	1.7062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3143	508	No terminal repeats	NA	1	11	0.8572	NA	0	1.1083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5322	301	No terminal repeats	NA	1	11	0.8543	NA	0	1.3576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1588	299	No terminal repeats	NA	1	11	0.8532	NA	0	1.1240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2486	934	No terminal repeats	NA	1	11	0.8508	NA	1	1.4211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5071	440	No terminal repeats	NA	1	11	0.8484	NA	1	1.4825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5046	754	No terminal repeats	NA	1	11	0.8452	NA	0	1.1513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1927	301	No terminal repeats	NA	1	11	0.8423	NA	1	1.7142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2900	406	No terminal repeats	NA	1	11	0.8376	NA	0	1.2510	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3860	301	No terminal repeats	NA	1	11	0.8353	NA	0	1.4917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4051	270	No terminal repeats	NA	1	11	0.8352	NA	0	1.1565	Unclassified
k127_2458	736	No terminal repeats	NA	2	11	0.8347	NA	0	1.0620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_334	289	No terminal repeats	NA	2	11	0.8304	NA	0	0.0000	Unclassified
k127_2313	300	No terminal repeats	NA	1	11	0.8296	NA	0	1.6708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1349	300	No terminal repeats	NA	2	11	0.8250	NA	0	1.2014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_320	231	No terminal repeats	NA	1	11	0.8249	NA	1	1.4242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3773	295	No terminal repeats	NA	1	11	0.8231	NA	0	1.3445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1877	339	No terminal repeats	NA	1	11	0.8190	NA	0	0.8629	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2646	300	No terminal repeats	NA	1	11	0.8149	NA	0	1.3049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_606	285	No terminal repeats	NA	1	11	0.8134	NA	0	0.0000	Unclassified
k127_1941	301	No terminal repeats	NA	2	11	0.8112	NA	0	0.0000	Unclassified
k127_3804	301	No terminal repeats	NA	1	11	0.8036	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4469	294	No terminal repeats	NA	1	11	0.8016	NA	1	1.5068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3397	408	No terminal repeats	NA	2	11	0.8005	NA	0	1.7105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3024	324	No terminal repeats	NA	1	11	0.7998	NA	0	1.0047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3608	301	No terminal repeats	NA	1	11	0.7975	NA	0	1.3281	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1447	298	No terminal repeats	NA	1	11	0.7953	NA	0	0.7804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5223	300	No terminal repeats	NA	2	11	0.7912	NA	0	1.0848	Unclassified
k127_2962	339	No terminal repeats	NA	1	11	0.7912	NA	1	1.4343	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1248	264	No terminal repeats	NA	1	11	0.7910	NA	0	1.1239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2882	301	No terminal repeats	NA	1	11	0.7852	NA	0	1.6539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2121	550	No terminal repeats	NA	2	11	0.7826	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_572	301	No terminal repeats	NA	1	11	0.7809	NA	0	1.3281	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1104	274	No terminal repeats	NA	1	11	0.7797	NA	0	0.9326	Unclassified
k127_1835	226	No terminal repeats	NA	1	11	0.7758	NA	0	0.6850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2358	399	No terminal repeats	NA	1	11	0.7750	NA	0	0.7231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1476	299	No terminal repeats	NA	2	11	0.7737	NA	0	0.0000	Unclassified
k127_4793	435	No terminal repeats	NA	1	11	0.7708	NA	0	0.9314	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5063	301	No terminal repeats	NA	1	11	0.7702	NA	0	1.5485	Unclassified
k127_1169	331	No terminal repeats	NA	1	11	0.7688	NA	0	0.0000	Unclassified
k127_5087	452	No terminal repeats	NA	2	11	0.7658	NA	0	1.3439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_605	365	No terminal repeats	NA	1	11	0.7630	NA	0	0.0000	Unclassified
k127_632	372	No terminal repeats	NA	1	15	0.7606	NA	0	0.0000	Unclassified
k127_636	332	No terminal repeats	NA	1	11	0.7582	NA	0	0.0000	Unclassified
k127_540	279	No terminal repeats	NA	1	11	0.7580	NA	0	0.0000	Unclassified
k127_2585	246	No terminal repeats	NA	1	11	0.7564	NA	0	0.0000	Unclassified
k127_5455	292	No terminal repeats	NA	2	11	0.7547	NA	0	0.0000	Unclassified
k127_1524	294	No terminal repeats	NA	1	11	0.7535	NA	0	0.0000	Unclassified
k127_452	272	No terminal repeats	NA	1	11	0.7528	NA	0	1.4987	Unclassified
k127_981	436	No terminal repeats	NA	1	11	0.7522	NA	0	0.0000	Unclassified
k127_3092	298	No terminal repeats	NA	1	11	0.7513	NA	0	0.0000	Unclassified
k127_4478	299	No terminal repeats	NA	1	11	0.7504	NA	1	1.4974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5033	277	No terminal repeats	NA	1	11	0.7480	NA	0	0.0000	Unclassified
k127_3638	381	No terminal repeats	NA	1	11	0.7456	NA	0	0.0000	Unclassified
k127_267	401	No terminal repeats	NA	1	11	0.7451	NA	0	0.0000	Unclassified
k127_4154	283	No terminal repeats	NA	1	11	0.7428	NA	0	0.0000	Unclassified
k127_5123	346	No terminal repeats	NA	1	11	0.7421	NA	0	0.0000	Unclassified
k127_5120	600	No terminal repeats	NA	3	11	0.7402	NA	0	1.2014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5166	301	No terminal repeats	NA	1	4	0.7400	NA	0	0.0000	Unclassified
k127_3755	264	No terminal repeats	NA	1	11	0.7396	NA	0	1.4130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_786	374	No terminal repeats	NA	1	11	0.7394	NA	0	0.0000	Unclassified
k127_5294	259	No terminal repeats	NA	1	11	0.7392	NA	0	0.0000	Unclassified
k127_5055	290	No terminal repeats	NA	1	11	0.7390	NA	0	0.0000	Unclassified
k127_2669	286	No terminal repeats	NA	1	11	0.7383	NA	0	0.0000	Unclassified
k127_3667	301	No terminal repeats	NA	1	11	0.7364	NA	0	0.0000	Unclassified
k127_4009	302	No terminal repeats	NA	2	11	0.7350	NA	0	0.0000	Unclassified
k127_539	228	No terminal repeats	NA	1	11	0.7336	NA	0	1.4839	Unclassified
k127_4132	321	No terminal repeats	NA	1	11	0.7323	NA	0	0.0000	Unclassified
k127_5340	229	No terminal repeats	NA	1	11	0.7319	NA	0	0.0000	Unclassified
k127_422	252	No terminal repeats	NA	2	11	0.7318	NA	0	0.9329	Unclassified
k127_4854	300	No terminal repeats	NA	1	11	0.7313	NA	0	0.0000	Unclassified
k127_2662	301	No terminal repeats	NA	1	11	0.7312	NA	0	0.0000	Unclassified
k127_2087	823	No terminal repeats	NA	3	11	0.7303	NA	0	1.4264	Unclassified
k127_4527	301	No terminal repeats	NA	1	11	0.7296	NA	0	0.0000	Unclassified
k127_2661	307	No terminal repeats	NA	1	11	0.7283	NA	0	0.0000	Unclassified
k127_2637	300	No terminal repeats	NA	1	11	0.7277	NA	0	1.7114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3181	506	No terminal repeats	NA	1	11	0.7266	NA	0	0.0000	Unclassified
k127_120	228	No terminal repeats	NA	1	11	0.7264	NA	0	0.0000	Unclassified
k127_1161	333	No terminal repeats	NA	1	11	0.7261	NA	0	0.0000	Unclassified
k127_65	242	No terminal repeats	NA	1	11	0.7253	NA	0	0.0000	Unclassified
k127_3710	286	No terminal repeats	NA	1	11	0.7248	NA	0	0.0000	Unclassified
k127_1866	301	No terminal repeats	NA	1	11	0.7247	NA	0	1.3597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_565	300	No terminal repeats	NA	2	11	0.7247	NA	0	1.1814	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4371	368	No terminal repeats	NA	1	11	0.7247	NA	0	0.0000	Unclassified
k127_382	295	No terminal repeats	NA	1	15	0.7236	NA	0	0.0000	Unclassified
k127_4955	255	No terminal repeats	NA	1	11	0.7234	NA	0	0.0000	Unclassified
k127_4032	297	No terminal repeats	NA	2	11	0.7215	NA	0	0.0000	Unclassified
k127_336	285	No terminal repeats	NA	1	11	0.7208	NA	0	0.0000	Unclassified
k127_579	299	No terminal repeats	NA	2	11	0.7204	NA	0	0.0000	Unclassified
k127_2577	299	No terminal repeats	NA	1	11	0.7204	NA	0	0.0000	Unclassified
k127_1404	300	No terminal repeats	NA	1	11	0.7192	NA	0	0.0000	Unclassified
k127_3516	301	No terminal repeats	NA	1	11	0.7191	NA	0	0.0000	Unclassified
k127_2531	301	No terminal repeats	NA	1	11	0.7179	NA	1	1.1579	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2491	300	No terminal repeats	NA	2	11	0.7174	NA	0	0.0000	Unclassified
k127_5328	297	No terminal repeats	NA	1	11	0.7148	NA	0	0.0000	Unclassified
k127_5444	301	No terminal repeats	NA	1	11	0.7138	NA	0	0.0000	Unclassified
k127_5331	297	No terminal repeats	NA	1	11	0.7121	NA	0	0.0000	Unclassified
k127_3657	301	No terminal repeats	NA	1	11	0.7113	NA	0	0.0000	Unclassified
k127_3849	253	No terminal repeats	NA	1	11	0.7106	NA	0	0.0000	Unclassified
k127_4219	296	No terminal repeats	NA	1	4	0.7101	NA	0	0.0000	Unclassified
k127_3417	238	No terminal repeats	NA	1	11	0.7090	NA	0	0.0000	Unclassified
k127_3656	266	No terminal repeats	NA	1	11	0.7083	NA	0	0.6850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4530	301	No terminal repeats	NA	1	11	0.7082	NA	0	0.0000	Unclassified
k127_5361	244	No terminal repeats	NA	1	11	0.7080	NA	0	0.0000	Unclassified
k127_969	237	No terminal repeats	NA	1	11	0.7078	NA	0	0.0000	Unclassified
k127_634	292	No terminal repeats	NA	1	11	0.7077	NA	0	0.0000	Unclassified
k127_2999	297	No terminal repeats	NA	1	11	0.7072	NA	0	0.0000	Unclassified
k127_4744	259	No terminal repeats	NA	1	11	0.7060	NA	0	0.0000	Unclassified
k127_235	301	No terminal repeats	NA	1	11	0.7048	NA	0	0.0000	Unclassified
k127_1881	398	No terminal repeats	NA	2	11	0.7045	NA	0	0.0000	Unclassified
k127_1289	275	No terminal repeats	NA	1	11	0.7045	NA	0	0.0000	Unclassified
k127_5004	301	No terminal repeats	NA	2	11	0.7045	NA	0	0.0000	Unclassified
k127_2642	403	No terminal repeats	NA	1	11	0.7045	NA	0	0.0000	Unclassified
k127_5488	301	No terminal repeats	NA	1	11	0.7042	NA	0	0.0000	Unclassified
k127_4629	283	No terminal repeats	NA	1	11	0.7041	NA	0	0.0000	Unclassified
k127_886	324	No terminal repeats	NA	1	11	0.7031	NA	1	1.3960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1191	649	No terminal repeats	NA	1	11	0.7028	NA	0	0.0000	Unclassified
k127_383	278	No terminal repeats	NA	1	11	0.7019	NA	0	1.2245	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2051	253	No terminal repeats	NA	1	11	0.7017	NA	0	0.0000	Unclassified
k127_3609	299	No terminal repeats	NA	1	11	0.7016	NA	0	0.0000	Unclassified
k127_3051	270	No terminal repeats	NA	1	11	0.7011	NA	0	0.0000	Unclassified
k127_316	300	No terminal repeats	NA	1	11	0.7002	NA	0	0.0000	Unclassified
k127_5399	298	No terminal repeats	NA	1	11	0.7001	NA	0	0.0000	Unclassified
k127_1662	238	No terminal repeats	NA	1	11	0.6998	NA	0	0.0000	Unclassified
k127_4379	299	No terminal repeats	NA	1	15	0.6997	NA	0	0.0000	Unclassified
k127_1262	297	No terminal repeats	NA	1	11	0.6996	NA	0	0.0000	Unclassified
k127_4089	448	No terminal repeats	NA	1	11	0.6991	NA	0	0.0000	Unclassified
k127_3812	373	No terminal repeats	NA	1	11	0.6984	NA	0	0.0000	Unclassified
k127_4942	239	No terminal repeats	NA	1	11	0.6980	NA	0	0.0000	Unclassified
k127_658	283	No terminal repeats	NA	1	11	0.6980	NA	0	0.0000	Unclassified
k127_3045	227	No terminal repeats	NA	1	11	0.6973	NA	0	0.0000	Unclassified
k127_5402	271	No terminal repeats	NA	1	4	0.6968	NA	0	0.0000	Unclassified
k127_4781	297	No terminal repeats	NA	1	11	0.6967	NA	0	0.0000	Unclassified
k127_2622	301	No terminal repeats	NA	1	15	0.6963	NA	0	0.0000	Unclassified
k127_743	265	No terminal repeats	NA	1	11	0.6957	NA	0	0.0000	Unclassified
k127_5090	337	No terminal repeats	NA	1	11	0.6954	NA	0	0.0000	Unclassified
k127_4384	274	No terminal repeats	NA	1	11	0.6952	NA	0	0.0000	Unclassified
k127_3099	311	No terminal repeats	NA	1	11	0.6951	NA	0	0.0000	Unclassified
