seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_10775	333	No terminal repeats	NA	1	11	0.9710	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2798	558	No terminal repeats	NA	1	11	0.9709	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10962	227	No terminal repeats	NA	1	11	0.9709	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2559	434	No terminal repeats	NA	1	11	0.9709	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5737	463	No terminal repeats	NA	1	11	0.9708	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_11358	239	No terminal repeats	NA	1	11	0.9708	NA	0	1.7183	Unclassified
k127_13616	294	No terminal repeats	NA	1	11	0.9708	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3277	239	No terminal repeats	NA	2	11	0.9708	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11146	251	No terminal repeats	NA	1	11	0.9706	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1785	635	No terminal repeats	NA	1	11	0.9705	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2476	251	No terminal repeats	NA	2	11	0.9705	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3414	295	No terminal repeats	NA	1	11	0.9705	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4976	240	No terminal repeats	NA	1	11	0.9704	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_12534	369	No terminal repeats	NA	1	11	0.9704	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9562	255	No terminal repeats	NA	1	11	0.9704	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2380	559	No terminal repeats	NA	1	11	0.9704	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_8439	300	No terminal repeats	NA	1	11	0.9704	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_5429	300	No terminal repeats	NA	1	11	0.9703	NA	0	1.5906	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3538	291	No terminal repeats	NA	1	11	0.9703	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8759	336	No terminal repeats	NA	1	11	0.9703	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10988	836	No terminal repeats	NA	1	11	0.9702	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7270	295	No terminal repeats	NA	1	11	0.9702	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1487	263	No terminal repeats	NA	1	11	0.9702	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11986	897	No terminal repeats	NA	2	11	0.9701	NA	1	3.1245	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5842	240	No terminal repeats	NA	2	11	0.9701	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1893	296	No terminal repeats	NA	1	11	0.9701	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3181	233	No terminal repeats	NA	1	11	0.9701	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_6828	237	No terminal repeats	NA	1	11	0.9700	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_13125	321	No terminal repeats	NA	1	11	0.9700	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_14455	253	No terminal repeats	NA	1	11	0.9700	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11731	866	No terminal repeats	NA	1	11	0.9699	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_10954	301	No terminal repeats	NA	1	11	0.9699	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_15458	300	No terminal repeats	NA	1	11	0.9699	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_12370	193	No terminal repeats	NA	1	11	0.9698	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3822	287	No terminal repeats	NA	1	11	0.9698	NA	0	1.7183	Unclassified
k127_9093	254	No terminal repeats	NA	1	11	0.9698	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8588	377	No terminal repeats	NA	1	11	0.9697	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_14920	241	No terminal repeats	NA	1	11	0.9697	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3550	253	No terminal repeats	NA	1	11	0.9697	NA	0	1.7183	Unclassified
k127_4883	371	No terminal repeats	NA	1	11	0.9697	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10883	394	No terminal repeats	NA	1	11	0.9697	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7342	351	No terminal repeats	NA	1	11	0.9697	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10580	538	No terminal repeats	NA	1	11	0.9696	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_9417	236	No terminal repeats	NA	1	11	0.9695	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3975	483	No terminal repeats	NA	1	11	0.9694	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_10654	517	No terminal repeats	NA	2	11	0.9694	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_2215	300	No terminal repeats	NA	1	11	0.9694	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_12352	427	No terminal repeats	NA	1	11	0.9693	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10218	253	No terminal repeats	NA	1	11	0.9693	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7092	236	No terminal repeats	NA	1	11	0.9693	NA	0	1.7183	Unclassified
k127_6625	775	No terminal repeats	NA	1	11	0.9693	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_14555	324	No terminal repeats	NA	1	11	0.9693	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2495	475	No terminal repeats	NA	2	11	0.9692	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2496	301	No terminal repeats	NA	1	11	0.9692	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10792	253	No terminal repeats	NA	1	11	0.9692	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_13798	361	No terminal repeats	NA	1	11	0.9692	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_9389	299	No terminal repeats	NA	1	11	0.9692	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4489	251	No terminal repeats	NA	2	11	0.9692	NA	0	3.4366	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Endornaviridae
k127_3564	3548	No terminal repeats	NA	1	11	0.9692	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_11549	387	No terminal repeats	NA	1	11	0.9691	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11467	659	No terminal repeats	NA	1	11	0.9691	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_3424	387	No terminal repeats	NA	1	11	0.9691	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9292	253	No terminal repeats	NA	1	11	0.9690	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3000	865	No terminal repeats	NA	2	11	0.9690	NA	1	3.4366	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_6379	363	No terminal repeats	NA	1	11	0.9689	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_1481	679	No terminal repeats	NA	1	11	0.9688	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4332	246	No terminal repeats	NA	1	11	0.9688	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_492	425	No terminal repeats	NA	1	11	0.9687	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_11270	301	No terminal repeats	NA	1	15	0.9687	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9271	253	No terminal repeats	NA	1	11	0.9687	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10508	152	No terminal repeats	NA	1	15	0.9687	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10856	337	No terminal repeats	NA	1	11	0.9687	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7024	244	No terminal repeats	NA	1	11	0.9686	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7569	255	No terminal repeats	NA	1	11	0.9686	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4187	233	No terminal repeats	NA	1	11	0.9685	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_631	448	No terminal repeats	NA	1	11	0.9685	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11936	233	No terminal repeats	NA	1	11	0.9683	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8375	705	No terminal repeats	NA	1	11	0.9683	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4731	317	No terminal repeats	NA	1	11	0.9683	NA	0	1.7183	Unclassified
k127_10322	435	No terminal repeats	NA	1	11	0.9683	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2455	372	No terminal repeats	NA	1	11	0.9683	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_13785	357	No terminal repeats	NA	1	11	0.9683	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7016	245	No terminal repeats	NA	1	11	0.9682	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10240	253	No terminal repeats	NA	1	11	0.9682	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9570	544	No terminal repeats	NA	2	11	0.9681	NA	1	1.7183	Viruses;Riboviria
k127_1622	550	No terminal repeats	NA	1	11	0.9681	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3242	318	No terminal repeats	NA	1	11	0.9681	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9160	307	No terminal repeats	NA	1	11	0.9680	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10116	3049	No terminal repeats	NA	3	11	0.9680	NA	0	2.9728	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4460	339	No terminal repeats	NA	1	11	0.9680	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3531	2879	No terminal repeats	NA	2	11	0.9679	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_7729	4151	No terminal repeats	NA	1	11	0.9679	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_11624	301	No terminal repeats	NA	1	11	0.9679	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7980	243	No terminal repeats	NA	1	11	0.9679	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8596	255	No terminal repeats	NA	1	11	0.9678	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5529	314	No terminal repeats	NA	1	11	0.9678	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8186	269	No terminal repeats	NA	1	11	0.9678	NA	0	1.7183	Unclassified
k127_13873	452	No terminal repeats	NA	1	11	0.9678	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_4429	254	No terminal repeats	NA	1	11	0.9677	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8913	322	No terminal repeats	NA	1	11	0.9677	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8163	473	No terminal repeats	NA	1	11	0.9677	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10068	1451	No terminal repeats	NA	2	11	0.9677	NA	0	1.7183	Unclassified
k127_8821	254	No terminal repeats	NA	1	11	0.9677	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5682	499	No terminal repeats	NA	1	11	0.9676	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_13853	298	No terminal repeats	NA	1	4	0.9676	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9684	506	No terminal repeats	NA	1	11	0.9676	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_5585	415	No terminal repeats	NA	1	11	0.9675	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_4469	248	No terminal repeats	NA	1	11	0.9673	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9559	466	No terminal repeats	NA	1	11	0.9673	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4242	325	No terminal repeats	NA	1	11	0.9673	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_13467	230	No terminal repeats	NA	1	15	0.9673	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8757	161	No terminal repeats	NA	1	4	0.9673	NA	0	1.7183	Unclassified
k127_10994	177	No terminal repeats	NA	1	11	0.9672	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_12190	299	No terminal repeats	NA	1	15	0.9672	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11831	351	No terminal repeats	NA	1	11	0.9671	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_13335	342	No terminal repeats	NA	1	11	0.9671	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7407	245	No terminal repeats	NA	1	11	0.9671	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_14130	228	No terminal repeats	NA	1	11	0.9671	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11007	8286	No terminal repeats	NA	2	11	0.9670	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4713	229	No terminal repeats	NA	1	11	0.9669	NA	0	1.7183	Unclassified
k127_13900	190	No terminal repeats	NA	1	11	0.9669	NA	0	1.7183	Unclassified
k127_14309	2806	No terminal repeats	NA	2	11	0.9668	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_11866	301	No terminal repeats	NA	1	11	0.9668	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4254	448	No terminal repeats	NA	1	11	0.9666	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4646	278	No terminal repeats	NA	1	11	0.9666	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11957	2864	No terminal repeats	NA	2	11	0.9665	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_14887	239	No terminal repeats	NA	1	11	0.9665	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9906	416	No terminal repeats	NA	1	11	0.9664	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
