seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_7086	1276	No terminal repeats	NA	1	11	0.9715	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_10284	363	No terminal repeats	NA	1	11	0.9713	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7380	495	No terminal repeats	NA	1	11	0.9713	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2189	347	No terminal repeats	NA	1	11	0.9712	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1712	363	No terminal repeats	NA	1	11	0.9710	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5867	387	No terminal repeats	NA	1	11	0.9710	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3373	301	No terminal repeats	NA	1	11	0.9709	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8202	1040	No terminal repeats	NA	1	11	0.9709	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_12152	485	No terminal repeats	NA	1	11	0.9708	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6471	301	No terminal repeats	NA	1	11	0.9707	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_2357	332	No terminal repeats	NA	1	11	0.9706	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4700	406	No terminal repeats	NA	1	11	0.9705	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_1356	481	No terminal repeats	NA	1	11	0.9705	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
k127_4558	537	No terminal repeats	NA	1	11	0.9705	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_11052	301	No terminal repeats	NA	1	11	0.9705	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6976	340	No terminal repeats	NA	1	11	0.9704	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10478	301	No terminal repeats	NA	1	11	0.9702	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_9086	379	No terminal repeats	NA	1	11	0.9702	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1354	1299	No terminal repeats	NA	2	11	0.9702	NA	2	3.2933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_11455	925	No terminal repeats	NA	1	11	0.9701	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5712	301	No terminal repeats	NA	1	11	0.9701	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10035	498	No terminal repeats	NA	1	11	0.9700	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_11905	502	No terminal repeats	NA	1	11	0.9700	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_3340	352	No terminal repeats	NA	1	11	0.9700	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_2662	372	No terminal repeats	NA	1	11	0.9699	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_3830	415	No terminal repeats	NA	1	11	0.9698	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5884	335	No terminal repeats	NA	1	11	0.9697	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9921	596	No terminal repeats	NA	1	11	0.9696	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_11951	468	No terminal repeats	NA	1	11	0.9696	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5882	405	No terminal repeats	NA	1	15	0.9696	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_11200	420	No terminal repeats	NA	1	11	0.9696	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_12055	467	No terminal repeats	NA	1	11	0.9696	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4538	561	No terminal repeats	NA	1	11	0.9695	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_12132	300	No terminal repeats	NA	1	11	0.9694	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_8939	417	No terminal repeats	NA	1	11	0.9694	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5681	646	No terminal repeats	NA	1	11	0.9694	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_3491	301	No terminal repeats	NA	1	11	0.9689	NA	0	1.7183	Unclassified
k127_8785	328	No terminal repeats	NA	1	11	0.9688	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_9009	483	No terminal repeats	NA	1	11	0.9688	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_1153	300	No terminal repeats	NA	1	11	0.9688	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10149	349	No terminal repeats	NA	1	11	0.9687	NA	1	1.7183	Viruses;Riboviria
k127_176	310	No terminal repeats	NA	1	11	0.9687	NA	0	1.7183	Viruses;Riboviria
k127_7418	365	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_8236	582	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5434	289	No terminal repeats	NA	1	11	0.9685	NA	0	1.7183	Unclassified
k127_7990	426	No terminal repeats	NA	1	11	0.9683	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_2459	522	No terminal repeats	NA	1	11	0.9681	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5559	569	No terminal repeats	NA	1	11	0.9679	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_242	380	No terminal repeats	NA	1	11	0.9678	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_9308	505	No terminal repeats	NA	2	11	0.9678	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6541	323	No terminal repeats	NA	1	11	0.9677	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7639	389	No terminal repeats	NA	1	11	0.9676	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10494	299	No terminal repeats	NA	1	11	0.9676	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1628	494	No terminal repeats	NA	1	11	0.9673	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_4702	366	No terminal repeats	NA	1	11	0.9673	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6973	350	No terminal repeats	NA	1	11	0.9672	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_4688	930	No terminal repeats	NA	3	11	0.9670	NA	0	5.1259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4676	503	No terminal repeats	NA	1	11	0.9669	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1328	724	No terminal repeats	NA	1	11	0.9668	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_10754	427	No terminal repeats	NA	1	11	0.9667	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_10690	326	No terminal repeats	NA	1	11	0.9667	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5302	359	No terminal repeats	NA	1	11	0.9667	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_453	550	No terminal repeats	NA	1	11	0.9666	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4526	442	No terminal repeats	NA	1	11	0.9664	NA	0	1.7183	Viruses;Riboviria
k127_8292	552	No terminal repeats	NA	1	11	0.9664	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7888	463	No terminal repeats	NA	1	11	0.9663	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_8120	289	No terminal repeats	NA	1	11	0.9663	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1517	279	No terminal repeats	NA	1	11	0.9662	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4852	494	No terminal repeats	NA	1	11	0.9662	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10762	411	No terminal repeats	NA	1	11	0.9660	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10273	559	No terminal repeats	NA	1	11	0.9660	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_9150	440	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales
k127_8672	495	No terminal repeats	NA	1	11	0.9658	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4492	459	No terminal repeats	NA	1	11	0.9657	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5991	298	No terminal repeats	NA	1	11	0.9656	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_6890	480	No terminal repeats	NA	1	11	0.9655	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3823	1522	No terminal repeats	NA	1	11	0.9655	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_872	322	No terminal repeats	NA	1	11	0.9653	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6597	620	No terminal repeats	NA	1	11	0.9652	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_7293	359	No terminal repeats	NA	1	11	0.9652	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_10186	286	No terminal repeats	NA	1	11	0.9652	NA	0	1.7183	Unclassified
k127_6637	998	No terminal repeats	NA	2	11	0.9650	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_8133	519	No terminal repeats	NA	1	11	0.9648	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_1041	379	No terminal repeats	NA	1	11	0.9647	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_971	301	No terminal repeats	NA	1	11	0.9646	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_10159	488	No terminal repeats	NA	1	11	0.9646	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8232	499	No terminal repeats	NA	1	11	0.9645	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5564	869	No terminal repeats	NA	1	11	0.9642	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_6268	425	No terminal repeats	NA	1	11	0.9642	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_8300	248	No terminal repeats	NA	1	11	0.9641	NA	0	1.7183	Unclassified
k127_9985	316	No terminal repeats	NA	1	11	0.9641	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5606	402	No terminal repeats	NA	1	11	0.9639	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10500	608	No terminal repeats	NA	2	11	0.9639	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2440	419	No terminal repeats	NA	1	11	0.9639	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3780	372	No terminal repeats	NA	1	11	0.9639	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6930	513	No terminal repeats	NA	1	11	0.9639	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_5850	1853	No terminal repeats	NA	4	11	0.9638	NA	0	2.8986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3354	461	No terminal repeats	NA	1	11	0.9638	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4998	301	No terminal repeats	NA	1	11	0.9637	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_6126	517	No terminal repeats	NA	1	11	0.9634	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6406	454	No terminal repeats	NA	1	11	0.9633	NA	0	1.7183	Unclassified
k127_2918	1786	No terminal repeats	NA	3	11	0.9633	NA	0	4.0003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8277	577	No terminal repeats	NA	1	11	0.9633	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_11285	301	No terminal repeats	NA	1	11	0.9632	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5500	324	No terminal repeats	NA	1	11	0.9631	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6864	484	No terminal repeats	NA	1	11	0.9631	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_9692	488	No terminal repeats	NA	1	11	0.9630	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_12091	476	No terminal repeats	NA	1	11	0.9630	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1054	301	No terminal repeats	NA	1	11	0.9629	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Amabiliviricetes;Wolframvirales
k127_2127	310	No terminal repeats	NA	1	11	0.9629	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7514	335	No terminal repeats	NA	1	11	0.9627	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6043	451	No terminal repeats	NA	2	11	0.9627	NA	0	1.7183	Unclassified
k127_2378	338	No terminal repeats	NA	1	11	0.9626	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_7482	398	No terminal repeats	NA	1	11	0.9626	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4929	384	No terminal repeats	NA	1	11	0.9622	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_11771	536	No terminal repeats	NA	1	11	0.9621	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6042	318	No terminal repeats	NA	1	11	0.9621	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_11057	301	No terminal repeats	NA	1	11	0.9621	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_11576	555	No terminal repeats	NA	1	11	0.9620	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1544	459	No terminal repeats	NA	1	11	0.9620	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4455	301	No terminal repeats	NA	1	11	0.9619	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_11656	514	No terminal repeats	NA	1	11	0.9618	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_2274	588	No terminal repeats	NA	1	11	0.9617	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5625	400	No terminal repeats	NA	1	11	0.9614	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_11654	378	No terminal repeats	NA	1	11	0.9614	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_8614	453	No terminal repeats	NA	1	11	0.9613	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4005	556	No terminal repeats	NA	1	11	0.9613	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_4569	301	No terminal repeats	NA	1	11	0.9612	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8221	332	No terminal repeats	NA	1	11	0.9612	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_11885	336	No terminal repeats	NA	1	11	0.9612	NA	0	1.7183	Viruses;Riboviria
k127_1463	227	No terminal repeats	NA	1	11	0.9611	NA	0	1.7183	Unclassified
k127_9319	527	No terminal repeats	NA	1	11	0.9611	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_6260	321	No terminal repeats	NA	1	11	0.9610	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales
k127_6942	356	No terminal repeats	NA	1	11	0.9604	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11306	368	No terminal repeats	NA	1	11	0.9604	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7496	467	No terminal repeats	NA	1	11	0.9598	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_8510	428	No terminal repeats	NA	1	11	0.9597	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4553	301	No terminal repeats	NA	1	11	0.9596	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3645	412	No terminal repeats	NA	1	11	0.9594	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_136	343	No terminal repeats	NA	1	11	0.9594	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4199	659	No terminal repeats	NA	1	11	0.9593	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4922	469	No terminal repeats	NA	1	11	0.9591	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3978	258	No terminal repeats	NA	1	11	0.9591	NA	1	1.5049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3342	525	No terminal repeats	NA	1	11	0.9587	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2094	288	No terminal repeats	NA	1	11	0.9584	NA	0	1.7183	Unclassified
k127_3060	392	No terminal repeats	NA	1	11	0.9583	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1250	786	No terminal repeats	NA	1	11	0.9582	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10008	563	No terminal repeats	NA	1	11	0.9579	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales
k127_5416	303	No terminal repeats	NA	1	11	0.9577	NA	1	1.7183	Viruses;Riboviria
k127_7716	835	No terminal repeats	NA	1	11	0.9575	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
k127_11985	334	No terminal repeats	NA	1	11	0.9574	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5034	586	No terminal repeats	NA	1	11	0.9572	NA	0	1.7183	Unclassified
k127_11990	301	No terminal repeats	NA	1	11	0.9571	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10156	303	No terminal repeats	NA	1	11	0.9570	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_5978	335	No terminal repeats	NA	1	11	0.9570	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7361	300	No terminal repeats	NA	1	11	0.9566	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2251	235	No terminal repeats	NA	1	11	0.9566	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3263	413	No terminal repeats	NA	1	11	0.9562	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5285	508	No terminal repeats	NA	1	11	0.9561	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4642	791	No terminal repeats	NA	2	11	0.9561	NA	1	3.1557	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7730	376	No terminal repeats	NA	1	11	0.9561	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
