seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_6306	330	No terminal repeats	NA	1	11	0.9715	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5727	351	No terminal repeats	NA	1	11	0.9714	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6844	290	No terminal repeats	NA	2	11	0.9713	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_820	501	No terminal repeats	NA	1	11	0.9713	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_4071	424	No terminal repeats	NA	1	11	0.9712	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_7878	454	No terminal repeats	NA	1	11	0.9710	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_8505	352	No terminal repeats	NA	1	11	0.9710	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10269	392	No terminal repeats	NA	1	11	0.9710	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1096	328	No terminal repeats	NA	1	11	0.9710	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3843	432	No terminal repeats	NA	1	11	0.9710	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10324	539	No terminal repeats	NA	1	11	0.9709	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1487	348	No terminal repeats	NA	1	11	0.9708	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7544	350	No terminal repeats	NA	1	11	0.9708	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9625	436	No terminal repeats	NA	1	11	0.9708	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3244	382	No terminal repeats	NA	1	11	0.9707	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_768	294	No terminal repeats	NA	1	15	0.9707	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4785	249	No terminal repeats	NA	1	11	0.9706	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_11060	292	No terminal repeats	NA	1	11	0.9705	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5642	337	No terminal repeats	NA	1	11	0.9704	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1024	261	No terminal repeats	NA	1	11	0.9703	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7188	518	No terminal repeats	NA	1	11	0.9703	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_9467	430	No terminal repeats	NA	1	11	0.9702	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_52	493	No terminal repeats	NA	1	11	0.9702	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_6406	277	No terminal repeats	NA	1	11	0.9702	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1413	339	No terminal repeats	NA	1	11	0.9702	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7275	304	No terminal repeats	NA	1	11	0.9701	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3499	279	No terminal repeats	NA	1	15	0.9701	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8037	329	No terminal repeats	NA	1	11	0.9700	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8435	338	No terminal repeats	NA	1	11	0.9700	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_2261	537	No terminal repeats	NA	1	11	0.9699	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1317	295	No terminal repeats	NA	1	11	0.9699	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2594	253	No terminal repeats	NA	1	11	0.9699	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9394	234	No terminal repeats	NA	1	11	0.9698	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8726	538	No terminal repeats	NA	1	11	0.9698	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_5559	421	No terminal repeats	NA	1	11	0.9698	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2267	475	No terminal repeats	NA	1	11	0.9698	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1408	332	No terminal repeats	NA	1	11	0.9697	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2034	254	No terminal repeats	NA	1	11	0.9697	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1831	2479	No terminal repeats	NA	1	11	0.9697	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2920	325	No terminal repeats	NA	1	11	0.9696	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_8327	334	No terminal repeats	NA	1	11	0.9695	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_370	459	No terminal repeats	NA	1	11	0.9695	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3125	253	No terminal repeats	NA	1	11	0.9695	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9255	337	No terminal repeats	NA	1	11	0.9694	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8351	249	No terminal repeats	NA	1	11	0.9694	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10453	423	No terminal repeats	NA	1	11	0.9694	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_4085	289	No terminal repeats	NA	1	11	0.9693	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_9732	460	No terminal repeats	NA	1	11	0.9693	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_10705	432	No terminal repeats	NA	1	11	0.9692	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10807	547	No terminal repeats	NA	1	11	0.9692	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_3968	1405	No terminal repeats	NA	1	11	0.9691	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_3716	247	No terminal repeats	NA	1	11	0.9691	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3738	301	No terminal repeats	NA	1	11	0.9690	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4605	381	No terminal repeats	NA	1	11	0.9689	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10666	297	No terminal repeats	NA	1	11	0.9688	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_291	252	No terminal repeats	NA	2	11	0.9688	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3915	291	No terminal repeats	NA	1	11	0.9687	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8172	158	No terminal repeats	NA	1	15	0.9686	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1225	302	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4690	335	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7506	377	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1357	298	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10464	351	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_4662	249	No terminal repeats	NA	1	15	0.9685	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_6805	317	No terminal repeats	NA	1	11	0.9685	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10632	728	No terminal repeats	NA	1	11	0.9684	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_8785	293	No terminal repeats	NA	1	11	0.9684	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_382	301	No terminal repeats	NA	1	11	0.9683	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2709	301	No terminal repeats	NA	1	11	0.9682	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4632	992	No terminal repeats	NA	1	11	0.9682	NA	1	1.7183	Viruses;Riboviria
k127_397	314	No terminal repeats	NA	1	11	0.9681	NA	0	1.7183	Unclassified
k127_9778	302	No terminal repeats	NA	1	11	0.9681	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3661	165	No terminal repeats	NA	1	11	0.9681	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4624	170	No terminal repeats	NA	1	11	0.9681	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1772	300	No terminal repeats	NA	1	11	0.9681	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8604	330	No terminal repeats	NA	1	11	0.9680	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_3795	298	No terminal repeats	NA	1	11	0.9680	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8670	152	No terminal repeats	NA	1	11	0.9679	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_8781	301	No terminal repeats	NA	1	11	0.9678	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7705	480	No terminal repeats	NA	1	11	0.9678	NA	0	1.7183	Unclassified
k127_4654	300	No terminal repeats	NA	1	11	0.9678	NA	0	1.4608	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3040	280	No terminal repeats	NA	1	11	0.9678	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7798	207	No terminal repeats	NA	1	11	0.9678	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4104	914	No terminal repeats	NA	1	11	0.9677	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_6913	254	No terminal repeats	NA	1	11	0.9677	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10537	441	No terminal repeats	NA	1	11	0.9673	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_9781	232	No terminal repeats	NA	1	11	0.9673	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5143	672	DTR	NA	2	11	0.9673	NA	0	3.4366	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Endornaviridae
k127_9241	284	No terminal repeats	NA	1	11	0.9672	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7394	244	No terminal repeats	NA	1	11	0.9671	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1807	340	No terminal repeats	NA	1	11	0.9671	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3247	301	No terminal repeats	NA	1	11	0.9671	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3113	226	No terminal repeats	NA	1	11	0.9670	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7288	249	No terminal repeats	NA	1	11	0.9670	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1688	301	No terminal repeats	NA	1	11	0.9670	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6276	455	No terminal repeats	NA	1	11	0.9670	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7694	447	No terminal repeats	NA	1	11	0.9668	NA	0	1.7183	Unclassified
k127_6491	423	No terminal repeats	NA	1	11	0.9668	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_9315	446	No terminal repeats	NA	1	11	0.9668	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_578	255	No terminal repeats	NA	1	11	0.9667	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2469	520	No terminal repeats	NA	1	11	0.9666	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_10105	312	No terminal repeats	NA	1	11	0.9666	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_3545	773	No terminal repeats	NA	1	11	0.9666	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_472	500	No terminal repeats	NA	1	11	0.9665	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7779	301	No terminal repeats	NA	1	11	0.9665	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_60	298	No terminal repeats	NA	1	11	0.9664	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_939	335	No terminal repeats	NA	1	11	0.9663	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10504	398	No terminal repeats	NA	1	11	0.9662	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_754	370	No terminal repeats	NA	1	11	0.9661	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_8148	376	No terminal repeats	NA	1	11	0.9661	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_6328	674	No terminal repeats	NA	1	11	0.9661	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1237	271	No terminal repeats	NA	1	11	0.9661	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_9665	297	No terminal repeats	NA	1	11	0.9661	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_10628	241	No terminal repeats	NA	1	11	0.9660	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2016	529	No terminal repeats	NA	1	11	0.9659	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_6620	1478	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4556	239	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Unclassified
k127_2202	253	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3491	155	No terminal repeats	NA	1	11	0.9658	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2875	442	No terminal repeats	NA	1	11	0.9658	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4935	231	No terminal repeats	NA	1	11	0.9657	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7114	503	No terminal repeats	NA	1	11	0.9657	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_8753	1072	No terminal repeats	NA	1	11	0.9656	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5233	275	No terminal repeats	NA	1	11	0.9656	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_7027	388	No terminal repeats	NA	1	11	0.9656	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5326	498	No terminal repeats	NA	1	11	0.9654	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4184	350	No terminal repeats	NA	1	11	0.9653	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4737	445	No terminal repeats	NA	1	11	0.9653	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_9821	505	No terminal repeats	NA	1	11	0.9653	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1333	361	No terminal repeats	NA	1	11	0.9651	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9339	364	No terminal repeats	NA	1	11	0.9649	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_8924	401	No terminal repeats	NA	1	11	0.9649	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3892	467	No terminal repeats	NA	1	15	0.9647	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_774	257	No terminal repeats	NA	1	11	0.9647	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4145	299	No terminal repeats	NA	1	11	0.9646	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_3811	398	No terminal repeats	NA	1	11	0.9646	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_9201	243	No terminal repeats	NA	2	11	0.9645	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_5463	183	No terminal repeats	NA	1	11	0.9645	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1711	173	No terminal repeats	NA	1	11	0.9645	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3151	297	No terminal repeats	NA	1	11	0.9644	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_9592	284	No terminal repeats	NA	1	11	0.9644	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2033	356	No terminal repeats	NA	1	11	0.9644	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
k127_9798	356	No terminal repeats	NA	1	11	0.9642	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales
