seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_6491	1222	No terminal repeats	NA	1	11	0.9197	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8454	300	No terminal repeats	NA	2	11	0.9195	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1950	300	No terminal repeats	NA	1	11	0.9190	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7531	495	No terminal repeats	NA	1	11	0.9184	NA	0	1.7183	Unclassified
k127_7653	1528	No terminal repeats	NA	2	11	0.9174	NA	1	2.7239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_150	836	No terminal repeats	NA	2	11	0.9173	NA	2	2.9675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2548	299	No terminal repeats	NA	1	11	0.9171	NA	0	1.4163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8491	266	No terminal repeats	NA	1	11	0.9169	NA	1	1.3442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2879	1182	No terminal repeats	NA	1	11	0.9146	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5550	301	No terminal repeats	NA	1	11	0.9143	NA	0	1.3443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2128	308	No terminal repeats	NA	2	11	0.9139	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5028	328	No terminal repeats	NA	1	11	0.9132	NA	0	1.4374	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1614	295	No terminal repeats	NA	1	11	0.9130	NA	0	1.5157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7885	300	No terminal repeats	NA	1	11	0.9119	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4568	322	No terminal repeats	NA	3	11	0.9096	NA	0	2.7587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5484	625	No terminal repeats	NA	1	11	0.9096	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_7950	1603	No terminal repeats	NA	2	11	0.9095	NA	0	3.1224	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3452	321	No terminal repeats	NA	2	11	0.9093	NA	1	3.4355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7367	300	No terminal repeats	NA	1	11	0.9087	NA	0	1.7112	Unclassified
k127_2443	386	No terminal repeats	NA	2	11	0.9077	NA	0	1.3558	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6270	855	No terminal repeats	NA	2	11	0.9073	NA	0	1.5981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2784	339	No terminal repeats	NA	1	11	0.9052	NA	0	1.2189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3265	300	No terminal repeats	NA	1	11	0.9042	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5882	361	No terminal repeats	NA	1	11	0.9036	NA	0	1.2592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_532	301	No terminal repeats	NA	1	11	0.9030	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2599	264	No terminal repeats	NA	1	11	0.9018	NA	1	1.4062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3163	689	No terminal repeats	NA	4	11	0.8965	NA	0	2.6613	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2916	848	No terminal repeats	NA	1	11	0.8900	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3388	301	No terminal repeats	NA	1	11	0.8896	NA	1	1.3462	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6751	625	No terminal repeats	NA	2	11	0.8891	NA	0	3.4019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7515	273	No terminal repeats	NA	2	11	0.8887	NA	1	1.7014	Unclassified
k127_6880	1072	No terminal repeats	NA	3	11	0.8882	NA	0	2.5885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5702	525	No terminal repeats	NA	1	11	0.8872	NA	1	1.3867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2181	666	No terminal repeats	NA	2	11	0.8856	NA	0	1.7183	Unclassified
k127_3166	416	No terminal repeats	NA	1	11	0.8842	NA	0	1.3014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6735	354	No terminal repeats	NA	1	11	0.8832	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4799	557	No terminal repeats	NA	2	11	0.8810	NA	1	1.4708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_336	269	No terminal repeats	NA	2	11	0.8737	NA	0	1.4974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4309	358	No terminal repeats	NA	1	11	0.8728	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3737	958	No terminal repeats	NA	3	11	0.8695	NA	0	2.2251	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6715	612	No terminal repeats	NA	1	11	0.8668	NA	0	1.3975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2193	539	No terminal repeats	NA	1	11	0.8649	NA	1	1.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2712	624	No terminal repeats	NA	1	11	0.8649	NA	0	1.4537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1858	1398	No terminal repeats	NA	2	11	0.8638	NA	0	3.4353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6506	350	No terminal repeats	NA	1	11	0.8622	NA	0	1.2421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8666	1140	No terminal repeats	NA	1	11	0.8608	NA	0	0.9888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2821	632	No terminal repeats	NA	1	11	0.8592	NA	1	1.2734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8357	345	No terminal repeats	NA	2	11	0.8580	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5530	437	No terminal repeats	NA	2	11	0.8550	NA	0	1.7183	Unclassified
k127_6134	300	No terminal repeats	NA	1	11	0.8550	NA	1	1.6479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6998	318	No terminal repeats	NA	1	11	0.8536	NA	0	1.0866	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4351	582	No terminal repeats	NA	1	11	0.8525	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3449	614	No terminal repeats	NA	1	11	0.8484	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7591	633	No terminal repeats	NA	2	11	0.8468	NA	0	2.3696	Unclassified
k127_5196	572	No terminal repeats	NA	1	11	0.8461	NA	1	1.2734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3506	537	No terminal repeats	NA	1	11	0.8444	NA	0	1.7183	Unclassified
k127_8247	514	No terminal repeats	NA	1	11	0.8413	NA	1	1.3084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7822	304	No terminal repeats	NA	2	11	0.8411	NA	0	1.5236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4558	393	No terminal repeats	NA	2	11	0.8394	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5831	744	No terminal repeats	NA	1	11	0.8383	NA	1	1.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1167	301	No terminal repeats	NA	1	11	0.8378	NA	0	1.6817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_968	245	No terminal repeats	NA	1	11	0.8369	NA	1	1.2684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3823	813	No terminal repeats	NA	1	11	0.8365	NA	0	1.2730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2459	1352	No terminal repeats	NA	2	11	0.8364	NA	0	1.7029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2018	1056	No terminal repeats	NA	1	11	0.8359	NA	0	1.7183	Unclassified
k127_448	395	No terminal repeats	NA	1	11	0.8351	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_241	2026	No terminal repeats	NA	3	11	0.8330	NA	2	4.8866	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1398	340	No terminal repeats	NA	1	11	0.8328	NA	1	1.3247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8226	601	No terminal repeats	NA	2	11	0.8315	NA	0	1.7183	Unclassified
k127_4784	1098	No terminal repeats	NA	2	11	0.8298	NA	0	3.2446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8582	989	No terminal repeats	NA	2	11	0.8297	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7017	2616	No terminal repeats	NA	6	11	0.8289	NA	4	5.4582	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4809	300	No terminal repeats	NA	1	11	0.8288	NA	1	1.6868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
k127_4172	662	No terminal repeats	NA	2	11	0.8271	NA	1	1.3749	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1222	262	No terminal repeats	NA	2	11	0.8218	NA	1	1.3620	Unclassified
k127_3230	397	No terminal repeats	NA	1	11	0.8218	NA	0	0.4752	Unclassified
k127_7301	1334	No terminal repeats	NA	3	11	0.8215	NA	1	3.0221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1186	475	No terminal repeats	NA	1	11	0.8211	NA	1	1.2271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4506	235	No terminal repeats	NA	1	11	0.8209	NA	1	1.6538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6809	759	No terminal repeats	NA	2	11	0.8197	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5082	1024	No terminal repeats	NA	3	11	0.8176	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7361	5247	No terminal repeats	NA	4	11	0.8171	NA	0	2.8842	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8172	504	No terminal repeats	NA	1	11	0.8169	NA	0	1.1275	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5545	192	No terminal repeats	NA	1	11	0.8151	NA	0	1.6811	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales
k127_6218	643	No terminal repeats	NA	1	11	0.8136	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_68	301	No terminal repeats	NA	1	11	0.8135	NA	0	1.7159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5977	301	No terminal repeats	NA	2	11	0.8133	NA	0	1.7042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8234	693	No terminal repeats	NA	2	11	0.8125	NA	0	1.0620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4858	3501	No terminal repeats	NA	6	11	0.8114	NA	1	3.0163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6327	1109	No terminal repeats	NA	3	11	0.8068	NA	0	1.2091	Unclassified
k127_1887	383	No terminal repeats	NA	1	11	0.8061	NA	0	1.3370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3428	251	No terminal repeats	NA	1	11	0.8042	NA	0	0.6943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5706	2448	No terminal repeats	NA	6	11	0.8008	NA	0	2.2388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8783	661	No terminal repeats	NA	1	11	0.7977	NA	0	0.0000	Unclassified
k127_7323	300	No terminal repeats	NA	2	11	0.7973	NA	0	0.0000	Unclassified
k127_2547	295	No terminal repeats	NA	1	11	0.7920	NA	0	0.0000	Unclassified
k127_5279	301	No terminal repeats	NA	1	11	0.7902	NA	0	0.0000	Unclassified
k127_347	312	No terminal repeats	NA	1	11	0.7876	NA	0	1.3727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2866	301	No terminal repeats	NA	1	11	0.7874	NA	0	1.6539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1993	484	No terminal repeats	NA	1	11	0.7865	NA	0	0.9607	Unclassified
k127_139	301	No terminal repeats	NA	1	11	0.7855	NA	0	1.1821	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2290	353	No terminal repeats	NA	1	11	0.7853	NA	1	1.2409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6867	559	No terminal repeats	NA	1	11	0.7841	NA	1	1.4689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5155	851	No terminal repeats	NA	1	11	0.7817	NA	0	1.4875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5614	301	No terminal repeats	NA	1	11	0.7752	NA	0	1.5532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2673	620	No terminal repeats	NA	2	11	0.7730	NA	0	1.7183	Unclassified
k127_271	301	No terminal repeats	NA	2	11	0.7709	NA	0	0.9821	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_835	498	No terminal repeats	NA	1	11	0.7698	NA	1	1.2734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4988	1182	No terminal repeats	NA	1	11	0.7694	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7579	444	No terminal repeats	NA	2	11	0.7691	NA	1	1.3199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7097	308	No terminal repeats	NA	1	11	0.7680	NA	0	0.0000	Unclassified
k127_7540	1131	No terminal repeats	NA	1	11	0.7669	NA	1	1.0419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_352	297	No terminal repeats	NA	1	11	0.7661	NA	0	0.0000	Unclassified
k127_8655	279	No terminal repeats	NA	1	11	0.7639	NA	0	1.6232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4576	301	No terminal repeats	NA	1	11	0.7639	NA	0	0.0000	Unclassified
k127_4004	301	No terminal repeats	NA	2	11	0.7630	NA	0	1.3119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2768	319	No terminal repeats	NA	1	11	0.7627	NA	0	0.0000	Unclassified
k127_6073	541	No terminal repeats	NA	1	11	0.7616	NA	0	0.0000	Unclassified
k127_1315	1908	No terminal repeats	NA	1	11	0.7615	NA	0	1.7183	Unclassified
k127_1488	289	No terminal repeats	NA	1	11	0.7600	NA	1	1.3218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1697	474	No terminal repeats	NA	1	11	0.7599	NA	1	1.6542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1424	301	No terminal repeats	NA	1	11	0.7596	NA	0	1.0129	Unclassified
k127_1904	458	No terminal repeats	NA	3	11	0.7595	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2494	300	No terminal repeats	NA	1	11	0.7590	NA	0	1.6569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2974	301	No terminal repeats	NA	1	11	0.7565	NA	0	0.0000	Unclassified
k127_6532	422	No terminal repeats	NA	1	11	0.7564	NA	0	0.0000	Unclassified
k127_5500	255	No terminal repeats	NA	1	11	0.7560	NA	0	0.0000	Unclassified
k127_3385	259	No terminal repeats	NA	1	11	0.7554	NA	0	0.0000	Unclassified
k127_3047	230	No terminal repeats	NA	1	11	0.7534	NA	0	0.0000	Unclassified
