seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_4620	616	No terminal repeats	NA	2	11	0.9643	NA	1	2.9913	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8772	244	No terminal repeats	NA	1	11	0.9639	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1905	360	No terminal repeats	NA	2	11	0.9638	NA	0	1.7183	Unclassified
k127_8242	391	No terminal repeats	NA	1	11	0.9637	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_8597	333	No terminal repeats	NA	1	11	0.9633	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_954	301	No terminal repeats	NA	1	11	0.9632	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_877	1104	No terminal repeats	NA	2	11	0.9630	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8096	569	No terminal repeats	NA	1	11	0.9629	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4820	454	No terminal repeats	NA	1	11	0.9627	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_8951	301	No terminal repeats	NA	1	11	0.9624	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2582	279	No terminal repeats	NA	1	11	0.9622	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8770	374	No terminal repeats	NA	1	11	0.9622	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_46	300	No terminal repeats	NA	1	11	0.9615	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_239	316	No terminal repeats	NA	1	11	0.9612	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8855	497	No terminal repeats	NA	2	11	0.9606	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5907	1440	No terminal repeats	NA	2	11	0.9603	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6456	301	No terminal repeats	NA	1	11	0.9593	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1369	275	No terminal repeats	NA	1	11	0.9584	NA	0	1.7183	Viruses;Riboviria
k127_2527	257	No terminal repeats	NA	1	11	0.9579	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1380	489	No terminal repeats	NA	1	11	0.9573	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_6811	301	No terminal repeats	NA	1	11	0.9572	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3048	249	No terminal repeats	NA	1	11	0.9548	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2175	298	No terminal repeats	NA	1	11	0.9537	NA	0	1.7183	Unclassified
k127_8858	532	No terminal repeats	NA	1	11	0.9535	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8298	483	No terminal repeats	NA	1	11	0.9529	NA	0	1.7183	Unclassified
k127_6690	407	No terminal repeats	NA	1	11	0.9525	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_7812	966	No terminal repeats	NA	2	11	0.9523	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_5311	301	No terminal repeats	NA	1	11	0.9520	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2649	267	No terminal repeats	NA	1	11	0.9517	NA	0	1.7183	Unclassified
k127_119	349	No terminal repeats	NA	1	11	0.9502	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1184	742	No terminal repeats	NA	1	11	0.9494	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_6979	385	No terminal repeats	NA	1	11	0.9494	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Howeltoviricetes;Cryppavirales
k127_8034	391	No terminal repeats	NA	1	11	0.9483	NA	0	1.5957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6859	384	No terminal repeats	NA	1	11	0.9482	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3704	894	No terminal repeats	NA	1	11	0.9480	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4529	341	No terminal repeats	NA	1	11	0.9478	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_7726	301	No terminal repeats	NA	1	11	0.9472	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_4726	556	No terminal repeats	NA	1	11	0.9466	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7839	378	No terminal repeats	NA	1	11	0.9449	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_6065	238	No terminal repeats	NA	1	11	0.9433	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5674	1055	No terminal repeats	NA	1	11	0.9427	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4581	471	No terminal repeats	NA	1	11	0.9421	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1017	470	No terminal repeats	NA	1	11	0.9421	NA	0	1.2458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7166	520	No terminal repeats	NA	1	11	0.9418	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_4928	362	No terminal repeats	NA	1	11	0.9403	NA	1	1.7183	Unclassified
k127_7419	395	No terminal repeats	NA	1	11	0.9385	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_5384	405	No terminal repeats	NA	1	11	0.9382	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_2685	526	No terminal repeats	NA	2	11	0.9380	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8815	241	No terminal repeats	NA	1	11	0.9353	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_7592	2599	No terminal repeats	NA	6	11	0.9353	NA	0	5.4697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4435	228	No terminal repeats	NA	1	11	0.9333	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6708	312	No terminal repeats	NA	1	11	0.9329	NA	0	1.4374	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3419	353	No terminal repeats	NA	1	11	0.9296	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3355	2298	No terminal repeats	NA	7	11	0.9272	NA	0	4.1940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1365	498	No terminal repeats	NA	2	11	0.9259	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2542	262	No terminal repeats	NA	1	11	0.9257	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2301	495	No terminal repeats	NA	1	11	0.9247	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_4387	1408	No terminal repeats	NA	1	11	0.9240	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7371	469	No terminal repeats	NA	1	11	0.9237	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3392	519	No terminal repeats	NA	1	11	0.9217	NA	0	1.2178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7123	1048	No terminal repeats	NA	2	11	0.9197	NA	1	3.2187	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Peduoviridae
k127_7355	417	No terminal repeats	NA	1	11	0.9196	NA	0	1.7183	Unclassified
k127_2535	227	No terminal repeats	NA	1	11	0.9193	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4274	290	No terminal repeats	NA	1	11	0.9187	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4727	1053	No terminal repeats	NA	2	11	0.9180	NA	2	3.0610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8307	1070	No terminal repeats	NA	1	11	0.9172	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5803	538	No terminal repeats	NA	1	11	0.9168	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_936	473	No terminal repeats	NA	1	11	0.9168	NA	0	1.3294	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5883	264	No terminal repeats	NA	2	11	0.9166	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5122	298	No terminal repeats	NA	1	11	0.9160	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8921	672	No terminal repeats	NA	2	11	0.9145	NA	1	1.7183	Unclassified
k127_6803	694	No terminal repeats	NA	1	11	0.9135	NA	0	1.7183	Unclassified
k127_2142	272	No terminal repeats	NA	1	11	0.9126	NA	0	1.7086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4551	551	No terminal repeats	NA	1	11	0.9112	NA	0	1.7183	Unclassified
k127_7363	300	No terminal repeats	NA	1	11	0.9105	NA	1	1.2588	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6452	346	No terminal repeats	NA	2	11	0.9079	NA	0	1.7172	Unclassified
k127_2222	427	No terminal repeats	NA	1	11	0.9049	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5098	1019	No terminal repeats	NA	1	11	0.9018	NA	0	1.0371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3323	560	No terminal repeats	NA	2	11	0.9012	NA	1	1.5750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5616	1050	No terminal repeats	NA	2	11	0.8992	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6140	700	No terminal repeats	NA	1	11	0.8985	NA	0	1.3946	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2883	465	No terminal repeats	NA	1	11	0.8978	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2554	359	No terminal repeats	NA	2	11	0.8970	NA	1	1.4708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6759	415	No terminal repeats	NA	2	11	0.8943	NA	0	1.4264	Unclassified
k127_5911	487	No terminal repeats	NA	2	11	0.8940	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_6235	257	No terminal repeats	NA	1	11	0.8937	NA	0	1.2928	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8663	383	No terminal repeats	NA	1	11	0.8925	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5177	345	No terminal repeats	NA	2	11	0.8921	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_587	495	No terminal repeats	NA	1	11	0.8899	NA	1	1.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6830	383	No terminal repeats	NA	2	11	0.8891	NA	0	1.0620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5057	424	No terminal repeats	NA	2	11	0.8886	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7234	748	No terminal repeats	NA	1	11	0.8881	NA	1	1.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7031	244	No terminal repeats	NA	1	11	0.8868	NA	0	1.7183	Unclassified
k127_6535	957	No terminal repeats	NA	2	11	0.8855	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5081	455	No terminal repeats	NA	2	11	0.8849	NA	1	1.6542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8270	439	No terminal repeats	NA	1	11	0.8849	NA	1	1.7143	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_5658	265	No terminal repeats	NA	2	11	0.8838	NA	0	1.4533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3646	413	No terminal repeats	NA	1	11	0.8806	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6950	416	No terminal repeats	NA	1	11	0.8803	NA	0	1.7183	Unclassified
k127_3211	1044	No terminal repeats	NA	2	11	0.8783	NA	0	3.3897	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1158	448	No terminal repeats	NA	2	11	0.8780	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5867	500	No terminal repeats	NA	2	11	0.8737	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8226	431	No terminal repeats	NA	1	11	0.8725	NA	1	1.1300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1676	550	No terminal repeats	NA	2	11	0.8686	NA	1	1.7014	Unclassified
k127_7572	498	No terminal repeats	NA	2	11	0.8622	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5304	996	No terminal repeats	NA	1	11	0.8620	NA	0	1.7117	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4067	580	No terminal repeats	NA	3	11	0.8600	NA	0	1.2510	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7143	386	No terminal repeats	NA	1	11	0.8599	NA	1	1.2271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1566	648	No terminal repeats	NA	2	11	0.8572	NA	0	1.5981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3139	940	No terminal repeats	NA	1	11	0.8541	NA	1	1.4211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2734	1306	No terminal repeats	NA	3	11	0.8518	NA	1	3.0221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3253	785	No terminal repeats	NA	2	11	0.8514	NA	2	2.8917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_769	840	No terminal repeats	NA	1	11	0.8507	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6314	437	No terminal repeats	NA	1	11	0.8482	NA	1	1.2916	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5716	348	No terminal repeats	NA	2	11	0.8473	NA	0	1.7183	Unclassified
k127_3998	574	No terminal repeats	NA	1	11	0.8468	NA	1	1.2734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7919	413	No terminal repeats	NA	1	11	0.8464	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3907	2738	No terminal repeats	NA	3	11	0.8462	NA	0	1.1922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_361	1290	No terminal repeats	NA	2	11	0.8442	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_912	556	No terminal repeats	NA	1	11	0.8433	NA	1	1.2734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7777	259	No terminal repeats	NA	2	11	0.8426	NA	0	0.0000	Unclassified
k127_626	948	No terminal repeats	NA	2	11	0.8422	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8628	240	No terminal repeats	NA	1	11	0.8418	NA	0	1.1083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8004	551	No terminal repeats	NA	2	11	0.8418	NA	0	2.3696	Unclassified
k127_6373	320	No terminal repeats	NA	2	11	0.8410	NA	0	0.0000	Unclassified
k127_3280	850	No terminal repeats	NA	2	11	0.8406	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_525	554	No terminal repeats	NA	1	11	0.8403	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4945	432	No terminal repeats	NA	2	11	0.8380	NA	0	1.7183	Unclassified
k127_137	455	No terminal repeats	NA	1	11	0.8368	NA	1	1.1876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3818	285	No terminal repeats	NA	1	11	0.8363	NA	0	0.9681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4724	372	No terminal repeats	NA	1	11	0.8361	NA	0	1.1275	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2146	446	No terminal repeats	NA	2	11	0.8325	NA	0	1.5388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3059	434	No terminal repeats	NA	1	11	0.8290	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4546	325	No terminal repeats	NA	2	11	0.8283	NA	0	0.0000	Unclassified
k127_6976	317	No terminal repeats	NA	2	11	0.8281	NA	0	0.0000	Unclassified
k127_8874	609	No terminal repeats	NA	2	11	0.8274	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7585	242	No terminal repeats	NA	1	11	0.8274	NA	1	1.2571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5314	682	No terminal repeats	NA	2	11	0.8257	NA	0	1.7114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8310	427	No terminal repeats	NA	1	11	0.8256	NA	1	1.2271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3767	3573	No terminal repeats	NA	4	11	0.8236	NA	0	2.8842	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8704	256	No terminal repeats	NA	1	11	0.8232	NA	0	0.7533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6548	922	No terminal repeats	NA	2	11	0.8209	NA	0	1.7170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3003	300	No terminal repeats	NA	3	11	0.8208	NA	0	0.0000	Unclassified
k127_1471	323	No terminal repeats	NA	1	11	0.8196	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7677	547	No terminal repeats	NA	1	11	0.8187	NA	0	1.3964	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8374	708	No terminal repeats	NA	2	11	0.8176	NA	1	3.3724	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1755	301	No terminal repeats	NA	2	11	0.8160	NA	0	0.0000	Unclassified
k127_4567	681	No terminal repeats	NA	1	11	0.8141	NA	0	1.3975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_6719	369	No terminal repeats	NA	1	11	0.8129	NA	1	1.3199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1679	523	No terminal repeats	NA	1	11	0.8118	NA	1	1.4062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3774	580	No terminal repeats	NA	2	11	0.8084	NA	1	1.4242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1004	301	No terminal repeats	NA	1	11	0.8056	NA	0	0.0000	Unclassified
k127_178	301	No terminal repeats	NA	1	11	0.8035	NA	0	0.0000	Unclassified
k127_2986	548	No terminal repeats	NA	1	11	0.8035	NA	1	1.3867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_7746	521	No terminal repeats	NA	1	11	0.8027	NA	0	0.0000	Unclassified
k127_3186	393	No terminal repeats	NA	2	11	0.8020	NA	0	0.0000	Unclassified
k127_8853	377	No terminal repeats	NA	1	11	0.8010	NA	0	0.9438	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
