seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_3148	328	No terminal repeats	NA	1	11	0.9713	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2114	246	No terminal repeats	NA	2	11	0.9709	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4515	301	No terminal repeats	NA	2	11	0.9707	NA	0	3.4366	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Endornaviridae
k127_2781	387	No terminal repeats	NA	2	11	0.9705	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4213	361	No terminal repeats	NA	1	11	0.9701	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_791	298	No terminal repeats	NA	1	11	0.9701	NA	0	1.7183	Unclassified
k127_904	330	No terminal repeats	NA	1	11	0.9701	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_147	451	No terminal repeats	NA	1	11	0.9699	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1981	420	No terminal repeats	NA	1	11	0.9699	NA	1	1.7183	Viruses;Riboviria
k127_1363	429	No terminal repeats	NA	1	11	0.9699	NA	0	1.4709	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4842	395	No terminal repeats	NA	1	11	0.9698	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1301	13751	No terminal repeats	NA	3	11	0.9698	NA	1	3.4366	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Endornaviridae
k127_3750	337	No terminal repeats	NA	1	11	0.9697	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1888	568	No terminal repeats	NA	1	11	0.9697	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1544	301	No terminal repeats	NA	1	11	0.9696	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4224	375	No terminal repeats	NA	1	11	0.9693	NA	0	1.7183	Unclassified
k127_1503	561	No terminal repeats	NA	1	11	0.9692	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_1798	1564	No terminal repeats	NA	1	11	0.9691	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_205	557	No terminal repeats	NA	1	11	0.9690	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2047	980	No terminal repeats	NA	1	11	0.9689	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4018	307	No terminal repeats	NA	1	11	0.9689	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3015	226	No terminal repeats	NA	1	11	0.9689	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4450	238	No terminal repeats	NA	1	11	0.9686	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_302	468	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_1083	1988	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3908	413	No terminal repeats	NA	1	11	0.9685	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_669	541	No terminal repeats	NA	1	11	0.9685	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_969	571	No terminal repeats	NA	1	11	0.9684	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2997	415	No terminal repeats	NA	1	11	0.9682	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_521	278	No terminal repeats	NA	1	11	0.9681	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_3673	206	No terminal repeats	NA	1	11	0.9680	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1681	247	No terminal repeats	NA	1	11	0.9680	NA	0	1.7183	Unclassified
k127_2861	511	No terminal repeats	NA	1	11	0.9679	NA	0	1.7183	Unclassified
k127_411	548	No terminal repeats	NA	1	11	0.9679	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_3403	253	No terminal repeats	NA	1	11	0.9678	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1089	267	No terminal repeats	NA	1	11	0.9677	NA	0	1.7183	Unclassified
k127_4701	301	No terminal repeats	NA	1	11	0.9675	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2748	230	No terminal repeats	NA	1	11	0.9674	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_745	524	No terminal repeats	NA	1	11	0.9674	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_1608	246	No terminal repeats	NA	1	11	0.9673	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2142	317	No terminal repeats	NA	1	11	0.9670	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1097	301	No terminal repeats	NA	1	11	0.9669	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_350	366	No terminal repeats	NA	1	11	0.9668	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2746	433	No terminal repeats	NA	2	11	0.9668	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4284	669	No terminal repeats	NA	1	11	0.9667	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1561	519	No terminal repeats	NA	1	11	0.9667	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3514	524	No terminal repeats	NA	1	11	0.9666	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3577	301	No terminal repeats	NA	1	11	0.9666	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_3767	378	No terminal repeats	NA	1	11	0.9666	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_3906	447	No terminal repeats	NA	1	11	0.9664	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3322	441	No terminal repeats	NA	1	11	0.9661	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4870	228	No terminal repeats	NA	1	11	0.9661	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1762	323	No terminal repeats	NA	1	11	0.9661	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1405	182	No terminal repeats	NA	1	11	0.9661	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_779	562	No terminal repeats	NA	1	11	0.9661	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_1895	451	No terminal repeats	NA	1	11	0.9661	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1399	310	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1868	372	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_522	201	No terminal repeats	NA	1	11	0.9656	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3342	344	No terminal repeats	NA	1	11	0.9655	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_1120	741	No terminal repeats	NA	1	11	0.9654	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_2850	446	No terminal repeats	NA	1	11	0.9654	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_841	205	No terminal repeats	NA	1	11	0.9651	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_419	392	No terminal repeats	NA	1	11	0.9650	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
k127_1041	427	No terminal repeats	NA	1	11	0.9650	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_3623	581	No terminal repeats	NA	1	11	0.9649	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1195	301	No terminal repeats	NA	1	11	0.9648	NA	0	1.5280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3377	300	No terminal repeats	NA	1	11	0.9647	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_950	350	No terminal repeats	NA	1	11	0.9644	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_2431	371	No terminal repeats	NA	1	11	0.9644	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1902	322	No terminal repeats	NA	1	11	0.9644	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4136	300	No terminal repeats	NA	1	11	0.9644	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3916	301	No terminal repeats	NA	1	11	0.9642	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4221	366	No terminal repeats	NA	1	11	0.9641	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4743	301	No terminal repeats	NA	1	11	0.9641	NA	0	1.7183	Unclassified
k127_4313	383	No terminal repeats	NA	1	11	0.9641	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4120	1075	No terminal repeats	NA	2	11	0.9639	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1746	746	No terminal repeats	NA	1	11	0.9638	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_578	165	No terminal repeats	NA	1	11	0.9637	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3011	298	No terminal repeats	NA	1	11	0.9635	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_2727	150	No terminal repeats	NA	1	11	0.9634	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3447	522	No terminal repeats	NA	1	11	0.9633	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales
k127_1280	169	No terminal repeats	NA	1	11	0.9632	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4841	228	No terminal repeats	NA	2	11	0.9624	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1273	232	No terminal repeats	NA	1	11	0.9624	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4040	181	No terminal repeats	NA	1	11	0.9623	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3985	254	No terminal repeats	NA	1	11	0.9623	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1290	176	No terminal repeats	NA	1	11	0.9623	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1091	304	No terminal repeats	NA	1	11	0.9622	NA	1	1.7183	Viruses;Riboviria
k127_3442	247	No terminal repeats	NA	1	15	0.9620	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4475	310	No terminal repeats	NA	1	11	0.9620	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1204	700	No terminal repeats	NA	2	11	0.9617	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_3017	300	No terminal repeats	NA	1	11	0.9616	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_291	301	No terminal repeats	NA	1	11	0.9616	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_4038	301	No terminal repeats	NA	1	11	0.9613	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2437	533	No terminal repeats	NA	1	11	0.9610	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_133	261	No terminal repeats	NA	1	11	0.9609	NA	0	1.7183	Unclassified
k127_3223	384	No terminal repeats	NA	1	11	0.9607	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3485	436	No terminal repeats	NA	1	11	0.9606	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3689	183	No terminal repeats	NA	1	11	0.9605	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1675	300	No terminal repeats	NA	1	11	0.9604	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1720	572	No terminal repeats	NA	1	11	0.9601	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4439	395	No terminal repeats	NA	1	11	0.9598	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_2699	303	No terminal repeats	NA	1	11	0.9598	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1337	352	No terminal repeats	NA	1	11	0.9597	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_20	275	No terminal repeats	NA	1	11	0.9597	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_4965	569	No terminal repeats	NA	1	11	0.9596	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_2519	345	No terminal repeats	NA	1	11	0.9595	NA	0	1.7183	Unclassified
k127_4922	310	No terminal repeats	NA	1	11	0.9594	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2212	528	No terminal repeats	NA	1	11	0.9594	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_1767	427	No terminal repeats	NA	1	11	0.9587	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_660	330	No terminal repeats	NA	1	11	0.9586	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
k127_2236	518	No terminal repeats	NA	1	11	0.9578	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_3805	301	No terminal repeats	NA	1	11	0.9578	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_3967	621	No terminal repeats	NA	1	11	0.9574	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_733	406	No terminal repeats	NA	1	11	0.9566	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_3756	306	No terminal repeats	NA	1	11	0.9566	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_4830	448	No terminal repeats	NA	1	11	0.9565	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2073	441	No terminal repeats	NA	1	11	0.9565	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_3107	238	No terminal repeats	NA	2	11	0.9564	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_495	446	No terminal repeats	NA	1	11	0.9562	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1002	301	No terminal repeats	NA	1	11	0.9562	NA	0	1.7183	Unclassified
k127_4889	465	No terminal repeats	NA	1	11	0.9560	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_259	301	No terminal repeats	NA	1	11	0.9556	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2868	298	No terminal repeats	NA	1	11	0.9556	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1412	208	No terminal repeats	NA	1	11	0.9556	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_4719	251	No terminal repeats	NA	1	11	0.9555	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2722	392	No terminal repeats	NA	1	11	0.9553	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1269	467	No terminal repeats	NA	1	15	0.9550	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_1378	336	No terminal repeats	NA	1	11	0.9549	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_954	301	No terminal repeats	NA	1	11	0.9542	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1524	2362	No terminal repeats	NA	3	11	0.9542	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Vidaverviricetes;Mindivirales
k127_4421	538	No terminal repeats	NA	1	11	0.9539	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_2423	166	No terminal repeats	NA	1	11	0.9531	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_1775	404	No terminal repeats	NA	1	11	0.9531	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1186	384	No terminal repeats	NA	1	11	0.9529	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_746	325	No terminal repeats	NA	2	11	0.9527	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_116	426	No terminal repeats	NA	1	11	0.9526	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3198	530	No terminal repeats	NA	1	11	0.9520	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
k127_2749	301	No terminal repeats	NA	1	11	0.9515	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2607	426	No terminal repeats	NA	1	11	0.9514	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
k127_395	879	No terminal repeats	NA	2	11	0.9509	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_979	365	No terminal repeats	NA	2	11	0.9507	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_2612	301	No terminal repeats	NA	1	11	0.9503	NA	0	1.5280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_1926	514	No terminal repeats	NA	1	11	0.9502	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1341	524	No terminal repeats	NA	1	11	0.9501	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2410	1069	No terminal repeats	NA	1	11	0.9500	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_970	300	No terminal repeats	NA	1	11	0.9497	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_752	353	No terminal repeats	NA	1	11	0.9490	NA	0	1.7183	Unclassified
k127_3129	423	No terminal repeats	NA	1	11	0.9488	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_4935	300	No terminal repeats	NA	1	11	0.9488	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
k127_3419	440	No terminal repeats	NA	1	11	0.9485	NA	0	1.4970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_2735	490	No terminal repeats	NA	1	11	0.9485	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
k127_4458	301	No terminal repeats	NA	1	11	0.9483	NA	0	1.3445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_4493	449	No terminal repeats	NA	1	11	0.9483	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales
k127_2972	432	No terminal repeats	NA	1	11	0.9479	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_2319	301	No terminal repeats	NA	1	11	0.9465	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_5013	300	No terminal repeats	NA	1	11	0.9457	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_2719	505	No terminal repeats	NA	1	11	0.9454	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_3141	351	No terminal repeats	NA	1	11	0.9452	NA	1	1.7183	Viruses;Riboviria;Orthornavirae
k127_4817	430	No terminal repeats	NA	1	11	0.9448	NA	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
k127_1534	579	No terminal repeats	NA	2	11	0.9447	NA	0	1.7183	Unclassified
k127_465	402	No terminal repeats	NA	1	11	0.9445	NA	0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
